Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
PRKRIR	ENSG00000137492.7	18.870	2.260	2.608	2.86e-32
IL18BP	ENSG00000137496.17	28.240	3.190	2.803	1.61e-39
NUMA1	ENSG00000137497.17	56.102	25.520	1.106	1.44e-9
RAB30	ENSG00000137502.9	9.940	0.420	2.946	2.21e-59
LRRC32	ENSG00000137507.11	15.750	0.230	3.767	8.26e-99
NARS2	ENSG00000137513.9	10.970	0.690	2.824	1.49e-84
RNF121	ENSG00000137522.17	18.950	2.260	2.613	6.19e-52
MRPL15	ENSG00000137547.8	55.830	3.370	3.701	1.19e-61
GGH	ENSG00000137563.11	14.320	1.530	2.598	3.59e-48
SULF1	ENSG00000137573.13	15.440	0.080	3.928	2.79e-78
TGS1	ENSG00000137574.10	7.500	1.000	2.087	1.48e-37
SDCBP	ENSG00000137575.11	90.458	190.374	-1.065	5.18e-6
NEK1	ENSG00000137601.15	1.480	0.230	1.012	2.73e-38
SORL1	ENSG00000137642.12	12.540	56.940	-2.097	1.05e-16
MMP7	ENSG00000137673.8	1.090	0.020	1.035	2.51e-40
YAP1	ENSG00000137693.13	1.410	0.060	1.185	1.83e-55
SLC37A4	ENSG00000137700.16	14.250	1.760	2.466	1.99e-56
RDX	ENSG00000137710.14	7.020	0.940	2.048	1.22e-37
PPP2R1B	ENSG00000137713.15	7.190	0.800	2.186	4.77e-49
FDX1	ENSG00000137714.2	8.700	0.670	2.538	9.07e-87
FXYD6	ENSG00000137726.15	17.030	2.800	2.246	7.70e-26
FXYD2	ENSG00000137731.13	14.820	0.360	3.540	2.54e-88
MAP2K5	ENSG00000137764.19	8.160	2.520	1.380	1.03e-26
SLTM	ENSG00000137776.16	49.251	11.220	2.040	1.53e-16
NUSAP1	ENSG00000137804.12	32.340	1.620	3.670	1.89e-52
NDUFAF1	ENSG00000137806.8	16.620	4.320	1.728	1.19e-13
KIF23	ENSG00000137807.13	10.380	0.300	3.130	1.91e-72
HAUS2	ENSG00000137814.9	10.410	1.390	2.255	2.60e-43
RPLP1	ENSG00000137818.11	4167.596	425.553	3.289	1.43e-55
TUBGCP4	ENSG00000137822.12	5.300	0.650	1.933	1.10e-53
RMDN3	ENSG00000137824.15	16.650	2.600	2.294	5.09e-32
UACA	ENSG00000137831.14	5.240	0.250	2.320	6.65e-94
PLCB2	ENSG00000137841.11	19.350	68.478	-1.772	5.64e-16
TMEM62	ENSG00000137842.6	9.400	2.740	1.475	9.24e-18
STRA6	ENSG00000137868.18	3.560	0.000	2.189	1.49e-101
ZNF280D	ENSG00000137871.19	7.340	1.240	1.897	5.21e-33
RSL24D1	ENSG00000137876.9	56.339	2.940	3.863	7.33e-48
GCHFR	ENSG00000137880.5	82.309	5.310	3.723	4.10e-61
GTF2B	ENSG00000137947.11	30.990	9.530	1.603	1.88e-14
RABGGTB	ENSG00000137955.15	42.490	3.760	3.192	2.03e-47
IFI44L	ENSG00000137959.15	1.980	0.340	1.153	1.07e-8
IFI44	ENSG00000137965.10	9.570	1.820	1.906	6.88e-12
RPL7P9	ENSG00000137970.7	57.130	1.890	4.330	1.58e-62
RTCA	ENSG00000137996.12	19.900	3.810	2.119	4.53e-32
IFT172	ENSG00000138002.14	5.660	1.060	1.693	6.04e-32
EPT1	ENSG00000138018.17	2.550	0.290	1.460	1.36e-49
HADHB	ENSG00000138029.13	49.921	21.550	1.175	9.60e-10
KHK	ENSG00000138030.12	3.630	0.670	1.471	3.50e-35
PPM1B	ENSG00000138032.20	14.250	4.790	1.397	4.36e-8
PNPT1	ENSG00000138035.14	7.640	0.520	2.507	2.14e-51
THUMPD2	ENSG00000138050.14	5.650	0.740	1.934	4.43e-46
PREB	ENSG00000138073.13	49.890	13.690	1.792	5.00e-24
SLC5A6	ENSG00000138074.14	11.500	2.280	1.930	3.86e-31
PREPL	ENSG00000138078.15	5.160	0.780	1.791	8.98e-38
LRPPRC	ENSG00000138095.18	45.550	1.830	4.040	6.25e-86
MYOF	ENSG00000138119.16	4.380	1.050	1.392	5.92e-14
STAMBPL1	ENSG00000138134.11	11.810	0.910	2.746	2.27e-52
KIF11	ENSG00000138160.5	12.250	0.250	3.406	8.98e-96
KIF20B	ENSG00000138182.14	3.610	0.130	2.028	2.22e-77
FAM149B1	ENSG00000138286.14	7.910	2.120	1.514	2.88e-26
RPS24	ENSG00000138326.18	4646.085	66.169	6.112	5.66e-71
SMARCAL1	ENSG00000138375.12	13.750	2.410	2.113	1.72e-39
METTL5	ENSG00000138382.13	48.431	2.110	3.990	6.77e-80
SSB	ENSG00000138385.15	68.109	4.230	3.724	3.31e-56
NAB1	ENSG00000138386.16	8.120	1.570	1.827	8.80e-28
PPIG	ENSG00000138398.15	20.549	3.950	2.122	1.06e-19
FASTKD1	ENSG00000138399.17	18.250	0.990	3.274	1.96e-75
IDH1	ENSG00000138413.13	19.690	5.950	1.574	3.68e-7
OLA1	ENSG00000138430.15	62.591	6.350	3.113	3.50e-47
WDR12	ENSG00000138442.9	30.070	1.720	3.514	5.26e-63
ITGAV	ENSG00000138448.11	4.260	0.310	2.005	7.49e-61
SLC35A5	ENSG00000138459.8	9.110	3.090	1.306	1.99e-8
VWA9	ENSG00000138614.14	17.859	2.120	2.596	3.75e-44
PARP16	ENSG00000138617.14	5.700	1.930	1.193	1.41e-14
SEMA7A	ENSG00000138623.9	22.550	1.950	2.997	5.74e-44
UBL7	ENSG00000138629.15	77.842	23.280	1.699	8.03e-27
FAM13A	ENSG00000138640.14	0.960	3.210	-1.103	2.39e-10
ZGRF1	ENSG00000138658.15	3.290	0.300	1.722	4.68e-47
HNRNPD	ENSG00000138668.18	244.908	42.010	2.515	1.85e-33
RASGEF1B	ENSG00000138670.16	4.360	1.630	1.027	5.02e-10
SEC31A	ENSG00000138674.16	42.759	9.830	2.015	7.58e-23
RAP1GDS1	ENSG00000138698.14	15.250	4.020	1.695	2.05e-21
LARP1B	ENSG00000138709.17	3.810	0.490	1.691	1.70e-37
NUP54	ENSG00000138750.14	16.180	1.880	2.577	6.21e-42
G3BP2	ENSG00000138757.14	24.700	6.440	1.788	2.65e-16
SEP11	ENSG00000138758.11	13.930	1.140	2.803	8.17e-57
SCARB2	ENSG00000138760.8	15.550	2.840	2.108	3.34e-29
USO1	ENSG00000138768.14	15.070	2.750	2.099	4.04e-22
PPA2	ENSG00000138777.19	46.671	9.470	2.187	1.19e-25
GSTCD	ENSG00000138780.14	1.520	0.120	1.170	6.48e-47
INTS12	ENSG00000138785.14	10.090	3.100	1.436	1.77e-11
HADH	ENSG00000138796.15	27.959	1.940	3.300	9.12e-68
PAPSS1	ENSG00000138801.8	16.620	7.260	1.093	8.28e-5
SLC39A8	ENSG00000138821.12	21.700	1.550	3.154	3.03e-38
GUCD1	ENSG00000138867.16	61.661	25.090	1.264	4.95e-16
GABARAPL1	ENSG00000139112.10	9.740	29.400	-1.501	3.50e-14
KIF21A	ENSG00000139116.17	1.640	0.170	1.174	4.49e-27
YARS2	ENSG00000139131.12	23.501	1.580	3.247	1.82e-73
FGD4	ENSG00000139132.14	0.440	4.400	-1.907	3.01e-15
FAM60A	ENSG00000139146.13	24.781	2.850	2.743	4.97e-35
ETNK1	ENSG00000139163.15	8.510	2.520	1.434	5.66e-16
ZCRB1	ENSG00000139168.7	46.481	2.850	3.624	1.40e-69
TMEM117	ENSG00000139173.9	1.290	0.100	1.058	4.69e-69
NDUFA9	ENSG00000139180.10	93.961	10.740	3.016	4.28e-47
KLRG1	ENSG00000139187.9	5.240	2.100	1.009	6.05e-5
RBP5	ENSG00000139194.7	30.300	0.950	4.005	2.78e-61
PEX5	ENSG00000139197.10	14.790	2.020	2.386	1.19e-45
SCAF11	ENSG00000139218.17	31.561	9.350	1.654	6.57e-14
LLPH	ENSG00000139233.6	32.360	3.980	2.744	1.02e-44
RPL14P1	ENSG00000139239.7	27.651	2.910	2.873	4.88e-50
MAR9	ENSG00000139266.5	22.850	3.740	2.331	2.79e-32
GLIPR1	ENSG00000139278.9	7.640	34.451	-2.037	4.54e-16
PHLDA1	ENSG00000139289.13	2.760	0.230	1.612	3.53e-37
TMEM19	ENSG00000139291.13	15.899	1.330	2.859	1.17e-47
LUM	ENSG00000139329.4	114.388	0.240	6.540	7.15e-137
SNRPF	ENSG00000139343.10	71.179	2.670	4.298	1.70e-90
NEDD1	ENSG00000139350.11	4.040	1.080	1.277	2.15e-18
TDG	ENSG00000139372.14	10.650	1.660	2.131	1.48e-34
RITA1	ENSG00000139405.15	16.400	1.940	2.565	2.80e-60
SDSL	ENSG00000139410.14	9.490	0.660	2.660	3.26e-73
MMAB	ENSG00000139428.11	33.180	1.960	3.529	1.26e-73
TCHP	ENSG00000139437.17	10.950	3.350	1.458	3.35e-16
SLC7A1	ENSG00000139514.12	6.570	0.450	2.384	5.05e-68
TARBP2	ENSG00000139546.10	34.139	4.070	2.793	4.07e-49
NABP2	ENSG00000139579.12	35.849	2.990	3.207	1.90e-69
N4BP2L1	ENSG00000139597.16	10.800	4.080	1.216	5.89e-10
KANSL2	ENSG00000139620.12	20.000	3.760	2.141	9.79e-24
GALNT6	ENSG00000139629.15	7.660	1.280	1.925	9.39e-36
ESYT1	ENSG00000139641.12	38.991	10.340	1.818	2.60e-17
ZNF740	ENSG00000139651.10	6.120	2.130	1.186	2.36e-7
HNRNPA1L2	ENSG00000139675.11	3.810	0.330	1.855	2.52e-78
ESD	ENSG00000139684.13	79.478	13.650	2.458	1.87e-33
RB1	ENSG00000139687.13	10.050	2.670	1.590	1.64e-13
SBNO1	ENSG00000139697.11	4.760	1.350	1.293	4.37e-14
VPS33A	ENSG00000139719.9	11.030	3.330	1.474	1.20e-17
VPS37B	ENSG00000139722.6	4.850	20.110	-1.851	3.32e-15
RHOF	ENSG00000139725.7	45.569	8.380	2.312	2.87e-25
SLAIN1	ENSG00000139737.21	5.040	0.890	1.676	2.64e-24
RBM26	ENSG00000139746.15	12.970	2.590	1.960	5.25e-24
MBNL2	ENSG00000139793.18	2.940	0.680	1.230	1.53e-21
REM2	ENSG00000139890.9	0.380	6.380	-2.419	5.36e-24
TMX1	ENSG00000139921.12	12.850	2.040	2.188	1.33e-21
PELI2	ENSG00000139946.9	0.410	2.600	-1.352	2.14e-16
SLC38A6	ENSG00000139974.15	6.950	0.840	2.111	3.71e-55
NAA30	ENSG00000139977.13	4.540	0.420	1.964	9.68e-63
RAB15	ENSG00000139998.14	3.140	0.660	1.318	5.28e-25
WDR89	ENSG00000140006.11	6.450	0.390	2.422	2.74e-79
ESR2	ENSG00000140009.18	1.590	0.140	1.184	4.27e-47
PTGR2	ENSG00000140043.11	1.570	0.190	1.111	3.87e-58
SLC24A4	ENSG00000140090.17	0.230	2.100	-1.334	2.39e-15
FBLN5	ENSG00000140092.14	3.540	0.500	1.598	2.41e-44
WARS	ENSG00000140105.17	186.275	31.950	2.507	1.25e-25
WDR20	ENSG00000140153.17	6.390	2.580	1.046	3.96e-6
NIPA2	ENSG00000140157.14	30.511	6.740	2.025	1.22e-16
SLC12A6	ENSG00000140199.11	1.610	13.270	-2.451	6.59e-21
MFAP1	ENSG00000140259.6	27.521	4.380	2.406	5.87e-37
TCF12	ENSG00000140262.17	10.210	1.520	2.153	1.12e-19
SORD	ENSG00000140263.13	4.680	1.810	1.015	7.46e-12
SERF2	ENSG00000140264.19	1597.831	379.011	2.073	3.24e-53
ZSCAN29	ENSG00000140265.12	3.620	0.860	1.313	2.03e-15
LYSMD2	ENSG00000140280.13	27.880	3.980	2.536	1.58e-34
SLC27A2	ENSG00000140284.10	1.380	0.170	1.024	2.85e-26
FGF7	ENSG00000140285.9	1.960	0.040	1.509	6.70e-60
GTF2A2	ENSG00000140307.10	111.630	17.349	2.618	6.52e-35
SRP14	ENSG00000140319.10	353.532	46.889	2.888	1.39e-42
TLE3	ENSG00000140332.15	19.631	61.682	-1.603	3.41e-11
UBE2Q2	ENSG00000140367.11	9.370	1.570	2.013	1.40e-28
PSTPIP1	ENSG00000140368.12	33.920	84.529	-1.292	4.24e-9
ETFA	ENSG00000140374.15	91.157	16.570	2.391	2.86e-28
HMG20A	ENSG00000140382.14	11.590	1.970	2.084	1.25e-25
SCAPER	ENSG00000140386.12	3.960	1.280	1.121	1.62e-12
TSPAN3	ENSG00000140391.14	56.578	5.260	3.201	1.54e-45
WDR61	ENSG00000140395.8	42.150	5.200	2.799	9.15e-45
NEIL1	ENSG00000140398.13	18.130	5.030	1.666	1.05e-14
MESDC1	ENSG00000140406.3	6.310	1.130	1.779	4.90e-21
TPM1	ENSG00000140416.19	22.941	7.410	1.509	4.92e-19
IGF1R	ENSG00000140443.13	0.650	3.250	-1.365	1.83e-12
PIF1	ENSG00000140451.12	10.750	0.390	3.080	1.09e-74
PML	ENSG00000140464.19	37.281	12.150	1.542	1.35e-15
ULK3	ENSG00000140474.12	18.130	7.760	1.127	1.35e-7
HAPLN3	ENSG00000140511.11	25.539	2.520	2.914	3.03e-36
POLG	ENSG00000140521.11	34.779	13.580	1.295	4.88e-13
FANCI	ENSG00000140525.17	21.989	0.820	3.659	1.82e-81
TICRR	ENSG00000140534.13	2.070	0.060	1.534	5.71e-76
MFGE8	ENSG00000140545.14	33.630	7.630	2.005	7.47e-13
UNC45A	ENSG00000140553.16	37.449	10.640	1.724	4.12e-28
MCTP2	ENSG00000140563.14	4.050	19.440	-2.017	1.40e-14
FURIN	ENSG00000140564.10	16.580	35.451	-1.052	3.19e-10
SEC11A	ENSG00000140612.13	94.248	21.681	2.070	2.30e-23
GLYR1	ENSG00000140632.16	27.899	12.280	1.122	7.89e-5
PMM2	ENSG00000140650.11	16.290	2.760	2.201	1.09e-31
ITGAX	ENSG00000140678.16	16.490	185.875	-3.417	8.57e-35
TGFB1I1	ENSG00000140682.18	5.590	0.720	1.938	3.33e-50
PARN	ENSG00000140694.16	28.541	3.600	2.683	3.74e-46
FTO	ENSG00000140718.18	6.350	1.590	1.505	3.23e-24
UQCRC2	ENSG00000140740.10	109.439	24.690	2.104	4.34e-26
IGSF6	ENSG00000140749.8	12.680	26.729	-1.019	4.29e-6
TXNL4B	ENSG00000140830.8	7.460	2.580	1.241	7.15e-13
NUDT7	ENSG00000140876.11	4.630	0.790	1.653	8.88e-24
GCSH	ENSG00000140905.9	11.520	0.370	3.192	2.64e-108
NOL3	ENSG00000140939.14	4.900	1.940	1.005	1.02e-7
MBTPS1	ENSG00000140943.16	22.941	6.750	1.627	5.90e-17
TLDC1	ENSG00000140950.15	2.660	0.570	1.221	1.50e-30
IRF8	ENSG00000140968.10	116.994	9.410	3.503	7.25e-48
ZSCAN32	ENSG00000140987.19	6.020	2.280	1.098	2.51e-5
RPS2	ENSG00000140988.15	4253.986	548.215	2.954	5.86e-48
NDUFB10	ENSG00000140990.14	156.986	33.291	2.204	7.95e-35
TCF25	ENSG00000141002.18	102.018	49.490	1.029	2.36e-11
MED9	ENSG00000141026.5	7.940	1.570	1.798	9.48e-37
GID4	ENSG00000141034.9	3.280	1.070	1.048	7.61e-31
ZNF287	ENSG00000141040.14	3.270	0.300	1.716	2.19e-49
KSR1	ENSG00000141068.13	1.960	8.060	-1.614	1.01e-5
NOB1	ENSG00000141101.12	55.842	4.970	3.251	6.50e-57
PRPSAP2	ENSG00000141127.14	49.521	3.870	3.375	1.80e-62
SKAP1	ENSG00000141293.15	26.230	6.320	1.895	4.96e-14
SCRN2	ENSG00000141295.13	26.009	5.160	2.132	7.68e-33
G6PC3	ENSG00000141349.8	45.531	7.050	2.531	1.92e-41
PTRH2	ENSG00000141378.14	31.840	2.520	3.222	1.33e-51
SS18	ENSG00000141380.13	33.599	3.240	3.029	3.51e-45
TAF4B	ENSG00000141384.11	2.460	0.150	1.589	4.95e-48
SLMO1	ENSG00000141391.13	1.810	0.060	1.407	3.17e-63
IMPA2	ENSG00000141401.11	11.470	30.710	-1.347	1.27e-8
SLC39A6	ENSG00000141424.12	9.250	1.510	2.030	1.72e-30
RPRD1A	ENSG00000141425.17	9.510	3.000	1.394	7.00e-16
GALNT1	ENSG00000141429.13	17.280	4.920	1.627	1.05e-13
ESCO1	ENSG00000141446.10	10.510	2.210	1.842	3.49e-31
PELP1	ENSG00000141456.14	30.840	3.360	2.868	2.95e-49
NPC1	ENSG00000141458.12	13.270	5.700	1.091	3.84e-7
SLC14A1	ENSG00000141469.16	0.310	2.890	-1.570	1.11e-19
WRAP53	ENSG00000141499.16	21.021	2.100	2.828	6.00e-65
SAT2	ENSG00000141504.11	42.031	18.270	1.159	1.10e-15
PIK3R5	ENSG00000141506.13	2.810	37.449	-3.335	1.45e-35
TP53	ENSG00000141510.15	38.170	4.060	2.953	2.07e-44
TMC6	ENSG00000141524.15	96.482	40.059	1.247	8.62e-12
SLC16A3	ENSG00000141526.14	40.540	166.040	-2.008	1.35e-17
TBCD	ENSG00000141556.20	61.230	14.430	2.012	2.43e-31
FN3KRP	ENSG00000141560.14	18.320	2.750	2.365	9.16e-45
RPTOR	ENSG00000141564.13	5.980	1.270	1.621	7.73e-26
FOXK2	ENSG00000141568.19	11.480	3.830	1.370	1.34e-18
TRIM65	ENSG00000141569.10	8.870	1.710	1.865	2.30e-30
SECTM1	ENSG00000141574.7	12.820	82.212	-2.590	4.43e-20
WDR45B	ENSG00000141580.15	19.030	8.650	1.054	1.95e-8
MBD1	ENSG00000141644.17	26.170	10.260	1.271	6.43e-8
PMAIP1	ENSG00000141682.11	14.460	0.830	3.079	1.65e-37
P3H4	ENSG00000141696.12	2.760	0.350	1.478	4.62e-52
NT5C3B	ENSG00000141698.16	28.130	3.070	2.839	7.11e-44
FAM134C	ENSG00000141699.10	24.110	9.430	1.268	1.84e-10
ERBB2	ENSG00000141736.13	2.670	0.720	1.093	4.80e-13
MIEN1	ENSG00000141741.11	80.220	19.810	1.965	1.35e-23
IGFBP4	ENSG00000141753.6	76.712	1.240	5.117	1.15e-84
FKBP10	ENSG00000141756.18	12.300	0.230	3.435	4.22e-111
TXNL4A	ENSG00000141759.14	164.107	18.371	3.091	3.03e-56
SAMD1	ENSG00000141858.11	34.270	5.360	2.471	6.48e-41
SLC39A3	ENSG00000141873.10	21.720	5.800	1.740	1.52e-21
TPGS1	ENSG00000141933.9	8.580	3.480	1.096	3.56e-10
PPAP2C	ENSG00000141934.9	1.450	0.050	1.222	1.14e-39
PRDM15	ENSG00000141956.13	8.590	0.620	2.566	6.37e-55
PFKL	ENSG00000141959.16	103.780	18.830	2.402	6.20e-35
MVB12A	ENSG00000141971.12	38.799	11.220	1.704	1.07e-22
TMEM91	ENSG00000142046.14	6.240	33.981	-2.272	5.42e-21
SIRT3	ENSG00000142082.14	10.340	4.100	1.153	1.20e-12
IFITM3	ENSG00000142089.15	247.536	674.604	-1.443	3.30e-5
SOD1	ENSG00000142168.14	299.206	23.630	3.607	1.14e-60
SCYL1	ENSG00000142186.16	65.249	19.751	1.675	3.22e-23
URB1	ENSG00000142207.6	3.080	0.270	1.684	1.25e-60
SAE1	ENSG00000142230.11	91.778	6.940	3.547	1.77e-59
GEMIN7	ENSG00000142252.10	46.980	9.100	2.248	1.84e-29
WTIP	ENSG00000142279.12	1.290	0.040	1.139	3.80e-77
MYO1F	ENSG00000142347.16	17.250	266.094	-3.871	1.23e-48
ERVK3-1	ENSG00000142396.10	48.870	10.170	2.159	1.54e-30
NLRP12	ENSG00000142405.21	0.040	11.140	-3.545	6.54e-39
PSMB6	ENSG00000142507.9	175.253	24.640	2.781	3.39e-48
ZNF473	ENSG00000142528.15	2.410	0.600	1.092	7.14e-30
RPS11	ENSG00000142534.6	5704.559	736.631	2.951	6.95e-52
RPL13A	ENSG00000142541.16	5741.053	530.569	3.433	1.47e-51
NOSIP	ENSG00000142546.13	110.821	39.670	1.459	6.41e-12
ZNF614	ENSG00000142556.18	1.900	0.250	1.214	2.57e-45
SLC2A5	ENSG00000142583.17	23.990	0.830	3.771	8.89e-64
PEX14	ENSG00000142655.12	11.200	2.900	1.645	7.45e-30
PGD	ENSG00000142657.20	115.567	283.145	-1.285	2.33e-10
RPL11	ENSG00000142676.12	3122.530	182.606	4.088	4.40e-63
ZNF593	ENSG00000142684.7	23.940	0.900	3.714	6.91e-112
EVA1B	ENSG00000142694.6	21.980	4.460	2.073	3.15e-22
PLK4	ENSG00000142731.10	8.370	0.230	2.929	9.28e-89
MAP3K6	ENSG00000142733.14	8.560	2.340	1.517	2.92e-26
GPN2	ENSG00000142751.14	31.249	3.380	2.880	3.45e-55
HSPG2	ENSG00000142798.16	17.080	0.340	3.754	1.33e-101
ITGB3BP	ENSG00000142856.16	20.760	1.100	3.373	1.04e-70
SERBP1	ENSG00000142864.14	168.487	19.160	3.072	2.31e-46
PRKACB	ENSG00000142875.19	9.050	1.760	1.864	1.45e-17
PIGK	ENSG00000142892.14	6.000	1.750	1.348	4.45e-11
TINAGL1	ENSG00000142910.15	2.790	0.210	1.647	2.97e-39
RPS8	ENSG00000142937.11	3402.547	219.396	3.949	7.21e-56
KIF2C	ENSG00000142945.12	26.270	0.440	4.243	6.67e-94
PTPRF	ENSG00000142949.16	2.030	0.230	1.301	5.76e-48
LMO4	ENSG00000143013.12	26.440	6.000	1.971	8.73e-26
MTF2	ENSG00000143033.17	11.460	1.770	2.169	7.82e-32
PSMA5	ENSG00000143106.12	106.801	10.720	3.201	1.41e-51
TIPRL	ENSG00000143155.12	20.669	3.390	2.303	1.21e-34
NME7	ENSG00000143156.13	11.020	0.780	2.756	1.86e-85
POGK	ENSG00000143157.11	9.470	1.700	1.955	8.58e-30
MPC2	ENSG00000143158.10	52.921	8.800	2.460	5.17e-43
UCK2	ENSG00000143179.12	25.130	1.440	3.421	1.51e-75
TMCO1	ENSG00000143183.16	55.529	6.450	2.924	1.25e-31
MGST3	ENSG00000143198.12	46.391	12.330	1.830	2.41e-21
UFC1	ENSG00000143222.11	118.438	24.190	2.245	5.82e-33
PPOX	ENSG00000143224.17	14.920	5.850	1.217	9.14e-15
FCGR2A	ENSG00000143226.13	12.300	259.465	-4.292	1.38e-37
NUF2	ENSG00000143228.12	13.270	0.190	3.584	2.71e-104
RGS5	ENSG00000143248.12	3.520	0.220	1.889	1.29e-52
SDHC	ENSG00000143252.14	133.731	40.680	1.693	9.95e-11
PFDN2	ENSG00000143256.4	121.019	8.720	3.650	1.44e-70
USP21	ENSG00000143258.15	14.770	5.940	1.184	7.35e-11
PRCC	ENSG00000143294.14	54.401	15.700	1.730	8.29e-23
FCRL5	ENSG00000143297.18	27.801	1.290	3.653	5.50e-49
RRNAD1	ENSG00000143303.11	23.540	7.260	1.571	5.93e-22
MRPL24	ENSG00000143314.12	91.709	4.940	3.964	1.04e-75
PIGM	ENSG00000143315.6	1.970	0.360	1.127	4.55e-30
ISG20L2	ENSG00000143319.16	16.050	6.600	1.166	5.79e-8
HDGF	ENSG00000143321.18	139.603	49.339	1.482	2.04e-25
XPR1	ENSG00000143324.13	3.970	1.050	1.278	3.38e-17
RGS16	ENSG00000143333.6	12.450	0.210	3.475	2.34e-100
RGL1	ENSG00000143344.15	5.090	0.530	1.993	5.20e-34
LYPLAL1	ENSG00000143353.11	40.961	2.690	3.507	4.56e-62
PRUNE	ENSG00000143363.15	8.970	3.580	1.122	1.18e-6
SF3B4	ENSG00000143368.9	53.861	15.780	1.709	3.42e-15
TARS2	ENSG00000143374.14	20.540	2.570	2.593	7.38e-53
SETDB1	ENSG00000143379.12	19.231	8.920	1.028	8.51e-8
RFX5	ENSG00000143390.17	39.829	3.910	3.056	6.39e-39
PI4KB	ENSG00000143393.16	36.041	14.400	1.266	9.19e-11
PIP5K1A	ENSG00000143398.19	16.190	4.400	1.671	1.50e-11
FAM63A	ENSG00000143409.15	2.560	11.160	-1.772	7.42e-21
SELENBP1	ENSG00000143416.20	3.300	25.701	-2.634	1.81e-23
MRPL9	ENSG00000143436.10	69.661	6.940	3.154	3.00e-57
POGZ	ENSG00000143442.21	9.920	4.310	1.040	5.35e-6
GOLPH3L	ENSG00000143457.10	8.250	1.490	1.893	2.68e-34
GABPB2	ENSG00000143458.11	3.000	0.610	1.313	2.30e-29
INTS7	ENSG00000143493.12	11.550	0.960	2.679	1.60e-69
TAF1A	ENSG00000143498.17	2.520	0.260	1.482	2.02e-51
SMYD2	ENSG00000143499.13	18.880	1.850	2.802	2.45e-53
JTB	ENSG00000143543.14	161.489	51.510	1.630	1.86e-18
RAB13	ENSG00000143545.8	51.610	4.950	3.144	2.60e-55
S100A8	ENSG00000143546.9	39.571	2191.646	-5.756	7.44e-39
SNAPIN	ENSG00000143553.10	39.571	8.490	2.096	9.79e-20
UBAP2L	ENSG00000143569.18	64.359	18.230	1.765	7.65e-16
SLC39A1	ENSG00000143570.17	43.149	14.060	1.552	2.28e-8
HAX1	ENSG00000143575.14	85.912	16.429	2.318	3.23e-34
KCNN3	ENSG00000143603.18	1.760	0.050	1.394	5.97e-42
ILF2	ENSG00000143621.16	175.642	15.670	3.406	6.00e-52
SCCPDH	ENSG00000143653.9	12.400	1.650	2.338	4.22e-42
SNAP47	ENSG00000143740.14	22.461	3.120	2.510	1.69e-52
SRP9	ENSG00000143742.12	119.121	10.890	3.337	6.70e-35
NVL	ENSG00000143748.17	16.750	1.960	2.584	1.08e-54
SDE2	ENSG00000143751.9	4.410	1.490	1.119	6.56e-11
FBXO28	ENSG00000143756.11	5.010	1.280	1.398	3.43e-18
MBOAT2	ENSG00000143797.11	1.390	13.430	-2.594	1.30e-21
PARP1	ENSG00000143799.12	163.279	5.940	4.565	1.62e-73
PSEN2	ENSG00000143801.16	9.620	0.840	2.529	5.17e-62
PYCR2	ENSG00000143811.16	69.801	12.440	2.397	1.06e-35
EPHX1	ENSG00000143819.12	18.920	1.330	3.096	6.13e-68
PTPN7	ENSG00000143851.15	54.439	12.360	2.053	1.72e-23
PDIA6	ENSG00000143870.12	164.756	12.980	3.568	5.73e-48
GALM	ENSG00000143891.16	10.940	2.070	1.960	1.93e-30
RPS27A	ENSG00000143947.12	2718.697	189.544	3.835	4.51e-55
WDPCP	ENSG00000143951.15	2.100	0.360	1.189	4.00e-36
VPS54	ENSG00000143952.19	7.710	2.530	1.303	4.81e-12
ETAA1	ENSG00000143971.7	4.150	0.240	2.054	2.87e-77
SNRPG	ENSG00000143977.13	214.836	4.820	5.213	1.55e-82
ZNF514	ENSG00000144026.11	3.880	0.770	1.463	1.12e-31
SNRNP200	ENSG00000144028.14	73.730	20.980	1.766	1.18e-16
MRPS5	ENSG00000144029.11	51.200	9.290	2.343	8.10e-36
TPRKB	ENSG00000144034.14	35.331	2.130	3.537	1.83e-64
TEX261	ENSG00000144043.11	18.050	6.840	1.281	7.67e-10
NPHP1	ENSG00000144061.12	1.120	0.030	1.041	2.28e-72
MALL	ENSG00000144063.3	1.330	0.070	1.123	2.79e-55
THNSL2	ENSG00000144115.16	2.600	0.290	1.481	1.95e-27
RALB	ENSG00000144118.13	18.860	47.920	-1.301	2.32e-9
TMEM177	ENSG00000144120.12	6.820	0.330	2.556	4.56e-104
SLC20A1	ENSG00000144136.10	24.230	10.120	1.182	9.15e-8
FBLN7	ENSG00000144152.12	2.280	0.310	1.324	2.11e-39
ZC3H8	ENSG00000144161.12	7.070	0.630	2.308	1.00e-69
LIPT1	ENSG00000144182.16	4.280	0.810	1.544	2.60e-36
FAHD2B	ENSG00000144199.11	14.210	0.790	3.087	6.88e-79
UBXN4	ENSG00000144224.16	19.220	7.510	1.249	7.02e-7
POLR2D	ENSG00000144231.10	20.210	1.830	2.906	8.29e-61
SCRN3	ENSG00000144306.13	4.830	1.050	1.508	7.23e-20
PHOSPHO2	ENSG00000144362.11	1.780	0.110	1.325	1.58e-89
HSPD1	ENSG00000144381.16	222.459	14.740	3.827	5.23e-40
