Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
FAM83F	ENSG00000133477.16	11.810	0.150	3.478	9.59e-176
SEC14L4	ENSG00000133488.14	0.810	2.650	-1.012	2.92e-27
GIMAP6	ENSG00000133561.15	4.190	26.230	-2.391	1.49e-142
GIMAP4	ENSG00000133574.9	11.440	53.524	-2.132	4.33e-119
ZNF767P	ENSG00000133624.13	4.690	15.100	-1.501	3.96e-46
NTS	ENSG00000133636.10	25.595	0.540	4.110	1.41e-48
SFTPD	ENSG00000133661.15	14.180	317.089	-4.389	1.27e-57
TMEM254	ENSG00000133678.13	25.000	11.660	1.038	1.00e-77
SPINK5	ENSG00000133710.15	4.950	1.525	1.237	1.73e-33
LYVE1	ENSG00000133800.8	1.610	40.186	-3.980	3.99e-240
MICAL2	ENSG00000133816.13	11.585	27.085	-1.158	1.56e-48
HSD17B4	ENSG00000133835.14	72.248	167.729	-1.204	4.40e-77
ZFC3H1	ENSG00000133858.15	9.925	37.294	-1.809	3.59e-65
RNF122	ENSG00000133874.1	7.240	19.900	-1.343	5.24e-82
NUMB	ENSG00000133961.19	28.180	65.650	-1.192	3.74e-104
PEBP4	ENSG00000134020.7	1.790	83.664	-4.924	9.27e-116
IRAK2	ENSG00000134070.4	2.435	5.935	-1.014	2.55e-41
PRPF38B	ENSG00000134186.11	18.775	40.461	-1.068	8.38e-46
GSTM5	ENSG00000134201.10	1.305	15.110	-2.805	1.35e-170
PTPN22	ENSG00000134242.15	1.500	5.265	-1.325	1.64e-88
SORT1	ENSG00000134243.11	13.085	38.925	-1.503	6.13e-97
WNT2B	ENSG00000134245.17	2.190	5.525	-1.032	7.23e-14
PTGFRN	ENSG00000134247.9	56.189	11.830	2.156	1.49e-108
VTCN1	ENSG00000134258.16	5.570	0.070	2.618	2.18e-65
YWHAQ	ENSG00000134308.13	276.655	134.335	1.037	1.55e-77
GRHL1	ENSG00000134317.17	14.645	3.130	1.921	4.23e-66
ROCK2	ENSG00000134318.13	7.480	18.780	-1.222	8.28e-77
LPIN1	ENSG00000134324.11	6.900	21.825	-1.531	9.42e-65
LDHA	ENSG00000134333.13	828.695	300.443	1.461	3.80e-81
IL6ST	ENSG00000134352.19	12.655	56.525	-2.075	1.12e-165
FST	ENSG00000134363.11	28.185	6.845	1.895	1.52e-34
IL15RA	ENSG00000134470.19	16.295	50.500	-1.574	5.52e-78
KCTD1	ENSG00000134504.12	32.785	4.805	2.541	5.63e-120
RERG	ENSG00000134533.6	3.495	13.655	-1.705	2.43e-76
KLRD1	ENSG00000134539.16	1.460	4.110	-1.055	4.47e-48
STK26	ENSG00000134602.15	14.505	4.665	1.453	2.88e-93
PIWIL4	ENSG00000134627.11	0.885	3.065	-1.109	2.88e-59
SPOCD1	ENSG00000134668.12	2.780	10.350	-1.586	8.87e-50
PHC2	ENSG00000134686.16	49.075	128.845	-1.375	3.05e-80
FHOD3	ENSG00000134775.15	4.464	1.120	1.366	5.69e-26
SLC43A3	ENSG00000134802.17	19.028	61.114	-1.633	5.69e-70
TIMM10	ENSG00000134809.8	61.165	28.215	1.089	7.50e-92
PDGFRA	ENSG00000134853.11	7.630	47.200	-2.482	1.28e-90
ERCC5	ENSG00000134899.17	18.835	44.865	-1.209	5.55e-65
ETS1	ENSG00000134954.14	17.850	64.955	-1.807	1.13e-95
NREP	ENSG00000134986.13	34.324	13.740	1.261	1.00e-33
TMEM2	ENSG00000135048.13	20.080	88.269	-2.082	3.76e-122
GOLM1	ENSG00000135052.16	32.434	12.295	1.330	5.53e-50
FAM189A2	ENSG00000135063.17	1.405	30.910	-3.730	5.80e-209
PSAT1	ENSG00000135069.13	38.269	2.215	3.611	1.50e-157
HAVCR2	ENSG00000135077.8	6.140	15.305	-1.191	1.04e-50
TAOK3	ENSG00000135090.13	9.915	22.365	-1.098	7.37e-95
MSI1	ENSG00000135097.6	2.460	0.430	1.275	1.87e-45
TBX3	ENSG00000135111.14	4.615	36.515	-2.740	2.32e-120
TMEM243	ENSG00000135185.11	17.880	57.721	-1.637	9.11e-121
HILPDA	ENSG00000135245.9	31.714	11.290	1.412	3.32e-14
MRAP2	ENSG00000135324.5	3.920	0.570	1.648	1.16e-44
LMO2	ENSG00000135363.11	5.825	35.428	-2.416	2.61e-129
PRRG4	ENSG00000135378.3	14.610	4.150	1.600	2.78e-67
ITGA7	ENSG00000135424.15	2.600	28.574	-3.038	8.53e-130
RDH5	ENSG00000135437.9	1.545	7.465	-1.734	3.62e-89
TROAP	ENSG00000135451.12	34.779	1.685	3.736	2.34e-234
PAN2	ENSG00000135473.14	16.310	60.400	-1.827	2.24e-49
ESPL1	ENSG00000135476.11	5.775	0.900	1.834	1.62e-142
KRT7	ENSG00000135480.14	38.898	409.593	-3.363	5.74e-63
SLC26A10	ENSG00000135502.16	0.945	5.885	-1.824	5.71e-56
MAP7	ENSG00000135525.18	17.400	4.980	1.622	9.86e-108
MICAL1	ENSG00000135596.17	10.795	77.629	-2.737	3.82e-129
STX11	ENSG00000135604.9	3.925	22.515	-2.255	9.60e-144
TEC	ENSG00000135605.12	0.985	3.210	-1.085	1.54e-94
KCNMB4	ENSG00000135643.4	1.705	5.935	-1.358	5.44e-50
USP15	ENSG00000135655.13	27.290	64.760	-1.217	9.67e-61
KIAA0513	ENSG00000135709.12	3.270	7.900	-1.060	1.26e-68
FBXL8	ENSG00000135722.8	5.075	15.085	-1.405	2.11e-35
FHOD1	ENSG00000135723.13	12.365	100.705	-2.928	7.25e-155
SLC9A5	ENSG00000135740.16	0.505	2.910	-1.377	6.39e-69
KCNK1	ENSG00000135750.14	21.550	4.710	1.982	4.48e-75
NTPCR	ENSG00000135778.11	67.211	29.260	1.173	1.13e-80
KIAA1614	ENSG00000135835.10	1.150	3.635	-1.108	7.47e-56
SLC19A3	ENSG00000135917.13	0.480	7.300	-2.488	2.55e-199
SERPINE2	ENSG00000135919.12	40.470	9.885	1.930	3.87e-39
ISCU	ENSG00000136003.15	73.299	152.900	-1.051	3.54e-78
USP44	ENSG00000136014.11	0.530	2.330	-1.122	1.31e-69
PLXNC1	ENSG00000136040.8	3.890	9.110	-1.048	7.29e-51
VILL	ENSG00000136059.14	3.550	8.465	-1.057	2.85e-39
NEK3	ENSG00000136098.16	4.685	16.480	-1.620	4.51e-86
THSD1	ENSG00000136114.15	2.220	10.665	-1.857	1.33e-101
LRCH1	ENSG00000136141.14	4.985	13.400	-1.267	1.29e-119
PHF11	ENSG00000136147.16	20.710	52.670	-1.306	5.87e-96
LMO7	ENSG00000136153.19	29.190	170.283	-2.504	6.47e-130
SCEL	ENSG00000136155.16	3.515	41.965	-3.250	1.23e-109
SPRY2	ENSG00000136158.10	11.915	30.750	-1.298	3.58e-44
TNS3	ENSG00000136205.16	13.420	41.629	-1.564	2.60e-90
IGF2BP3	ENSG00000136231.13	12.485	0.675	3.009	2.43e-119
GPNMB	ENSG00000136235.15	373.586	91.025	2.025	7.84e-46
RAPGEF5	ENSG00000136237.18	7.860	32.446	-1.916	8.44e-138
IL6	ENSG00000136244.11	9.005	27.099	-1.490	1.63e-24
NACAD	ENSG00000136274.8	0.740	2.610	-1.053	3.17e-47
MYO1G	ENSG00000136286.14	4.700	22.855	-2.065	8.54e-97
NKX2-1	ENSG00000136352.17	2.030	61.545	-4.368	4.21e-136
TM6SF1	ENSG00000136404.15	1.830	11.055	-2.091	1.29e-142
RSAD1	ENSG00000136444.9	14.975	32.581	-1.072	1.45e-42
NDUFB5	ENSG00000136521.12	153.542	50.885	1.575	1.41e-117
MRPL47	ENSG00000136522.13	81.275	22.390	1.815	3.40e-148
SCN7A	ENSG00000136546.13	0.385	24.830	-4.221	2.65e-289
HLX	ENSG00000136630.12	5.360	26.425	-2.108	4.95e-139
IL36G	ENSG00000136688.10	3.290	0.060	2.017	6.60e-52
IL1RN	ENSG00000136689.18	43.164	11.935	1.772	8.26e-23
IL36RN	ENSG00000136695.14	2.030	0.010	1.585	7.65e-58
HS6ST1	ENSG00000136720.6	40.696	18.635	1.087	1.04e-48
GYPC	ENSG00000136732.14	15.155	104.658	-2.709	7.10e-164
TXN	ENSG00000136810.12	392.976	175.046	1.162	3.77e-56
SMC2	ENSG00000136824.18	9.345	2.790	1.449	3.53e-112
KLF4	ENSG00000136826.14	24.365	88.159	-1.814	2.68e-58
ST6GALNAC4	ENSG00000136840.18	17.465	37.914	-1.076	8.68e-64
TMOD1	ENSG00000136842.13	1.225	14.640	-2.813	1.11e-118
STXBP1	ENSG00000136854.17	11.320	38.534	-1.682	9.63e-104
TLR4	ENSG00000136869.13	2.690	13.015	-1.925	4.19e-115
MYC	ENSG00000136997.14	79.853	37.140	1.084	9.05e-22
IL33	ENSG00000137033.11	5.810	25.829	-1.978	2.25e-55
IL11RA	ENSG00000137070.17	4.660	27.010	-2.307	5.24e-111
TLN1	ENSG00000137076.18	89.765	252.676	-1.483	1.48e-85
SPAG8	ENSG00000137098.13	0.720	4.430	-1.659	6.91e-78
PPIL1	ENSG00000137168.7	34.651	11.390	1.525	1.56e-121
GMPR	ENSG00000137198.9	3.780	13.080	-1.559	4.38e-66
TFAP2A	ENSG00000137203.10	21.125	0.390	3.993	3.02e-229
FOXF2	ENSG00000137273.3	4.920	17.160	-1.617	4.24e-67
TUBB2B	ENSG00000137285.9	4.210	1.315	1.170	3.05e-31
UQCC2	ENSG00000137288.9	107.533	38.869	1.445	5.57e-113
HMGA1	ENSG00000137309.19	273.708	39.789	2.752	4.77e-191
TCF19	ENSG00000137310.11	14.370	4.060	1.603	1.35e-115
RNF144B	ENSG00000137393.9	8.745	23.400	-1.324	1.26e-66
FGFBP1	ENSG00000137440.4	48.819	2.320	3.908	8.49e-80
TLR2	ENSG00000137462.6	6.575	32.360	-2.139	7.30e-123
FCHSD2	ENSG00000137478.14	11.145	23.665	-1.022	1.02e-63
SLCO2B1	ENSG00000137491.14	11.470	62.335	-2.345	3.38e-98
IL18BP	ENSG00000137496.17	12.055	31.670	-1.323	1.07e-60
SYTL2	ENSG00000137501.16	7.120	20.085	-1.377	4.61e-67
LRRC32	ENSG00000137507.11	9.535	109.326	-3.388	1.77e-193
MRPL15	ENSG00000137547.8	58.086	23.784	1.253	1.66e-112
GGH	ENSG00000137563.11	48.980	7.250	2.599	1.12e-174
SULF1	ENSG00000137573.13	47.735	11.235	1.994	4.38e-56
SDCBP	ENSG00000137575.11	93.935	207.979	-1.138	2.02e-79
TMPRSS4	ENSG00000137648.16	126.622	1.050	5.960	2.05e-168
TRPC6	ENSG00000137672.12	1.325	12.240	-2.510	2.03e-147
MMP7	ENSG00000137673.8	36.724	5.670	2.500	2.54e-50
TRIM29	ENSG00000137699.16	300.037	5.125	5.619	3.56e-166
FXYD6	ENSG00000137726.15	19.960	88.113	-2.088	4.55e-78
MMP13	ENSG00000137745.11	3.480	0.015	2.142	1.57e-42
TMPRSS13	ENSG00000137747.14	13.065	2.715	1.921	1.81e-67
THBS1	ENSG00000137801.10	31.725	295.639	-3.180	5.37e-105
NUSAP1	ENSG00000137804.12	33.825	3.560	2.933	2.90e-204
KIF23	ENSG00000137807.13	18.035	2.275	2.539	1.28e-192
ITGA11	ENSG00000137809.16	3.795	1.390	1.005	9.10e-20
PAQR5	ENSG00000137819.13	2.170	5.455	-1.026	2.33e-35
UACA	ENSG00000137831.14	12.730	44.558	-1.730	3.06e-109
SMAD6	ENSG00000137834.14	2.705	34.045	-3.242	1.98e-146
PLCB2	ENSG00000137841.11	7.100	47.086	-2.570	2.47e-133
PAK6	ENSG00000137843.11	6.150	0.900	1.912	7.43e-96
STRA6	ENSG00000137868.18	4.500	0.230	2.161	4.67e-69
GCOM1	ENSG00000137878.16	0.260	2.860	-1.615	1.83e-127
TTLL7	ENSG00000137941.16	1.645	5.055	-1.195	3.99e-42
GIPC2	ENSG00000137960.5	0.230	1.490	-1.017	4.76e-60
IFI44	ENSG00000137965.10	19.520	40.120	-1.003	3.42e-27
SLC44A5	ENSG00000137968.16	3.465	0.170	1.932	7.03e-102
EPT1	ENSG00000138018.17	12.440	4.390	1.318	4.30e-92
KIF11	ENSG00000138160.5	11.320	0.710	2.849	2.07e-245
TACC2	ENSG00000138162.17	24.755	61.896	-1.288	2.03e-46
KIF20B	ENSG00000138182.14	3.720	1.045	1.207	6.29e-125
PLCE1	ENSG00000138193.14	1.455	8.875	-2.008	1.07e-119
RBP4	ENSG00000138207.12	1.525	15.265	-2.687	1.32e-76
GPR87	ENSG00000138271.5	43.075	0.095	5.331	2.27e-203
STAT4	ENSG00000138378.17	1.840	7.480	-1.578	7.68e-87
HECW2	ENSG00000138411.10	1.230	8.525	-2.095	2.23e-172
OLA1	ENSG00000138430.15	108.600	33.066	1.686	7.15e-164
FAM117B	ENSG00000138439.11	6.785	2.485	1.160	1.05e-58
WDR12	ENSG00000138442.9	42.105	14.405	1.484	1.83e-112
SLC40A1	ENSG00000138449.10	30.045	68.785	-1.169	1.24e-29
SECISBP2L	ENSG00000138593.8	6.095	18.430	-1.453	3.57e-115
FAM13A	ENSG00000138640.14	7.185	18.090	-1.222	2.54e-64
RASGEF1B	ENSG00000138670.16	5.875	19.030	-1.543	1.02e-108
FGF2	ENSG00000138685.12	0.880	5.050	-1.686	1.27e-97
KIAA1109	ENSG00000138688.15	8.410	31.620	-1.793	7.98e-120
MMRN1	ENSG00000138722.9	0.910	14.140	-2.987	8.67e-186
PDE5A	ENSG00000138735.15	2.865	14.595	-2.013	1.42e-140
PRDM5	ENSG00000138738.10	1.395	4.735	-1.260	9.51e-90
SHROOM3	ENSG00000138771.14	3.350	9.225	-1.233	9.70e-57
SLC39A8	ENSG00000138821.12	10.675	99.604	-3.107	1.50e-130
FBN2	ENSG00000138829.10	1.630	0.210	1.120	4.73e-37
MAPK8IP3	ENSG00000138834.12	15.940	73.310	-2.133	1.27e-51
RGS3	ENSG00000138835.22	21.385	64.610	-1.551	1.69e-89
PARVG	ENSG00000138964.16	8.105	48.025	-2.429	8.99e-128
GABARAPL1	ENSG00000139112.10	48.734	127.689	-1.372	1.82e-76
KIF21A	ENSG00000139116.17	11.905	3.790	1.430	1.57e-58
YARS2	ENSG00000139131.12	22.309	8.730	1.260	1.03e-129
FGD4	ENSG00000139132.14	2.425	9.045	-1.552	3.81e-134
FAM60A	ENSG00000139146.13	61.605	19.130	1.637	8.51e-113
ZCRB1	ENSG00000139168.7	58.971	28.670	1.015	8.50e-94
TMEM117	ENSG00000139173.9	7.675	1.485	1.804	1.55e-117
VAMP1	ENSG00000139190.16	4.435	12.805	-1.345	6.37e-46
TMEM19	ENSG00000139291.13	24.430	8.585	1.408	3.49e-84
PTPRQ	ENSG00000139304.12	0.140	1.445	-1.101	3.75e-65
TMTC3	ENSG00000139324.11	12.235	3.400	1.589	2.36e-127
SNRPF	ENSG00000139343.10	50.460	21.775	1.176	8.50e-112
GLTP	ENSG00000139433.9	66.883	26.616	1.298	1.09e-75
SLC46A3	ENSG00000139508.14	4.130	10.010	-1.102	2.33e-71
SLC7A1	ENSG00000139514.12	14.895	4.690	1.482	1.09e-69
N4BP2L1	ENSG00000139597.16	6.390	27.259	-1.935	1.55e-129
MAP3K12	ENSG00000139625.12	4.735	29.100	-2.392	6.34e-110
GALNT6	ENSG00000139629.15	10.660	3.235	1.461	9.16e-42
LMBR1L	ENSG00000139636.15	18.190	67.179	-1.829	1.99e-86
RHOF	ENSG00000139725.7	6.990	16.675	-1.145	4.24e-35
SLAIN1	ENSG00000139737.21	2.075	6.230	-1.233	1.70e-42
MBNL2	ENSG00000139793.18	12.345	26.394	-1.038	1.42e-60
RAB20	ENSG00000139832.4	12.300	34.990	-1.436	1.58e-69
GRTP1	ENSG00000139835.13	13.305	5.280	1.188	5.68e-64
SSTR1	ENSG00000139874.5	0.145	3.965	-2.116	2.87e-176
FRMD6	ENSG00000139926.15	27.814	7.340	1.789	1.77e-59
RTN1	ENSG00000139970.16	2.060	8.825	-1.683	2.74e-76
STON2	ENSG00000140022.9	12.985	4.720	1.290	1.56e-33
GPR65	ENSG00000140030.5	0.800	2.770	-1.067	7.48e-85
JDP2	ENSG00000140044.12	17.125	48.900	-1.461	2.89e-85
FBLN5	ENSG00000140092.14	9.885	175.824	-4.022	7.23e-215
SORD	ENSG00000140263.13	26.349	4.795	2.239	1.96e-133
FGF7	ENSG00000140285.9	3.310	23.115	-2.484	7.08e-102
HDC	ENSG00000140287.10	1.115	10.935	-2.496	8.45e-99
GCNT3	ENSG00000140297.12	1.680	0.300	1.044	3.42e-35
GTF2A2	ENSG00000140307.10	124.896	60.854	1.025	2.06e-84
PSTPIP1	ENSG00000140368.12	6.290	18.070	-1.387	4.03e-46
NEIL1	ENSG00000140398.13	5.495	38.630	-2.609	4.13e-96
MAN2C1	ENSG00000140400.14	46.728	244.162	-2.361	8.41e-77
TPM1	ENSG00000140416.19	107.716	271.742	-1.327	1.17e-45
RHCG	ENSG00000140519.12	15.124	0.330	3.600	1.62e-71
FANCI	ENSG00000140525.17	23.075	3.575	2.396	1.15e-166
TICRR	ENSG00000140534.13	3.845	0.520	1.672	1.04e-125
NTRK3	ENSG00000140538.16	0.160	5.330	-2.448	4.84e-157
MFGE8	ENSG00000140545.14	72.473	202.938	-1.473	7.35e-51
ITGAX	ENSG00000140678.16	8.565	97.954	-3.371	1.02e-136
TGFB1I1	ENSG00000140682.18	15.185	67.444	-2.080	4.51e-107
NKD1	ENSG00000140807.5	0.535	6.585	-2.305	1.76e-114
MARVELD3	ENSG00000140832.9	10.540	2.470	1.734	1.34e-133
NLRC5	ENSG00000140853.15	15.060	40.995	-1.387	2.50e-41
KIFC3	ENSG00000140859.15	16.255	56.404	-1.734	2.47e-76
TLDC1	ENSG00000140950.15	10.030	4.510	1.001	6.52e-50
IRF8	ENSG00000140968.10	5.545	19.275	-1.631	5.91e-74
RHOT2	ENSG00000140983.13	49.976	118.352	-1.227	6.48e-23
TCF25	ENSG00000141002.18	68.721	142.982	-1.046	4.13e-56
MYOCD	ENSG00000141052.17	0.060	2.295	-1.636	2.73e-158
KSR1	ENSG00000141068.13	16.065	40.765	-1.291	2.55e-39
SGSM2	ENSG00000141258.12	17.150	58.985	-1.725	1.41e-72
PTRH2	ENSG00000141378.14	30.320	13.230	1.138	1.66e-84
SLC39A6	ENSG00000141424.12	41.400	13.255	1.573	1.32e-99
GALNT1	ENSG00000141429.13	45.526	18.220	1.275	2.87e-68
GATA6	ENSG00000141448.8	1.865	14.990	-2.481	4.41e-185
SLC14A1	ENSG00000141469.16	0.290	2.690	-1.516	2.63e-58
ZMYND15	ENSG00000141497.13	1.425	7.770	-1.855	3.10e-147
MINK1	ENSG00000141503.15	35.005	83.876	-1.237	1.83e-57
SAT2	ENSG00000141504.11	44.030	91.277	-1.035	8.17e-56
PIK3R5	ENSG00000141506.13	2.580	26.635	-2.948	1.47e-174
TP53	ENSG00000141510.15	33.204	15.310	1.068	9.41e-24
ZNF750	ENSG00000141579.6	13.430	1.575	2.486	1.03e-88
MAPK4	ENSG00000141639.11	0.190	1.795	-1.232	2.74e-61
ZCCHC2	ENSG00000141664.9	6.140	14.100	-1.081	4.65e-79
PMAIP1	ENSG00000141682.11	19.325	3.060	2.324	8.01e-108
P3H4	ENSG00000141696.12	20.564	7.135	1.406	4.43e-71
PNMT	ENSG00000141744.3	0.210	4.335	-2.140	5.07e-77
TPGS1	ENSG00000141933.9	3.190	10.745	-1.487	2.97e-53
PPAP2C	ENSG00000141934.9	73.409	6.905	3.235	5.94e-137
TMEM91	ENSG00000142046.14	9.715	22.970	-1.162	2.54e-42
IFITM3	ENSG00000142089.15	599.202	1545.383	-1.365	2.17e-51
SIK1	ENSG00000142178.7	2.675	9.040	-1.450	1.05e-20
TMEM50B	ENSG00000142188.16	19.450	56.596	-1.494	6.85e-97
WTIP	ENSG00000142279.12	4.800	16.965	-1.631	1.61e-75
MYO1F	ENSG00000142347.16	6.705	55.088	-2.864	2.53e-154
NLRP12	ENSG00000142405.21	0.070	1.190	-1.033	1.14e-107
SLC2A5	ENSG00000142583.17	2.985	0.895	1.072	2.17e-47
RERE	ENSG00000142599.17	18.810	42.340	-1.129	2.27e-56
MMEL1	ENSG00000142606.15	1.230	4.910	-1.406	8.63e-41
PRDM16	ENSG00000142611.16	0.450	3.590	-1.662	1.13e-106
PADI3	ENSG00000142619.4	1.700	0.000	1.433	8.29e-43
IL22RA1	ENSG00000142677.3	2.210	0.545	1.055	1.44e-50
EVA1B	ENSG00000142694.6	11.415	36.680	-1.602	2.92e-61
PLK4	ENSG00000142731.10	6.755	1.265	1.776	1.57e-153
MAP3K6	ENSG00000142733.14	24.080	112.360	-2.176	1.47e-80
FCN3	ENSG00000142748.12	3.170	616.496	-7.210	3.08e-265
TINAGL1	ENSG00000142910.15	35.538	115.072	-1.668	3.49e-33
KIF2C	ENSG00000142945.12	17.160	1.030	3.161	8.05e-246
PTPRF	ENSG00000142949.16	128.671	37.100	1.767	4.32e-104
SYPL2	ENSG00000143028.8	0.120	1.420	-1.112	3.85e-141
IGSF3	ENSG00000143061.17	22.765	4.705	2.059	2.20e-81
ITGA10	ENSG00000143127.12	0.370	16.600	-3.683	3.61e-199
RXRG	ENSG00000143171.12	0.190	2.280	-1.463	1.07e-100
UCK2	ENSG00000143179.12	41.704	11.105	1.819	3.23e-116
TMCO1	ENSG00000143183.16	116.311	46.301	1.310	3.17e-107
PVRL4	ENSG00000143217.8	35.310	3.925	2.882	6.38e-136
FCGR2A	ENSG00000143226.13	26.875	78.465	-1.511	8.81e-68
NUF2	ENSG00000143228.12	14.825	0.820	3.120	4.98e-224
RGS5	ENSG00000143248.12	14.240	33.011	-1.158	4.53e-51
PFDN2	ENSG00000143256.4	143.722	69.852	1.030	1.04e-63
MRPL24	ENSG00000143314.12	91.839	43.155	1.072	5.46e-83
ISG20L2	ENSG00000143319.16	31.325	14.530	1.058	4.58e-80
HDGF	ENSG00000143321.18	288.094	134.191	1.097	1.55e-67
XPR1	ENSG00000143324.13	23.920	8.410	1.405	8.60e-77
HMCN1	ENSG00000143341.11	4.245	18.870	-1.922	8.85e-87
RGL1	ENSG00000143344.15	6.235	17.540	-1.358	5.74e-97
RORC	ENSG00000143365.16	1.105	5.800	-1.692	5.56e-55
TUFT1	ENSG00000143367.15	23.155	8.195	1.393	8.52e-69
MCL1	ENSG00000143384.12	122.674	267.890	-1.120	2.78e-69
SELENBP1	ENSG00000143416.20	14.240	159.597	-3.397	3.84e-126
HORMAD1	ENSG00000143452.15	2.990	0.250	1.674	8.21e-39
INTS7	ENSG00000143493.12	14.155	5.825	1.151	3.80e-118
SUSD4	ENSG00000143502.14	21.410	1.820	2.990	1.29e-89
SLC27A3	ENSG00000143554.13	27.605	82.564	-1.547	2.76e-70
S100A7	ENSG00000143556.8	21.350	0.240	4.172	3.32e-72
ILF2	ENSG00000143621.16	207.360	92.270	1.160	2.43e-105
LYST	ENSG00000143669.13	4.940	14.320	-1.367	3.62e-105
LEFTY2	ENSG00000143768.11	0.090	1.430	-1.157	1.68e-113
PARP1	ENSG00000143799.12	75.735	31.004	1.262	1.82e-96
SOX13	ENSG00000143842.14	15.700	47.225	-1.530	4.18e-53
ETNK2	ENSG00000143845.14	13.745	3.515	1.707	1.87e-89
OSR1	ENSG00000143867.6	1.715	14.415	-2.505	4.83e-120
PDIA6	ENSG00000143870.12	256.310	107.820	1.242	1.55e-81
RHOB	ENSG00000143878.9	69.920	307.533	-2.121	3.61e-102
SNRPG	ENSG00000143977.13	206.922	76.077	1.432	3.35e-120
MEIS1	ENSG00000143995.19	8.475	38.100	-2.045	7.10e-96
TMEM177	ENSG00000144120.12	11.750	3.520	1.496	2.50e-139
ZC3H8	ENSG00000144161.12	9.630	3.985	1.092	4.52e-100
GPR17	ENSG00000144230.16	0.080	6.270	-2.751	2.87e-170
POLR2D	ENSG00000144231.10	24.965	8.785	1.408	2.40e-126
SCN1A	ENSG00000144285.15	0.080	2.115	-1.528	1.57e-63
KIAA1715	ENSG00000144320.13	11.265	4.800	1.080	1.74e-75
ZNF385B	ENSG00000144331.18	0.770	17.130	-3.357	1.84e-113
HSPD1	ENSG00000144381.16	246.312	113.783	1.107	8.57e-48
KANSL1L	ENSG00000144445.15	3.710	13.375	-1.610	5.85e-130
FANCD2	ENSG00000144554.10	11.030	4.020	1.261	2.61e-107
STK11IP	ENSG00000144589.20	12.075	26.005	-1.046	7.57e-29
RBMS3	ENSG00000144642.20	1.740	11.645	-2.206	2.46e-177
FAM198A	ENSG00000144649.8	0.480	4.250	-1.827	2.58e-118
ITGA9	ENSG00000144668.11	1.615	6.265	-1.474	8.08e-103
STAC	ENSG00000144681.10	0.735	5.665	-1.942	6.84e-98
IQSEC1	ENSG00000144711.13	8.535	27.899	-1.600	3.16e-131
PTPRG	ENSG00000144724.18	4.525	14.605	-1.498	4.27e-102
LIMD1	ENSG00000144791.9	4.850	17.145	-1.633	4.70e-128
NFKBIZ	ENSG00000144802.11	12.250	54.685	-2.071	4.30e-88
PLA1A	ENSG00000144837.8	1.315	18.390	-3.066	2.57e-184
IGSF11	ENSG00000144847.12	2.505	0.140	1.620	9.63e-81
SRPRB	ENSG00000144867.11	65.874	21.590	1.566	1.09e-100
TMEM108	ENSG00000144868.13	1.710	10.535	-2.090	3.57e-73
TRPC1	ENSG00000144935.14	1.350	3.785	-1.026	7.49e-48
NICN1	ENSG00000145029.11	4.410	17.935	-1.807	2.36e-148
UCN2	ENSG00000145040.3	1.870	0.140	1.332	8.88e-59
ILDR1	ENSG00000145103.12	5.610	1.850	1.214	9.89e-52
SLIT2	ENSG00000145147.19	2.880	32.675	-3.118	2.65e-162
OCIAD2	ENSG00000145247.11	119.639	28.400	2.037	7.38e-145
PLAC8	ENSG00000145287.10	13.325	43.969	-1.650	5.87e-20
USP53	ENSG00000145390.11	6.400	33.115	-2.205	8.33e-130
SFRP2	ENSG00000145423.4	83.704	30.079	1.446	1.27e-15
ROPN1L	ENSG00000145491.11	0.570	3.360	-1.474	2.16e-51
NDUFS6	ENSG00000145494.11	98.070	39.871	1.277	3.29e-98
NKD2	ENSG00000145506.13	10.435	70.370	-2.642	2.59e-89
SRD5A1	ENSG00000145545.11	13.680	2.660	2.004	1.26e-139
FAM105A	ENSG00000145569.5	3.600	25.290	-2.515	5.13e-154
RPL37	ENSG00000145592.13	2824.147	1306.009	1.112	1.23e-75
SKP2	ENSG00000145604.15	21.201	4.310	2.064	1.34e-141
PIK3R1	ENSG00000145675.14	10.315	30.605	-1.482	4.00e-46
IQGAP2	ENSG00000145703.15	3.895	11.985	-1.408	8.96e-84
RNF145	ENSG00000145860.11	52.019	105.287	-1.003	6.65e-50
TENM2	ENSG00000145934.15	3.395	0.270	1.791	1.84e-45
KCNMB1	ENSG00000145936.8	0.680	3.350	-1.373	6.69e-101
TBC1D7	ENSG00000145979.17	27.905	11.465	1.213	2.39e-103
GFOD1	ENSG00000145990.10	3.355	9.310	-1.243	2.37e-54
FAM193B	ENSG00000146067.15	20.105	114.677	-2.454	4.80e-81
TNFRSF21	ENSG00000146072.6	47.700	16.305	1.493	4.36e-57
PRIM2	ENSG00000146143.17	12.755	3.490	1.615	2.99e-162
HMGCLL1	ENSG00000146151.12	0.170	1.805	-1.261	4.56e-101
FGD2	ENSG00000146192.14	3.115	26.930	-2.763	3.23e-143
TPBG	ENSG00000146242.8	24.379	7.020	1.662	6.73e-93
MMS22L	ENSG00000146263.11	5.935	1.465	1.492	1.17e-127
FAXC	ENSG00000146267.11	10.700	2.705	1.659	5.70e-66
SCML4	ENSG00000146285.13	0.390	2.020	-1.119	3.53e-65
RSPO3	ENSG00000146374.13	0.745	4.030	-1.527	1.28e-65
MTFR2	ENSG00000146410.11	5.915	1.020	1.775	2.53e-171
