Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
PRKCH	ENSG00000027075.13	3.300	7.940	-1.056	3.34e-7
INSRR	ENSG00000027644.4	0.000	1.455	-1.296	4.96e-57
HMGB3	ENSG00000029993.14	39.220	14.655	1.361	1.29e-18
GRN	ENSG00000030582.16	415.023	162.415	1.348	7.41e-25
FUT8	ENSG00000033170.16	16.845	7.535	1.064	4.89e-15
TMSB10	ENSG00000034510.5	4592.295	841.838	2.446	6.23e-33
SH3YL1	ENSG00000035115.21	23.575	57.350	-1.248	2.27e-12
STAP1	ENSG00000035720.7	0.160	4.168	-2.156	2.76e-44
USP2	ENSG00000036672.15	11.150	38.080	-1.685	2.39e-6
FLT4	ENSG00000037280.15	1.310	10.385	-2.301	7.98e-30
VCAN	ENSG00000038427.15	67.827	5.060	3.506	1.20e-17
FAM65C	ENSG00000042062.11	2.115	11.929	-2.053	1.68e-20
LMO3	ENSG00000048540.14	0.140	2.145	-1.464	3.29e-44
EPN3	ENSG00000049283.17	0.700	9.840	-2.673	1.77e-25
LTBP1	ENSG00000049323.15	1.610	9.929	-2.066	1.21e-11
RCN1	ENSG00000049449.8	86.064	30.343	1.474	2.51e-25
RFC2	ENSG00000049541.10	21.510	10.060	1.025	5.92e-20
LAMC3	ENSG00000050555.17	2.135	11.892	-2.040	1.20e-15
PTGER3	ENSG00000050628.20	0.060	53.460	-5.683	4.08e-63
FSTL4	ENSG00000053108.16	0.110	1.935	-1.403	3.49e-23
NRIP2	ENSG00000053702.14	1.415	6.650	-1.663	1.37e-27
LAMA3	ENSG00000053747.15	17.570	2.578	2.376	4.78e-16
KCNQ1	ENSG00000053918.15	2.830	30.243	-3.028	3.66e-31
ENTPD2	ENSG00000054179.11	12.049	4.770	1.177	6.92e-7
KCNH2	ENSG00000055118.14	3.260	1.045	1.059	8.64e-8
MCOLN3	ENSG00000055732.12	0.425	3.612	-1.695	2.75e-13
LAMC2	ENSG00000058085.14	16.225	5.184	1.478	1.86e-4
YBX3	ENSG00000060138.12	267.834	131.152	1.025	8.01e-15
WNK1	ENSG00000060237.16	18.025	46.120	-1.308	6.95e-10
RIMBP2	ENSG00000060709.13	0.010	1.635	-1.383	4.47e-33
SPAG4	ENSG00000061656.9	19.710	4.290	1.969	2.47e-19
VMP1	ENSG00000062716.10	120.621	55.865	1.097	1.18e-9
POLD1	ENSG00000062822.12	17.780	7.605	1.126	3.81e-15
SPHK2	ENSG00000063176.15	10.065	23.845	-1.167	2.20e-10
LIMCH1	ENSG00000064042.17	7.635	18.894	-1.204	8.37e-5
ST3GAL6	ENSG00000064225.12	3.645	9.950	-1.237	1.20e-8
NGFR	ENSG00000064300.8	0.765	2.705	-1.070	2.32e-8
SLC9A3R2	ENSG00000065054.13	27.190	127.609	-2.190	3.40e-32
ERBB3	ENSG00000065361.14	59.089	25.995	1.154	1.59e-6
MYLK	ENSG00000065534.18	10.160	45.336	-2.054	1.14e-7
TIE1	ENSG00000066056.13	2.505	15.909	-2.270	7.07e-32
SLC9A3	ENSG00000066230.10	0.550	49.472	-5.025	4.99e-53
SPI1	ENSG00000066336.11	21.475	5.008	1.903	1.72e-18
MPPED2	ENSG00000066382.16	0.325	6.884	-2.573	3.68e-52
FGFR2	ENSG00000066468.20	8.315	17.774	-1.011	1.58e-3
KIF26A	ENSG00000066735.14	0.130	2.160	-1.484	3.36e-38
FECH	ENSG00000066926.10	10.670	26.172	-1.219	4.57e-9
PFKP	ENSG00000067057.16	109.758	40.866	1.404	2.02e-13
IDI1	ENSG00000067064.10	10.710	25.100	-1.156	4.49e-15
PPAP2A	ENSG00000067113.16	30.835	77.414	-1.301	3.10e-9
PKM	ENSG00000067225.17	1058.752	461.567	1.196	5.64e-14
ZFY	ENSG00000067646.11	0.130	1.604	-1.205	1.89e-12
RASGRP2	ENSG00000068831.18	2.390	7.304	-1.293	1.19e-18
TGFBR3	ENSG00000069702.10	4.195	12.632	-1.392	3.01e-12
SPTB	ENSG00000070182.17	0.190	1.640	-1.150	1.05e-56
WIPI1	ENSG00000070540.12	60.431	24.305	1.280	8.15e-25
SLC12A3	ENSG00000070915.9	0.100	72.143	-6.055	1.45e-66
TRIB2	ENSG00000071575.11	6.925	29.104	-1.926	1.88e-23
MYO3B	ENSG00000071909.18	0.020	2.769	-1.886	4.90e-39
LIMS2	ENSG00000072163.18	13.225	41.889	-1.592	9.35e-13
LNX1	ENSG00000072201.13	1.595	8.630	-1.892	5.75e-20
FCGR2B	ENSG00000072694.18	9.830	2.200	1.759	3.06e-10
MRVI1	ENSG00000072952.18	0.635	5.919	-2.081	5.36e-20
SCARB1	ENSG00000073060.15	33.445	7.960	1.943	4.82e-29
PANX2	ENSG00000073150.13	0.240	1.675	-1.109	5.26e-3
PTGS2	ENSG00000073756.11	0.270	2.355	-1.401	2.40e-19
ST6GAL1	ENSG00000073849.14	15.845	60.488	-1.868	6.22e-12
FRY	ENSG00000073910.19	5.480	15.103	-1.313	3.25e-9
NOTCH3	ENSG00000074181.8	2.915	19.429	-2.384	4.99e-10
NTN4	ENSG00000074527.11	25.640	66.995	-1.352	3.00e-5
SLC12A1	ENSG00000074803.17	0.230	201.515	-7.363	3.13e-68
SPAG5	ENSG00000076382.16	4.825	18.076	-1.711	1.53e-12
TPD52	ENSG00000076554.15	15.230	47.251	-1.572	2.60e-8
RAP1GAP	ENSG00000076864.19	15.725	65.673	-1.995	2.59e-19
UBE2T	ENSG00000077152.9	5.410	2.075	1.060	1.28e-17
PPP1R12B	ENSG00000077157.20	3.240	8.773	-1.205	3.29e-11
FBLN1	ENSG00000077942.17	5.910	33.276	-2.310	1.79e-14
ITGA8	ENSG00000077943.7	0.500	5.260	-2.061	1.96e-24
NEBL	ENSG00000078114.18	4.595	13.935	-1.416	2.52e-6
ITM2A	ENSG00000078596.10	3.270	15.690	-1.967	1.04e-6
SLC1A3	ENSG00000079215.13	3.020	0.770	1.184	3.24e-10
TNS1	ENSG00000079308.16	23.300	75.494	-1.654	1.77e-6
RAPGEF3	ENSG00000079337.15	16.080	50.748	-1.599	3.01e-18
SCGN	ENSG00000079689.13	4.960	0.720	1.793	1.71e-9
MOXD1	ENSG00000079931.14	3.310	11.945	-1.587	1.42e-7
SCTR	ENSG00000080293.9	0.530	4.770	-1.915	3.86e-33
MAGI3	ENSG00000081026.18	2.120	5.770	-1.118	4.83e-14
IL12RB2	ENSG00000081985.10	2.000	0.370	1.131	2.22e-6
TRPM3	ENSG00000083067.22	2.120	6.048	-1.176	5.49e-11
GRHL2	ENSG00000083307.10	0.020	3.928	-2.272	4.27e-36
FAT1	ENSG00000083857.13	145.764	60.761	1.249	8.94e-13
MECOM	ENSG00000085276.17	1.385	32.726	-3.822	7.09e-32
OVGP1	ENSG00000085465.12	4.800	1.790	1.056	8.04e-9
TTC39A	ENSG00000085831.15	31.410	10.755	1.463	3.63e-18
FOLH1	ENSG00000086205.16	0.540	4.775	-1.907	4.86e-16
SNX10	ENSG00000086300.15	45.044	17.875	1.287	2.17e-18
LAT2	ENSG00000086730.16	8.085	2.325	1.450	3.87e-18
HSD17B14	ENSG00000087076.8	9.779	29.820	-1.516	4.12e-3
MT3	ENSG00000087250.8	0.510	3.830	-1.677	1.14e-6
F11	ENSG00000088926.13	0.150	11.155	-3.402	2.02e-55
TESC	ENSG00000088992.17	43.487	12.729	1.696	2.04e-3
OAS1	ENSG00000089127.12	35.393	12.493	1.432	1.57e-17
FXYD5	ENSG00000089327.14	79.453	27.915	1.476	5.90e-11
FXYD3	ENSG00000089356.16	0.220	6.814	-2.679	9.72e-20
HEPH	ENSG00000089472.16	0.730	4.630	-1.702	1.51e-16
RGS1	ENSG00000090104.11	41.675	7.076	2.402	1.73e-17
LYZ	ENSG00000090382.6	44.079	9.253	2.136	3.41e-13
THPO	ENSG00000090534.17	0.150	1.795	-1.281	9.23e-4
NAT14	ENSG00000090971.4	38.100	14.543	1.331	3.82e-6
LAMB1	ENSG00000091136.13	254.134	95.772	1.399	7.45e-9
SLC26A4	ENSG00000091137.11	0.100	1.605	-1.244	6.65e-34
RAPGEF4	ENSG00000091428.17	0.440	3.069	-1.499	1.66e-26
SEL1L3	ENSG00000091490.10	66.576	12.640	2.309	1.07e-28
JPH4	ENSG00000092051.16	0.300	2.075	-1.242	2.34e-46
SLC7A8	ENSG00000092068.18	4.760	48.890	-3.115	6.04e-19
SEMA6A	ENSG00000092421.16	16.955	6.605	1.239	6.03e-10
TYRO3	ENSG00000092445.11	1.825	16.305	-2.615	1.27e-17
PHGDH	ENSG00000092621.11	13.265	47.911	-1.778	1.64e-8
EZR	ENSG00000092820.17	372.965	161.556	1.202	1.81e-15
FMO2	ENSG00000094963.13	1.535	5.975	-1.460	2.69e-6
EPB41L4B	ENSG00000095203.14	0.330	4.275	-1.988	9.26e-25
SH2D3C	ENSG00000095370.19	2.470	10.155	-1.685	8.72e-22
SMIM24	ENSG00000095932.6	96.085	230.687	-1.255	1.20e-5
TREM2	ENSG00000095970.16	26.695	0.820	3.928	3.74e-46
SCD	ENSG00000099194.5	19.654	4.950	1.796	1.90e-14
ERMP1	ENSG00000099219.13	9.940	25.595	-1.282	7.10e-6
MYO9B	ENSG00000099331.13	31.245	14.255	1.080	1.81e-12
HSD3B7	ENSG00000099377.13	51.690	19.705	1.348	3.59e-18
GADD45B	ENSG00000099860.8	32.919	102.764	-1.613	2.24e-8
PALM	ENSG00000099864.17	19.880	45.748	-1.163	1.43e-7
MMP11	ENSG00000099953.9	15.570	2.185	2.379	3.35e-21
SUSD2	ENSG00000099994.10	2.160	14.429	-2.288	2.87e-21
GGT5	ENSG00000099998.17	7.848	32.940	-1.940	3.60e-15
UPB1	ENSG00000100024.14	0.400	11.831	-3.196	8.65e-34
GGT1	ENSG00000100031.18	273.301	123.991	1.134	1.30e-5
LGALS1	ENSG00000100097.11	385.102	178.020	1.109	2.23e-10
KDELR3	ENSG00000100196.10	19.035	7.320	1.268	6.84e-13
TIMP3	ENSG00000100234.11	15.200	202.439	-3.651	2.54e-28
MIOX	ENSG00000100253.12	68.429	143.537	-1.058	7.15e-4
PDGFB	ENSG00000100311.16	4.715	13.160	-1.309	8.34e-11
PVALB	ENSG00000100362.12	0.440	49.371	-5.128	7.31e-31
KIAA0930	ENSG00000100364.18	34.350	16.635	1.003	1.66e-17
PYGL	ENSG00000100504.16	21.580	7.095	1.480	1.37e-15
TRIM9	ENSG00000100505.13	2.705	0.510	1.295	2.71e-17
SERPINA4	ENSG00000100665.11	0.245	2.425	-1.460	6.72e-15
PAPLN	ENSG00000100767.15	49.410	23.560	1.037	2.24e-6
REC8	ENSG00000100918.12	4.880	17.424	-1.648	3.02e-10
NFATC4	ENSG00000100968.13	7.055	15.419	-1.027	2.05e-7
PLTP	ENSG00000100979.14	105.094	43.767	1.245	8.84e-6
GSS	ENSG00000100983.9	97.369	35.960	1.412	9.74e-24
MMP9	ENSG00000100985.7	3.030	0.675	1.267	8.18e-7
SGK2	ENSG00000101049.14	16.115	39.852	-1.255	1.86e-8
MYBL2	ENSG00000101057.15	1.495	0.130	1.143	1.79e-12
SLC52A3	ENSG00000101276.14	0.470	8.650	-2.715	1.07e-21
SIRPB1	ENSG00000101307.15	2.585	0.520	1.238	2.13e-10
HCK	ENSG00000101336.12	7.725	2.275	1.414	1.46e-11
PPP1R16B	ENSG00000101445.9	0.975	6.828	-1.987	1.66e-20
SYNDIG1	ENSG00000101463.5	0.665	4.475	-1.717	3.07e-18
LIPG	ENSG00000101670.11	2.285	7.910	-1.440	1.07e-5
WDR13	ENSG00000101940.17	219.799	107.925	1.019	6.38e-14
SRPX	ENSG00000101955.14	0.585	2.585	-1.177	6.42e-10
SYP	ENSG00000102003.10	0.500	2.805	-1.343	3.78e-41
PLS3	ENSG00000102024.17	22.440	67.878	-1.555	6.26e-6
VGLL1	ENSG00000102243.12	0.035	1.304	-1.154	7.36e-18
TIMP1	ENSG00000102265.11	488.206	118.438	2.034	4.70e-20
GABRE	ENSG00000102287.16	0.550	3.085	-1.398	5.08e-8
SRPX2	ENSG00000102359.5	0.475	2.179	-1.108	1.50e-6
SYTL4	ENSG00000102362.15	3.384	8.205	-1.070	2.12e-14
FGF9	ENSG00000102678.6	0.260	7.745	-2.795	3.33e-44
FLT1	ENSG00000102755.10	2.715	14.162	-2.029	2.86e-16
RGCC	ENSG00000102760.12	7.715	22.614	-1.438	1.01e-13
OLFM4	ENSG00000102837.6	0.020	2.850	-1.916	5.24e-25
MSLN	ENSG00000102854.14	8.960	2.919	1.346	3.50e-3
HSF4	ENSG00000102878.15	30.424	11.895	1.285	1.27e-5
GDPD3	ENSG00000102886.14	2.270	7.208	-1.328	2.37e-11
VAC14	ENSG00000103043.14	50.590	24.160	1.036	1.20e-22
HCFC1R1	ENSG00000103145.10	299.237	123.716	1.267	2.37e-14
MPG	ENSG00000103152.11	61.479	29.248	1.047	7.97e-30
HAGHL	ENSG00000103253.17	15.799	5.214	1.435	4.52e-11
PYCARD	ENSG00000103490.13	29.258	7.665	1.804	7.01e-18
IGDCC4	ENSG00000103742.11	1.815	0.305	1.109	3.27e-12
FAM189A1	ENSG00000104059.4	7.750	1.180	2.005	3.89e-15
RHOV	ENSG00000104140.6	0.415	2.035	-1.101	3.57e-4
SFRP1	ENSG00000104332.11	0.300	78.825	-5.940	3.87e-64
PLAT	ENSG00000104368.17	5.695	61.284	-3.218	8.95e-37
WISP1	ENSG00000104415.13	0.560	3.315	-1.468	1.46e-17
SQLE	ENSG00000104549.11	3.195	9.305	-1.297	2.52e-7
TUSC3	ENSG00000104723.20	73.231	31.082	1.210	1.23e-18
MAN2B1	ENSG00000104774.12	75.530	27.759	1.412	3.58e-27
TUBB4A	ENSG00000104833.10	17.260	1.580	2.823	4.09e-20
IL4I1	ENSG00000104951.15	5.880	1.985	1.205	8.75e-11
TLE6	ENSG00000104953.18	0.485	2.232	-1.122	1.19e-12
NOVA2	ENSG00000104967.6	0.190	1.615	-1.136	7.99e-34
LILRB1	ENSG00000104972.14	2.620	0.800	1.008	1.11e-9
OLFM2	ENSG00000105088.8	8.030	2.250	1.474	2.10e-5
PRX	ENSG00000105227.14	1.170	3.935	-1.185	1.27e-25
SIGLEC8	ENSG00000105366.15	1.400	0.040	1.206	5.48e-15
RPS19	ENSG00000105372.6	2160.350	947.872	1.188	1.56e-17
MEIS3	ENSG00000105419.17	6.475	1.990	1.322	7.21e-5
LIG1	ENSG00000105486.13	19.560	7.989	1.194	5.90e-13
RASIP1	ENSG00000105538.8	1.820	9.060	-1.835	1.45e-19
PLEKHA4	ENSG00000105559.11	35.500	11.771	1.515	3.51e-13
JAK3	ENSG00000105639.18	4.155	1.235	1.206	1.60e-5
PDE4C	ENSG00000105650.21	0.325	1.764	-1.061	3.80e-16
HAMP	ENSG00000105697.7	8.670	0.190	3.023	2.80e-34
SCN1B	ENSG00000105711.10	11.735	5.100	1.062	8.73e-8
GRIK5	ENSG00000105737.9	0.335	6.175	-2.426	4.89e-18
TFPI2	ENSG00000105825.11	168.697	7.272	4.359	3.25e-14
PON3	ENSG00000105852.10	0.040	1.615	-1.330	4.08e-9
ITGB8	ENSG00000105855.9	62.515	14.475	2.037	9.26e-13
PTN	ENSG00000105894.11	3.575	11.910	-1.497	9.56e-3
MET	ENSG00000105976.14	81.848	14.052	2.461	2.50e-32
HOXA3	ENSG00000105997.22	18.425	4.960	1.705	2.48e-10
HSPB1	ENSG00000106211.8	1536.997	609.506	1.333	2.18e-14
NUDT1	ENSG00000106268.15	22.740	7.445	1.491	5.58e-26
SERPINE1	ENSG00000106366.8	4.529	16.686	-1.678	6.72e-5
PLOD3	ENSG00000106397.11	79.404	28.520	1.446	3.06e-24
TMEM176B	ENSG00000106565.17	721.046	271.978	1.403	2.72e-7
LIMK1	ENSG00000106683.14	19.680	8.199	1.169	8.32e-26
PRUNE2	ENSG00000106772.17	44.890	11.740	1.849	7.85e-12
OGN	ENSG00000106809.10	0.040	1.860	-1.459	6.84e-18
TYRP1	ENSG00000107165.12	0.030	3.465	-2.116	1.60e-43
SH3GL2	ENSG00000107295.9	2.605	6.445	-1.046	2.97e-4
PTGDS	ENSG00000107317.11	5.765	181.427	-4.753	2.15e-16
PDLIM1	ENSG00000107438.8	103.414	44.084	1.212	1.12e-10
GATA3	ENSG00000107485.15	0.445	21.560	-3.965	7.61e-36
UNC5B	ENSG00000107731.12	1.485	5.494	-1.386	5.56e-5
SPOCK2	ENSG00000107742.12	6.520	39.055	-2.413	7.99e-15
LIPA	ENSG00000107798.17	58.965	27.175	1.090	5.50e-16
PBLD	ENSG00000108187.15	17.865	43.629	-1.242	2.63e-7
SEP4	ENSG00000108387.14	3.525	16.360	-1.940	2.33e-23
HOXB6	ENSG00000108511.9	7.400	23.930	-1.569	2.76e-10
PFN1	ENSG00000108518.7	688.254	339.495	1.017	1.85e-17
RASD1	ENSG00000108551.4	1.220	95.713	-5.445	1.98e-37
LGALS3BP	ENSG00000108679.12	442.121	194.549	1.180	4.49e-15
SGCA	ENSG00000108823.15	0.490	2.030	-1.024	1.28e-13
VAT1	ENSG00000108828.15	211.431	77.834	1.430	5.85e-33
FAM20A	ENSG00000108950.11	5.430	14.267	-1.247	5.14e-4
RAB34	ENSG00000109113.17	143.508	60.031	1.244	3.06e-8
USP46	ENSG00000109189.12	2.745	6.625	-1.026	6.53e-10
PF4V1	ENSG00000109272.3	3.895	0.360	1.848	3.99e-9
GLRB	ENSG00000109738.10	9.275	2.380	1.604	6.50e-11
HGFAC	ENSG00000109758.8	3.745	0.530	1.633	1.07e-7
HTATIP2	ENSG00000109854.13	53.509	21.790	1.258	6.43e-14
LPXN	ENSG00000110031.12	13.110	5.620	1.092	3.04e-13
UNC93B1	ENSG00000110057.7	29.431	13.450	1.074	7.77e-15
MS4A6A	ENSG00000110077.14	37.625	12.685	1.497	1.51e-11
MS4A4A	ENSG00000110079.16	7.160	2.649	1.161	1.16e-6
ST3GAL4	ENSG00000110080.18	14.305	31.715	-1.096	9.43e-4
FOLR3	ENSG00000110203.8	0.210	14.485	-3.678	1.26e-56
IL10RA	ENSG00000110324.9	6.335	2.425	1.099	2.36e-7
GALNT18	ENSG00000110328.5	8.015	21.620	-1.327	5.27e-9
SLC15A3	ENSG00000110446.9	42.845	16.530	1.323	5.15e-10
MDK	ENSG00000110492.15	99.950	20.175	2.253	1.00e-10
SELPLG	ENSG00000110876.9	10.010	2.190	1.787	1.54e-15
KRT18	ENSG00000111057.10	624.236	200.867	1.631	1.84e-16
TNS2	ENSG00000111077.17	20.624	63.846	-1.584	1.53e-20
TRPV4	ENSG00000111199.10	5.455	15.044	-1.314	1.53e-6
MGP	ENSG00000111341.9	69.840	429.555	-2.604	3.04e-12
SLC38A1	ENSG00000111371.15	31.806	13.190	1.209	2.76e-12
RERGL	ENSG00000111404.6	0.305	8.770	-2.904	1.09e-49
VDR	ENSG00000111424.10	3.435	9.120	-1.190	7.63e-7
GAPDH	ENSG00000111640.14	4130.640	2009.888	1.039	1.16e-18
PTPN6	ENSG00000111679.16	48.010	20.698	1.176	8.55e-19
NEDD9	ENSG00000111859.16	10.825	25.926	-1.187	3.17e-7
FAM184A	ENSG00000111879.18	0.795	3.185	-1.221	4.84e-23
MAN1A1	ENSG00000111885.6	13.125	33.935	-1.306	3.42e-5
NCOA7	ENSG00000111912.18	13.535	30.497	-1.116	5.81e-8
PHACTR1	ENSG00000112137.16	2.120	5.540	-1.068	1.27e-5
FHL5	ENSG00000112214.10	0.180	2.900	-1.725	1.07e-24
SIM1	ENSG00000112246.9	1.825	5.270	-1.150	4.68e-9
EYA4	ENSG00000112319.17	0.025	1.940	-1.520	2.60e-41
SLC17A2	ENSG00000112337.10	1.495	0.145	1.124	3.04e-12
PERP	ENSG00000112378.11	43.779	16.439	1.361	1.40e-8
PACRG	ENSG00000112530.11	2.545	7.584	-1.276	5.63e-13
PDE10A	ENSG00000112541.13	0.160	2.260	-1.491	1.79e-9
MDFI	ENSG00000112559.13	0.430	1.925	-1.032	4.26e-7
SMOC2	ENSG00000112562.18	1.730	5.025	-1.142	5.77e-7
VEGFA	ENSG00000112715.20	21.290	77.203	-1.811	8.60e-8
LY86	ENSG00000112799.8	9.950	1.420	2.178	1.18e-22
GHR	ENSG00000112964.13	0.595	4.100	-1.677	2.68e-28
HBEGF	ENSG00000113070.7	3.910	9.280	-1.066	1.24e-8
SLC4A9	ENSG00000113073.14	0.050	12.559	-3.691	5.42e-96
HAVCR1	ENSG00000113249.12	29.105	2.584	3.070	1.71e-17
RASGRF2	ENSG00000113319.11	0.390	3.140	-1.575	1.05e-24
PRLR	ENSG00000113494.16	0.450	2.800	-1.390	4.01e-8
PCDH12	ENSG00000113555.5	0.935	4.735	-1.567	3.98e-25
FGF1	ENSG00000113578.17	0.615	34.862	-4.473	3.83e-36
LIFR	ENSG00000113594.9	4.990	11.050	-1.008	1.83e-3
PDGFRB	ENSG00000113721.13	3.990	25.925	-2.432	5.27e-19
KNG1	ENSG00000113889.11	0.030	210.100	-7.679	9.48e-84
HRG	ENSG00000113905.4	0.010	14.468	-3.937	2.81e-64
NIT2	ENSG00000114021.11	152.439	59.071	1.353	1.09e-10
RBP2	ENSG00000114113.6	0.000	1.244	-1.166	2.16e-41
WNT5A	ENSG00000114251.13	5.060	1.290	1.404	4.18e-9
USP9Y	ENSG00000114374.12	0.440	8.530	-2.726	9.15e-15
HYAL1	ENSG00000114378.16	21.290	45.065	-1.047	1.36e-5
HHLA2	ENSG00000114455.13	16.335	1.915	2.572	9.11e-9
UPK1B	ENSG00000114638.7	9.295	2.247	1.665	3.60e-3
PLCH1	ENSG00000114805.16	3.300	0.805	1.252	1.43e-15
VIPR1	ENSG00000114812.12	0.240	1.530	-1.029	8.81e-17
TNNC1	ENSG00000114854.7	0.755	12.065	-2.896	2.14e-38
TFCP2L1	ENSG00000115112.7	4.435	39.759	-2.907	8.05e-26
FNDC4	ENSG00000115226.9	8.295	3.195	1.148	6.45e-4
PDE1A	ENSG00000115252.18	0.775	24.883	-3.866	1.68e-19
REEP6	ENSG00000115255.10	5.830	13.949	-1.130	1.56e-6
GRB14	ENSG00000115290.9	5.930	27.284	-2.029	9.75e-18
GALNT3	ENSG00000115339.13	2.945	9.108	-1.357	3.17e-7
IGFBP2	ENSG00000115457.9	16.935	123.023	-2.790	4.63e-19
IGFBP5	ENSG00000115461.4	15.380	227.142	-3.800	1.43e-27
PLCD4	ENSG00000115556.13	2.130	5.380	-1.027	2.32e-6
IL1R2	ENSG00000115590.13	0.925	4.670	-1.558	2.61e-12
IL1RL1	ENSG00000115602.16	0.615	15.832	-3.382	1.68e-29
SLC9A2	ENSG00000115616.2	0.235	2.669	-1.571	1.92e-19
QPCT	ENSG00000115828.15	17.035	4.680	1.667	5.13e-6
PLCL1	ENSG00000115896.15	1.580	11.153	-2.236	2.46e-18
PLEK	ENSG00000115956.9	5.645	1.565	1.374	1.12e-11
RND3	ENSG00000115963.13	19.820	8.540	1.126	5.56e-13
EPAS1	ENSG00000116016.13	23.720	111.766	-2.190	3.42e-18
PAPPA2	ENSG00000116183.10	0.030	3.467	-2.117	3.63e-20
NPHS2	ENSG00000116218.12	0.000	105.404	-6.733	1.04e-64
ERRFI1	ENSG00000116285.12	12.095	30.715	-1.276	4.85e-8
KCNC4	ENSG00000116396.13	1.155	6.285	-1.757	4.69e-24
NCF2	ENSG00000116701.14	6.100	1.805	1.340	5.44e-13
WLS	ENSG00000116729.13	24.535	68.741	-1.450	8.76e-7
OLFML3	ENSG00000116774.11	5.315	18.109	-1.597	7.65e-12
HAO2	ENSG00000116882.14	4.995	42.499	-2.859	6.26e-14
HPCAL4	ENSG00000116983.12	0.030	2.189	-1.630	3.10e-34
ST6GALNAC5	ENSG00000117069.14	2.035	0.145	1.406	8.17e-7
PLA2G2D	ENSG00000117215.14	1.150	0.030	1.062	2.81e-9
TSPAN1	ENSG00000117472.9	508.321	248.568	1.029	7.41e-3
F3	ENSG00000117525.13	1.340	10.080	-2.244	8.94e-18
HSD11B1	ENSG00000117594.9	0.385	2.072	-1.150	4.62e-15
MAN1C1	ENSG00000117643.14	2.330	29.380	-3.190	6.44e-26
TNNT2	ENSG00000118194.18	0.210	20.609	-4.159	2.44e-60
TTR	ENSG00000118271.9	0.000	1.525	-1.336	3.44e-16
SGIP1	ENSG00000118473.21	0.595	6.265	-2.187	3.89e-22
TCF21	ENSG00000118526.6	0.395	14.545	-3.478	3.29e-52
SLC16A7	ENSG00000118596.11	2.125	5.430	-1.041	4.84e-4
SPP1	ENSG00000118785.13	4342.168	1549.137	1.486	2.84e-10
SATB2	ENSG00000119042.16	10.000	2.840	1.518	4.30e-10
GDA	ENSG00000119125.16	39.860	10.950	1.774	3.52e-5
NEK6	ENSG00000119408.16	23.590	10.884	1.049	2.52e-13
NR4A3	ENSG00000119508.17	0.380	3.065	-1.558	3.98e-17
GALNT12	ENSG00000119514.6	8.649	3.745	1.024	4.63e-14
IFI27L2	ENSG00000119632.3	97.102	35.768	1.416	6.76e-13
LTBP2	ENSG00000119681.11	1.160	4.954	-1.463	1.28e-4
ESRRB	ENSG00000119715.14	0.125	11.374	-3.459	1.38e-69
EPCAM	ENSG00000119888.10	92.892	191.353	-1.035	1.33e-4
TEK	ENSG00000120156.20	0.765	16.284	-3.292	1.75e-54
MYCT1	ENSG00000120279.6	0.610	4.855	-1.863	2.50e-30
PLXDC2	ENSG00000120594.16	16.310	5.538	1.405	6.63e-20
IQSEC3	ENSG00000120645.11	0.340	2.705	-1.467	4.42e-12
TGFBI	ENSG00000120708.16	79.291	33.229	1.230	2.71e-8
PLS1	ENSG00000120756.12	27.830	9.857	1.409	4.10e-10
GLT8D2	ENSG00000120820.12	0.635	2.414	-1.062	3.12e-6
SOCS2	ENSG00000120833.13	3.250	17.273	-2.104	1.36e-24
TNFRSF10B	ENSG00000120889.12	42.299	15.341	1.406	1.85e-25
PDLIM2	ENSG00000120913.23	14.395	51.622	-1.773	2.31e-15
TBX2	ENSG00000121068.13	2.300	30.749	-3.266	1.53e-32
TNFSF10	ENSG00000121858.10	198.975	65.853	1.581	2.47e-6
TMEM54	ENSG00000121900.18	98.243	30.643	1.649	8.58e-20
HPCA	ENSG00000121905.9	2.050	0.325	1.203	5.94e-15
XPNPEP2	ENSG00000122121.10	0.245	18.674	-3.982	5.15e-34
SASH3	ENSG00000122122.9	5.315	1.545	1.311	6.42e-11
PLG	ENSG00000122194.18	0.640	36.486	-4.515	1.65e-44
HS3ST2	ENSG00000122254.6	1.930	0.065	1.460	1.38e-11
PTGFR	ENSG00000122420.9	0.220	1.875	-1.237	4.59e-9
RAMP3	ENSG00000122679.8	5.600	48.650	-2.911	4.99e-39
NUDT10	ENSG00000122824.10	0.150	1.619	-1.188	8.01e-24
ITIH5	ENSG00000123243.14	1.960	17.272	-2.626	1.15e-13
NCKAP1L	ENSG00000123338.12	4.340	1.160	1.306	2.55e-11
NR4A1	ENSG00000123358.19	10.090	172.349	-3.966	8.08e-18
HOXC11	ENSG00000123388.4	1.955	0.435	1.042	4.11e-8
TUBA1B	ENSG00000123416.15	509.344	224.216	1.180	2.60e-11
IL13RA2	ENSG00000123496.7	0.060	1.970	-1.486	5.62e-40
NRK	ENSG00000123572.16	0.060	3.220	-1.993	2.90e-21
TNFAIP6	ENSG00000123610.4	14.920	0.280	3.637	3.92e-18
G0S2	ENSG00000123689.5	16.774	63.742	-1.865	5.82e-9
PI3	ENSG00000124102.4	2.850	0.500	1.360	1.64e-7
KCNS1	ENSG00000124134.8	1.385	0.110	1.103	4.67e-7
SLC12A5	ENSG00000124140.12	3.240	0.660	1.353	1.31e-10
PTGIS	ENSG00000124212.5	0.650	2.735	-1.179	1.86e-4
