Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
HNRNPA1	ENSG00000135486.17	1242.947	576.908	1.106	1.95e-17
SLC26A10	ENSG00000135502.16	0.240	22.125	-4.221	2.96e-43
MAP7	ENSG00000135525.18	37.680	1.850	3.763	1.54e-46
NHSL1	ENSG00000135540.11	8.000	3.410	1.029	1.50e-10
SMPD2	ENSG00000135587.8	17.575	7.040	1.208	8.44e-9
KIAA0513	ENSG00000135709.12	2.335	8.125	-1.452	9.88e-39
KCNK1	ENSG00000135750.14	14.105	1.710	2.479	5.40e-15
URB2	ENSG00000135763.9	5.755	1.955	1.193	2.81e-49
KIAA1614	ENSG00000135835.10	0.565	5.625	-2.082	1.32e-29
FAM129A	ENSG00000135842.16	2.050	48.468	-4.020	4.50e-35
HTR2B	ENSG00000135914.5	0.125	2.620	-1.686	1.33e-15
SLC19A3	ENSG00000135917.13	3.638	1.215	1.066	1.27e-9
SERPINE2	ENSG00000135919.12	59.790	10.245	2.435	3.50e-23
MFSD9	ENSG00000135953.10	10.885	4.310	1.162	4.88e-20
ISCU	ENSG00000136003.15	79.663	167.294	-1.061	2.06e-12
STAB2	ENSG00000136011.14	0.160	1.555	-1.139	1.02e-20
RNASEH2B	ENSG00000136104.18	49.800	23.745	1.038	3.11e-22
TBC1D4	ENSG00000136111.12	13.885	4.365	1.472	1.91e-32
LMO7	ENSG00000136153.19	90.744	7.990	3.351	6.14e-26
NUDT15	ENSG00000136159.3	26.953	7.025	1.800	2.15e-49
GPNMB	ENSG00000136235.15	23.580	56.704	-1.231	7.09e-8
RAC1	ENSG00000136238.17	298.150	139.048	1.095	3.20e-26
KDELR2	ENSG00000136240.9	157.870	58.746	1.411	9.11e-34
NACAD	ENSG00000136274.8	0.365	6.745	-2.504	6.72e-35
TTYH3	ENSG00000136295.14	45.814	12.985	1.743	1.08e-57
GALNT5	ENSG00000136542.8	8.334	0.215	2.942	6.60e-24
SCN7A	ENSG00000136546.13	0.070	19.345	-4.249	5.70e-49
SKIL	ENSG00000136603.13	13.140	5.090	1.215	1.94e-38
HLX	ENSG00000136630.12	5.080	31.606	-2.423	9.26e-24
IL1RN	ENSG00000136689.18	7.273	1.135	1.954	7.36e-29
UGGT1	ENSG00000136731.12	20.325	6.285	1.550	2.72e-62
GYPC	ENSG00000136732.14	8.100	71.565	-2.995	9.00e-33
TXN	ENSG00000136810.12	512.052	159.398	1.677	5.11e-28
SMC2	ENSG00000136824.18	10.125	2.715	1.582	9.58e-60
KLF4	ENSG00000136826.14	22.444	47.380	-1.045	6.23e-7
TMOD1	ENSG00000136842.13	1.045	23.795	-3.600	1.00e-39
SLC31A1	ENSG00000136868.10	18.534	5.825	1.517	1.32e-30
KIF12	ENSG00000136883.12	13.920	0.765	3.080	6.54e-14
GARNL3	ENSG00000136895.18	2.489	6.050	-1.015	2.89e-13
MYC	ENSG00000136997.14	137.772	31.365	2.100	4.38e-28
IL11RA	ENSG00000137070.17	4.080	46.985	-3.240	2.01e-74
TLN1	ENSG00000137076.18	86.117	353.115	-2.023	9.62e-15
SPAG8	ENSG00000137098.13	0.350	2.930	-1.542	2.34e-34
RPS6	ENSG00000137154.12	3975.304	1753.169	1.181	3.30e-15
FOXP4	ENSG00000137166.14	47.076	18.615	1.293	6.90e-39
PPIL1	ENSG00000137168.7	29.819	10.205	1.460	1.69e-39
GMPR	ENSG00000137198.9	5.005	11.725	-1.083	2.17e-3
TINAG	ENSG00000137251.15	7.635	0.425	2.599	1.57e-6
TUBB2A	ENSG00000137267.5	15.470	57.245	-1.822	4.05e-14
FOXF2	ENSG00000137273.3	2.955	22.484	-2.570	1.03e-28
TUBB2B	ENSG00000137285.9	1.675	12.440	-2.329	2.86e-17
HMGA1	ENSG00000137309.19	294.127	20.355	3.789	1.88e-58
TCF19	ENSG00000137310.11	11.165	4.030	1.274	9.48e-32
IER3	ENSG00000137331.11	159.719	44.389	1.824	3.19e-27
PGBD1	ENSG00000137338.5	1.110	4.110	-1.276	4.58e-18
TPMT	ENSG00000137364.4	23.230	6.755	1.644	1.08e-18
FGFBP2	ENSG00000137441.7	0.140	4.065	-2.152	2.31e-37
FHDC1	ENSG00000137460.8	4.285	1.270	1.219	5.70e-16
NUMA1	ENSG00000137497.17	70.780	156.112	-1.130	1.68e-13
NARS2	ENSG00000137513.9	20.035	6.820	1.428	1.15e-51
MRPL15	ENSG00000137547.8	73.648	33.350	1.120	3.87e-30
PI15	ENSG00000137558.7	0.380	2.865	-1.486	3.79e-12
TTPA	ENSG00000137561.4	2.355	0.395	1.266	5.95e-28
GGH	ENSG00000137563.11	157.040	5.345	4.639	5.01e-45
TGS1	ENSG00000137574.10	12.894	5.240	1.155	1.24e-45
SORL1	ENSG00000137642.12	19.350	5.425	1.663	1.45e-22
TMPRSS4	ENSG00000137648.16	116.730	2.729	4.981	2.14e-20
TRPC6	ENSG00000137672.12	0.415	2.490	-1.302	9.66e-24
MMP7	ENSG00000137673.8	27.695	0.090	4.718	2.88e-104
TRIM29	ENSG00000137699.16	48.675	2.010	4.045	4.63e-83
SLC37A4	ENSG00000137700.16	30.674	10.950	1.406	3.48e-12
RDX	ENSG00000137710.14	7.675	21.720	-1.389	1.17e-9
FXYD6	ENSG00000137726.15	9.200	220.097	-4.438	7.04e-31
TMPRSS13	ENSG00000137747.14	3.933	0.200	2.040	9.72e-65
MAPKBP1	ENSG00000137802.13	2.890	10.820	-1.603	1.64e-29
NUSAP1	ENSG00000137804.12	28.014	2.320	3.128	6.63e-47
KIF23	ENSG00000137807.13	12.220	1.770	2.255	2.19e-41
ITGA11	ENSG00000137809.16	5.474	1.145	1.594	4.99e-27
PARP6	ENSG00000137817.16	17.059	63.416	-1.835	2.04e-28
PAQR5	ENSG00000137819.13	5.050	0.804	1.745	1.50e-3
STRA6	ENSG00000137868.18	3.557	0.130	2.012	2.98e-61
SEMA6D	ENSG00000137872.15	1.345	5.435	-1.457	1.32e-26
GCHFR	ENSG00000137880.5	27.319	7.826	1.682	9.64e-23
TTLL7	ENSG00000137941.16	0.425	4.870	-2.042	2.00e-33
GIPC2	ENSG00000137960.5	10.765	1.675	2.137	7.49e-19
RPL7P9	ENSG00000137970.7	79.884	20.885	1.886	7.30e-48
IFT172	ENSG00000138002.14	67.885	32.360	1.046	1.58e-17
EPT1	ENSG00000138018.17	9.460	3.620	1.179	1.39e-44
SLC5A6	ENSG00000138074.14	54.369	18.505	1.505	3.26e-44
SLC3A1	ENSG00000138079.13	6.430	0.650	2.171	7.06e-5
LOXL4	ENSG00000138131.3	0.515	5.750	-2.156	4.67e-26
KIF11	ENSG00000138160.5	10.710	0.460	3.004	3.78e-66
KIF20B	ENSG00000138182.14	5.495	1.000	1.699	3.79e-69
PLCE1	ENSG00000138193.14	3.314	10.040	-1.356	3.72e-23
RBP4	ENSG00000138207.12	15.830	2.820	2.139	2.77e-18
PLA2G12B	ENSG00000138308.5	3.173	0.070	1.964	6.76e-17
IDH1	ENSG00000138413.13	98.639	25.775	1.896	3.72e-18
OLA1	ENSG00000138430.15	143.643	34.840	2.013	4.19e-61
FAM117B	ENSG00000138439.11	5.750	2.265	1.048	7.25e-35
WDR12	ENSG00000138442.9	54.991	16.595	1.670	2.12e-57
SLC40A1	ENSG00000138449.10	69.055	16.969	1.963	1.16e-19
SENP7	ENSG00000138468.15	2.745	10.165	-1.576	3.19e-35
GLCE	ENSG00000138604.9	20.593	6.710	1.486	1.63e-43
FGF2	ENSG00000138685.12	0.655	10.175	-2.755	1.12e-26
KIAA1109	ENSG00000138688.15	10.100	24.861	-1.220	1.32e-33
MMRN1	ENSG00000138722.9	0.540	6.880	-2.355	1.26e-35
PDE5A	ENSG00000138735.15	4.109	24.025	-2.292	8.80e-33
LEF1	ENSG00000138795.9	9.665	1.790	1.935	1.04e-44
SLC39A8	ENSG00000138821.12	24.725	4.580	2.205	5.05e-18
MAPK8IP3	ENSG00000138834.12	14.470	51.485	-1.762	3.71e-33
KIAA1644	ENSG00000138944.7	0.250	10.074	-3.147	4.42e-29
ERP27	ENSG00000139055.6	2.210	0.370	1.228	2.60e-35
GABARAPL1	ENSG00000139112.10	16.480	76.494	-2.148	3.17e-24
YARS2	ENSG00000139131.12	19.849	8.515	1.132	1.15e-38
FAM60A	ENSG00000139146.13	64.845	14.375	2.098	6.74e-68
PRICKLE1	ENSG00000139174.10	0.875	3.190	-1.160	5.51e-11
VAMP1	ENSG00000139190.16	2.815	18.550	-2.357	4.38e-48
PIANP	ENSG00000139200.13	0.220	2.870	-1.665	5.79e-47
RPL14P1	ENSG00000139239.7	28.419	11.475	1.238	3.00e-33
PHLDA1	ENSG00000139289.13	25.065	3.785	2.446	2.41e-46
TMEM19	ENSG00000139291.13	16.610	6.925	1.152	1.74e-26
LGR5	ENSG00000139292.12	21.170	0.255	4.143	4.09e-84
POC1B	ENSG00000139323.13	22.020	7.080	1.510	1.71e-54
LUM	ENSG00000139329.4	218.584	93.808	1.212	8.22e-6
SNRPF	ENSG00000139343.10	58.280	17.640	1.669	2.83e-56
SDSL	ENSG00000139410.14	12.280	4.105	1.379	2.48e-15
NUPL1	ENSG00000139496.15	20.360	9.455	1.031	1.11e-29
SLC7A1	ENSG00000139514.12	25.125	7.640	1.596	9.43e-39
PDX1	ENSG00000139515.5	7.869	0.020	3.120	7.62e-114
LNX2	ENSG00000139517.7	13.975	3.850	1.627	1.71e-50
SLC39A5	ENSG00000139540.11	55.871	3.310	3.722	6.59e-8
MAP3K12	ENSG00000139625.12	2.150	23.560	-2.963	1.32e-50
GALNT6	ENSG00000139629.15	26.129	1.500	3.440	7.70e-100
LMBR1L	ENSG00000139636.15	17.779	56.106	-1.604	9.14e-31
TMBIM6	ENSG00000139644.12	443.394	211.519	1.064	3.22e-17
SETD1B	ENSG00000139718.10	6.834	16.800	-1.184	5.37e-15
SLAIN1	ENSG00000139737.21	0.735	3.305	-1.311	6.64e-9
RAB20	ENSG00000139832.4	34.589	12.915	1.355	2.57e-32
GRTP1	ENSG00000139835.13	32.504	13.490	1.209	8.62e-14
NOVA1	ENSG00000139910.19	0.305	8.950	-2.931	4.05e-47
FRMD6	ENSG00000139926.15	3.150	11.905	-1.637	1.49e-14
RTN1	ENSG00000139970.16	1.195	7.300	-1.919	2.35e-26
RAB15	ENSG00000139998.14	31.054	7.640	1.891	1.18e-37
FBLN5	ENSG00000140092.14	7.715	59.585	-2.797	3.88e-33
SORD	ENSG00000140263.13	41.887	4.625	2.931	4.69e-78
SLC27A2	ENSG00000140284.10	13.595	0.445	3.336	1.02e-19
FGF7	ENSG00000140285.9	3.104	18.645	-2.259	2.05e-15
HDC	ENSG00000140287.10	0.335	2.640	-1.447	4.02e-15
GCNT3	ENSG00000140297.12	24.843	1.365	3.450	6.70e-4
SCAPER	ENSG00000140386.12	4.585	10.980	-1.101	4.09e-27
TSPAN3	ENSG00000140391.14	250.661	108.785	1.197	1.03e-7
NEIL1	ENSG00000140398.13	7.945	37.064	-2.089	9.67e-44
MAN2C1	ENSG00000140400.14	33.801	161.668	-2.225	5.56e-36
TPM1	ENSG00000140416.19	233.770	1808.715	-2.946	3.84e-22
ULK3	ENSG00000140474.12	17.789	44.015	-1.261	1.17e-20
PCSK6	ENSG00000140479.16	11.220	3.940	1.307	3.65e-10
FANCI	ENSG00000140525.17	18.140	3.190	2.192	2.39e-66
NTRK3	ENSG00000140538.16	0.140	2.245	-1.509	8.55e-35
MFGE8	ENSG00000140545.14	49.399	113.071	-1.178	1.59e-11
MCTP2	ENSG00000140563.14	6.695	1.880	1.418	7.18e-6
PMM2	ENSG00000140650.11	44.983	16.145	1.423	1.44e-30
TGFB1I1	ENSG00000140682.18	17.745	196.052	-3.394	2.46e-24
NKD1	ENSG00000140807.5	14.118	2.050	2.309	4.23e-33
MARVELD3	ENSG00000140832.9	16.700	0.780	3.314	2.45e-10
IRF8	ENSG00000140968.10	19.265	5.015	1.752	3.07e-15
RHOT2	ENSG00000140983.13	49.188	120.901	-1.280	4.34e-20
RPS2	ENSG00000140988.15	3804.522	1322.039	1.524	1.97e-23
TIGD7	ENSG00000140993.10	0.815	2.895	-1.102	3.11e-22
MYOCD	ENSG00000141052.17	0.645	15.282	-3.307	1.86e-28
NOB1	ENSG00000141101.12	70.550	23.440	1.550	1.16e-55
TOM1L1	ENSG00000141198.13	33.590	14.135	1.192	1.24e-24
SGSM2	ENSG00000141258.12	8.490	51.594	-2.470	4.94e-49
SKAP1	ENSG00000141293.15	9.420	1.290	2.186	8.86e-50
PTRH2	ENSG00000141378.14	31.349	13.570	1.151	5.40e-41
GNAL	ENSG00000141404.15	1.300	4.825	-1.341	5.31e-21
OSBPL1A	ENSG00000141447.16	6.915	26.310	-1.787	9.61e-41
GATA6	ENSG00000141448.8	12.200	5.350	1.056	2.18e-14
SAT2	ENSG00000141504.11	43.096	92.654	-1.087	1.04e-16
PIK3R5	ENSG00000141506.13	0.970	3.385	-1.154	7.21e-14
TP53	ENSG00000141510.15	53.265	14.355	1.821	5.58e-31
SLC16A3	ENSG00000141526.14	57.837	19.720	1.506	7.77e-24
TTYH2	ENSG00000141540.10	1.255	5.195	-1.458	3.53e-23
MAPK4	ENSG00000141639.11	0.050	3.690	-2.159	5.00e-28
MBD1	ENSG00000141644.17	16.510	41.840	-1.291	5.33e-28
TNFRSF11A	ENSG00000141655.15	5.580	1.390	1.461	1.90e-3
PMAIP1	ENSG00000141682.11	7.858	1.235	1.987	1.54e-50
ERBB2	ENSG00000141736.13	65.179	31.306	1.035	4.78e-13
GRB7	ENSG00000141738.13	26.695	1.200	3.654	9.37e-34
PNMT	ENSG00000141744.3	0.245	2.830	-1.621	3.06e-15
IGFBP4	ENSG00000141753.6	166.975	401.428	-1.260	7.16e-5
NFIC	ENSG00000141905.17	12.565	44.578	-1.749	1.14e-14
TPGS1	ENSG00000141933.9	3.105	9.360	-1.336	2.58e-31
PPAP2C	ENSG00000141934.9	116.149	5.425	4.188	8.42e-30
TMEM91	ENSG00000142046.14	2.120	16.135	-2.457	7.45e-38
HUNK	ENSG00000142149.8	4.680	1.050	1.470	1.01e-33
TRPM2	ENSG00000142185.16	16.289	2.495	2.306	3.84e-46
TMEM50B	ENSG00000142188.16	21.300	43.650	-1.002	3.23e-21
WTIP	ENSG00000142279.12	2.385	6.765	-1.198	6.87e-12
EVI5L	ENSG00000142459.8	4.125	10.380	-1.151	1.40e-22
TM4SF5	ENSG00000142484.6	23.240	0.539	3.977	4.84e-26
FAM71E1	ENSG00000142530.10	3.205	0.830	1.200	3.91e-59
EPHA2	ENSG00000142627.12	26.093	6.280	1.896	8.21e-32
PGD	ENSG00000142657.20	81.880	28.859	1.473	1.67e-31
MYOM3	ENSG00000142661.18	6.085	0.180	2.586	8.81e-78
SH3BGRL3	ENSG00000142669.13	235.828	104.513	1.166	5.76e-12
IL22RA1	ENSG00000142677.3	23.474	0.460	4.067	1.63e-35
ZNF593	ENSG00000142684.7	14.930	5.995	1.187	1.28e-49
EVA1B	ENSG00000142694.6	7.685	20.335	-1.297	3.52e-18
PLK4	ENSG00000142731.10	7.095	1.110	1.940	7.66e-44
MAP3K6	ENSG00000142733.14	7.875	34.391	-1.996	3.58e-31
HSPG2	ENSG00000142798.16	44.935	176.203	-1.948	6.58e-14
SERBP1	ENSG00000142864.14	172.475	75.745	1.177	2.19e-25
KIF2C	ENSG00000142945.12	15.155	1.270	2.831	4.78e-63
LMO4	ENSG00000143013.12	17.515	36.525	-1.019	1.14e-8
SYPL2	ENSG00000143028.8	0.150	4.075	-2.142	1.62e-28
SLC44A3	ENSG00000143036.16	35.625	4.945	2.623	4.58e-22
PSMA5	ENSG00000143106.12	87.253	36.890	1.220	2.28e-36
ITGA10	ENSG00000143127.12	0.180	3.050	-1.779	3.56e-35
GPA33	ENSG00000143167.11	73.846	2.464	4.433	1.56e-8
RXRG	ENSG00000143171.12	0.080	1.900	-1.425	1.76e-31
UCK2	ENSG00000143179.12	38.039	13.710	1.408	5.01e-40
TMCO1	ENSG00000143183.16	110.204	37.800	1.519	3.47e-26
PVRL4	ENSG00000143217.8	5.405	0.215	2.398	5.54e-47
PPOX	ENSG00000143224.17	8.960	21.800	-1.195	1.75e-19
NUF2	ENSG00000143228.12	12.533	0.760	2.943	4.37e-65
PFDN2	ENSG00000143256.4	117.714	57.811	1.013	1.64e-22
ISG20L2	ENSG00000143319.16	29.979	13.815	1.064	5.00e-32
HDGF	ENSG00000143321.18	301.026	105.514	1.504	4.40e-41
RGL1	ENSG00000143344.15	3.520	8.620	-1.090	3.20e-14
RORC	ENSG00000143365.16	5.970	0.630	2.096	6.98e-6
TUFT1	ENSG00000143367.15	18.860	8.615	1.046	1.60e-25
SEMA6C	ENSG00000143434.15	1.539	7.630	-1.765	3.91e-33
POGZ	ENSG00000143442.21	13.090	35.610	-1.378	7.50e-26
GOLPH3L	ENSG00000143457.10	29.504	13.855	1.038	1.08e-19
INTS7	ENSG00000143493.12	12.535	3.935	1.456	1.18e-65
TAF1A	ENSG00000143498.17	5.485	2.180	1.028	1.88e-44
SMYD2	ENSG00000143499.13	31.140	11.480	1.365	6.15e-56
TPM3	ENSG00000143549.19	350.919	85.555	2.024	3.89e-29
KCNN3	ENSG00000143603.18	0.500	2.660	-1.287	5.77e-23
ILF2	ENSG00000143621.16	157.684	62.010	1.333	4.50e-35
INTS3	ENSG00000143624.13	18.705	43.346	-1.170	3.10e-13
MLK4	ENSG00000143674.10	7.254	0.425	2.534	4.11e-26
SRP9	ENSG00000143742.12	197.470	97.301	1.014	8.90e-22
ITPKB	ENSG00000143772.9	5.095	28.480	-2.274	9.07e-18
WNT9A	ENSG00000143816.7	0.405	9.025	-2.835	8.10e-28
SOX13	ENSG00000143842.14	12.889	26.804	-1.001	5.88e-13
PPFIA4	ENSG00000143847.15	0.270	1.540	-1.000	3.37e-14
PLEKHA6	ENSG00000143850.12	29.404	8.815	1.631	8.83e-14
OSR1	ENSG00000143867.6	0.355	13.725	-3.442	4.21e-40
PDIA6	ENSG00000143870.12	218.168	69.545	1.635	3.11e-38
RHOB	ENSG00000143878.9	93.778	369.991	-1.969	3.66e-10
SNRPG	ENSG00000143977.13	181.930	66.247	1.444	5.09e-36
MEIS1	ENSG00000143995.19	3.070	71.823	-4.161	5.20e-41
MALL	ENSG00000144063.3	36.935	9.875	1.803	1.26e-4
TMEM177	ENSG00000144120.12	15.988	7.130	1.063	2.39e-26
RABL2A	ENSG00000144134.18	7.070	16.525	-1.119	9.99e-25
FAHD2B	ENSG00000144199.11	5.935	13.220	-1.036	2.34e-9
GPR17	ENSG00000144230.16	0.160	8.900	-3.093	6.21e-31
POLR2D	ENSG00000144231.10	23.010	7.875	1.436	6.85e-57
ZNF385B	ENSG00000144331.18	0.100	1.330	-1.083	5.15e-20
GULP1	ENSG00000144366.15	3.150	10.640	-1.488	1.93e-17
HSPD1	ENSG00000144381.16	493.582	108.913	2.170	1.51e-46
HES6	ENSG00000144485.10	39.642	15.840	1.271	1.97e-29
FANCD2	ENSG00000144554.10	10.840	2.965	1.578	1.74e-36
RBMS3	ENSG00000144642.20	0.490	6.130	-2.259	6.46e-36
FAM198A	ENSG00000144649.8	0.335	3.625	-1.793	1.78e-26
RPL32	ENSG00000144713.12	3040.303	1486.392	1.032	1.41e-12
LRIG1	ENSG00000144749.13	24.305	57.229	-1.202	7.52e-10
RP11-977G19.10	ENSG00000144785.8	1.765	0.000	1.467	4.46e-35
NXPE3	ENSG00000144815.14	1.445	4.085	-1.056	4.26e-17
PHLDB2	ENSG00000144824.19	2.480	35.474	-3.390	8.50e-28
TAGLN3	ENSG00000144834.12	0.130	4.710	-2.337	2.13e-28
IGSF11	ENSG00000144847.12	0.040	1.895	-1.477	1.62e-30
NR1I2	ENSG00000144852.16	24.215	0.914	3.720	9.39e-14
SRPRB	ENSG00000144867.11	54.896	15.220	1.785	4.86e-55
TRPC1	ENSG00000144935.14	0.535	5.525	-2.088	1.97e-30
NCEH1	ENSG00000144959.9	12.415	1.855	2.232	6.37e-36
LPP	ENSG00000145012.12	8.095	46.975	-2.399	2.81e-26
NICN1	ENSG00000145029.11	5.474	15.695	-1.367	3.53e-30
MANF	ENSG00000145050.15	135.480	52.501	1.351	3.39e-22
ILDR1	ENSG00000145103.12	7.709	0.135	2.940	1.57e-21
SLIT2	ENSG00000145147.19	0.745	7.770	-2.329	1.28e-23
LYAR	ENSG00000145220.13	29.611	9.715	1.514	1.69e-49
OCIAD2	ENSG00000145247.11	165.954	23.234	2.784	8.88e-57
SCD5	ENSG00000145284.11	2.600	8.400	-1.385	1.72e-8
SNCA	ENSG00000145335.15	1.390	14.400	-2.688	8.73e-27
SFRP2	ENSG00000145423.4	12.150	31.895	-1.323	1.76e-5
NKD2	ENSG00000145506.13	18.630	3.970	1.982	3.02e-29
SRD5A1	ENSG00000145545.11	11.175	2.580	1.766	3.09e-52
MYO10	ENSG00000145555.14	22.510	4.815	2.015	5.31e-39
FAM105A	ENSG00000145569.5	28.779	3.480	2.733	2.45e-27
RPL37	ENSG00000145592.13	2932.569	1134.152	1.370	7.81e-21
SKP2	ENSG00000145604.15	11.884	3.685	1.459	9.44e-64
OSMR	ENSG00000145623.12	3.599	12.365	-1.539	2.06e-13
GZMA	ENSG00000145649.7	4.136	1.300	1.159	1.60e-6
PIK3R1	ENSG00000145675.14	11.290	24.450	-1.050	6.83e-11
SSBP2	ENSG00000145687.15	3.130	26.915	-2.757	3.25e-51
G3BP1	ENSG00000145907.14	59.759	18.815	1.617	4.31e-53
ZNF300	ENSG00000145908.12	0.720	2.625	-1.076	5.76e-20
NHP2	ENSG00000145912.8	161.081	77.080	1.054	2.34e-28
KCNMB1	ENSG00000145936.8	0.750	46.960	-4.776	2.80e-33
GFOD1	ENSG00000145990.10	1.430	4.500	-1.178	3.35e-27
GFRA3	ENSG00000146013.10	0.275	3.715	-1.887	1.89e-26
FAM193B	ENSG00000146067.15	18.675	75.940	-1.967	2.55e-34
PLA2G7	ENSG00000146070.16	4.324	0.485	1.842	7.01e-26
TNFRSF21	ENSG00000146072.6	36.490	14.815	1.245	6.27e-23
RASGEF1C	ENSG00000146090.15	0.030	1.320	-1.171	8.26e-29
PPP1R18	ENSG00000146112.11	20.908	45.039	-1.071	1.60e-5
PRIM2	ENSG00000146143.17	11.140	4.140	1.240	8.36e-62
FGD2	ENSG00000146192.14	1.605	6.935	-1.607	9.92e-25
RPL7L1	ENSG00000146223.14	54.903	25.190	1.094	1.01e-32
NFKBIE	ENSG00000146232.14	14.795	4.670	1.478	6.39e-51
MMS22L	ENSG00000146263.11	3.995	1.165	1.206	2.95e-62
FAXC	ENSG00000146267.11	1.160	17.468	-3.096	2.53e-19
RNF217	ENSG00000146373.16	1.530	9.060	-1.992	1.14e-27
RSPO3	ENSG00000146374.13	0.925	4.565	-1.532	1.61e-12
MTFR2	ENSG00000146410.11	6.725	0.670	2.210	1.33e-68
VIP	ENSG00000146469.12	3.175	24.070	-2.586	7.31e-28
LINC01558	ENSG00000146521.9	3.254	0.830	1.217	3.14e-25
SDK1	ENSG00000146555.18	0.590	4.285	-1.733	1.18e-20
MDH2	ENSG00000146701.11	241.310	115.167	1.061	1.58e-22
PSPH	ENSG00000146733.13	16.270	4.140	1.748	4.43e-67
ZNF92	ENSG00000146757.13	5.755	1.760	1.291	6.06e-57
TMEM209	ENSG00000146842.16	10.190	3.925	1.184	6.47e-49
EPHA1	ENSG00000146904.8	15.405	6.630	1.104	5.42e-24
NCAPG2	ENSG00000146918.19	15.015	3.030	1.991	1.39e-67
NLGN4X	ENSG00000146938.14	0.215	1.825	-1.217	6.90e-31
SHROOM2	ENSG00000146950.12	3.420	0.960	1.173	3.92e-32
RAB19	ENSG00000146955.10	1.445	0.070	1.192	1.06e-12
SH3KBP1	ENSG00000147010.17	29.610	10.145	1.458	4.27e-23
TMEM47	ENSG00000147027.3	4.120	18.835	-1.954	5.94e-18
SLC16A2	ENSG00000147100.9	1.354	6.165	-1.606	3.84e-14
OGT	ENSG00000147162.13	29.929	78.400	-1.360	4.15e-13
ITGB1BP2	ENSG00000147166.10	0.540	4.580	-1.857	7.09e-27
IL2RG	ENSG00000147168.12	89.722	6.067	3.682	2.97e-31
GPC3	ENSG00000147257.13	1.240	4.300	-1.243	3.52e-11
NSDHL	ENSG00000147383.10	30.724	9.765	1.559	1.03e-49
ZNF185	ENSG00000147394.18	6.569	1.910	1.379	9.20e-50
GNRH1	ENSG00000147437.9	0.475	4.675	-1.944	6.61e-53
TACC1	ENSG00000147526.19	23.395	68.850	-1.518	1.36e-12
GINS4	ENSG00000147536.11	4.595	0.575	1.829	1.05e-67
MRPS28	ENSG00000147586.9	55.828	27.235	1.009	6.49e-29
LACTB2	ENSG00000147592.8	32.911	9.165	1.738	5.48e-52
MTDH	ENSG00000147649.9	54.689	20.634	1.364	3.21e-33
RSPO2	ENSG00000147655.10	0.210	2.740	-1.628	9.01e-22
MAL2	ENSG00000147676.13	128.550	1.474	5.711	2.68e-32
SLC39A4	ENSG00000147804.9	122.110	23.929	2.304	1.84e-15
FBXO10	ENSG00000147912.12	1.820	5.515	-1.208	1.04e-17
SIGMAR1	ENSG00000147955.16	99.867	41.301	1.254	1.04e-34
INIP	ENSG00000148153.13	12.410	5.530	1.038	3.95e-31
STOM	ENSG00000148175.12	30.191	145.109	-2.228	2.46e-18
GSN	ENSG00000148180.16	129.795	688.040	-2.397	2.38e-29
POLE3	ENSG00000148229.12	53.360	23.905	1.126	3.74e-30
SURF4	ENSG00000148248.13	129.709	59.040	1.122	2.43e-25
NTMT1	ENSG00000148335.14	51.830	21.660	1.221	3.61e-36
FAM73B	ENSG00000148343.18	10.150	28.719	-1.414	3.57e-33
PTGES	ENSG00000148344.10	10.820	4.530	1.096	5.46e-10
LCN2	ENSG00000148346.11	551.684	3.270	7.016	5.59e-36
HMCN2	ENSG00000148357.16	2.180	25.895	-3.080	9.65e-42
NACC2	ENSG00000148411.7	4.875	20.056	-1.842	4.31e-19
PROSER2	ENSG00000148426.12	5.595	2.080	1.098	1.69e-25
USP6NL	ENSG00000148429.14	11.560	4.095	1.302	1.49e-57
PDSS1	ENSG00000148459.15	19.010	5.065	1.722	5.52e-22
ZEB1	ENSG00000148516.21	3.799	38.310	-3.034	2.87e-22
FAM13C	ENSG00000148541.12	0.935	5.895	-1.833	1.76e-26
PLEKHS1	ENSG00000148735.14	12.304	0.380	3.269	5.36e-53
MKI67	ENSG00000148773.12	28.679	0.845	4.008	4.54e-50
INA	ENSG00000148798.9	0.075	1.555	-1.249	1.42e-22
RGS10	ENSG00000148908.14	26.425	72.098	-1.414	1.45e-14
LRRC4C	ENSG00000148948.7	0.080	1.195	-1.023	4.10e-21
HSD17B12	ENSG00000149084.11	73.855	25.325	1.508	1.40e-33
PAMR1	ENSG00000149090.11	2.209	7.505	-1.406	5.77e-19
SERPING1	ENSG00000149131.15	62.830	282.988	-2.154	4.73e-16
SSRP1	ENSG00000149136.7	100.269	48.620	1.029	9.22e-26
KLHL35	ENSG00000149243.15	2.130	0.340	1.224	2.48e-71
PAK1	ENSG00000149269.9	50.859	23.805	1.064	2.99e-14
RPS3	ENSG00000149273.14	3503.059	1565.545	1.161	4.12e-16
NCAM1	ENSG00000149294.16	0.890	32.695	-4.156	2.23e-55
ST14	ENSG00000149418.10	200.936	4.700	5.147	2.35e-20
HYOU1	ENSG00000149428.18	73.989	27.059	1.418	4.32e-28
TKFC	ENSG00000149476.14	43.835	18.930	1.170	3.95e-22
ROM1	ENSG00000149489.8	2.620	6.770	-1.102	7.17e-17
INCENP	ENSG00000149503.12	16.054	4.660	1.591	7.04e-51
FEZ1	ENSG00000149557.12	3.275	33.514	-3.013	4.55e-29
