Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
PBK	ENSG00000168078.9	1.460	71.828	-4.888	1.15e-23
OR2W6P	ENSG00000168126.3	0.210	2.350	-1.469	9.87e-9
RNF187	ENSG00000168159.10	24.841	58.480	-1.203	4.69e-6
RBPJ	ENSG00000168214.20	67.381	25.325	1.377	7.43e-4
TTC39C	ENSG00000168234.12	24.810	0.210	4.415	3.22e-13
UBTD2	ENSG00000168246.5	9.220	0.150	3.152	9.36e-14
SMIM4	ENSG00000168273.7	7.000	23.349	-1.606	3.02e-3
MMADHC	ENSG00000168288.12	55.572	197.491	-1.811	1.45e-11
PXK	ENSG00000168297.15	64.400	11.110	2.433	1.43e-13
PCMTD1	ENSG00000168300.13	53.171	15.200	1.742	5.72e-3
IRF2	ENSG00000168310.10	31.919	10.510	1.516	3.56e-3
TAP1	ENSG00000168394.10	33.070	5.515	2.387	1.20e-6
MLKL	ENSG00000168404.12	30.080	4.500	2.499	2.11e-8
STIP1	ENSG00000168439.16	82.309	207.446	-1.323	6.71e-8
TXNDC2	ENSG00000168454.11	0.060	4.610	-2.404	2.80e-44
TNXB	ENSG00000168477.17	3.250	34.119	-3.047	6.13e-11
FEN1	ENSG00000168496.3	22.950	83.551	-1.820	3.54e-8
SDPR	ENSG00000168497.4	4.020	33.275	-2.771	8.60e-4
HFE2	ENSG00000168509.17	0.110	4.830	-2.393	1.04e-55
NDUFS5	ENSG00000168653.10	129.939	686.658	-2.393	1.75e-16
ZNF30	ENSG00000168661.14	2.040	5.475	-1.091	6.56e-3
LDLRAD4	ENSG00000168675.18	15.740	0.040	4.009	2.74e-8
IL7R	ENSG00000168685.14	11.840	0.100	3.545	1.79e-4
TMEM208	ENSG00000168701.18	17.830	45.296	-1.298	4.95e-8
PKIG	ENSG00000168734.13	12.970	4.335	1.389	2.97e-4
FAM178B	ENSG00000168754.13	1.460	616.881	-7.973	1.73e-16
SEMA4C	ENSG00000168758.10	8.110	46.200	-2.373	5.26e-4
TET2	ENSG00000168769.12	26.640	3.345	2.669	1.16e-7
SHOX2	ENSG00000168779.19	0.040	8.215	-3.147	7.01e-27
IL12A	ENSG00000168811.6	2.710	0.030	1.849	2.27e-4
TPTE2P5	ENSG00000168852.12	2.550	0.000	1.828	7.89e-6
RNF181	ENSG00000168894.9	71.431	218.895	-1.602	1.69e-7
VAMP5	ENSG00000168899.4	15.030	1.400	2.740	2.24e-4
LRRC28	ENSG00000168904.14	19.390	7.480	1.266	5.32e-3
INPP5D	ENSG00000168918.13	177.564	4.375	5.054	4.82e-46
PPIC	ENSG00000168938.5	0.200	7.550	-2.833	2.59e-17
LGALS9	ENSG00000168961.16	261.052	11.380	4.404	1.20e-8
MAP2K1	ENSG00000169032.9	28.450	64.755	-1.159	6.68e-4
VCX3A	ENSG00000169059.12	0.000	21.950	-4.520	2.16e-65
ROR2	ENSG00000169071.14	0.060	13.350	-3.759	1.49e-34
HSPBAP1	ENSG00000169087.10	21.910	2.015	2.926	9.07e-16
ZNF354A	ENSG00000169131.10	9.140	1.905	1.803	1.33e-8
UBE2V2	ENSG00000169139.11	30.250	83.728	-1.439	7.07e-9
PCSK9	ENSG00000169174.10	0.010	58.541	-5.881	5.67e-98
RP11-231C14.4	ENSG00000169203.16	217.684	38.429	2.472	5.04e-12
GCSAML	ENSG00000169224.12	8.800	0.010	3.278	9.56e-3
PRELID1	ENSG00000169230.9	69.478	203.261	-1.535	9.52e-7
SLC50A1	ENSG00000169241.17	30.721	64.435	-1.045	3.50e-6
NPIPB3	ENSG00000169246.16	259.195	42.835	2.569	9.50e-9
NMD3	ENSG00000169251.12	29.260	79.197	-1.406	1.75e-6
GPRIN1	ENSG00000169258.6	0.200	3.610	-1.942	5.95e-18
HSPB3	ENSG00000169271.2	0.000	3.280	-2.098	5.54e-35
RNASE2	ENSG00000169385.2	380.353	0.000	8.575	7.36e-19
RNASE3	ENSG00000169397.3	63.451	0.000	6.010	1.17e-10
PTK2	ENSG00000169398.19	4.600	50.579	-3.203	4.96e-5
PTAFR	ENSG00000169403.11	18.090	0.490	3.679	4.84e-4
SCN9A	ENSG00000169432.14	0.150	7.690	-2.918	8.44e-3
GPR183	ENSG00000169508.6	25.321	2.625	2.860	1.87e-4
ZNF280A	ENSG00000169548.3	0.000	19.555	-4.361	1.04e-151
ZEB2	ENSG00000169554.16	139.884	37.900	1.857	9.79e-3
RGPD8	ENSG00000169629.11	6.900	0.140	2.793	4.29e-7
HIC2	ENSG00000169635.9	4.850	39.740	-2.800	2.80e-19
STRA13	ENSG00000169689.14	24.511	107.105	-2.083	9.03e-12
FASN	ENSG00000169710.6	36.460	404.360	-3.436	4.65e-11
RAC3	ENSG00000169750.8	4.660	85.079	-3.927	1.70e-10
LINGO1	ENSG00000169783.12	0.070	8.650	-3.173	1.58e-46
HNRNPF	ENSG00000169813.16	122.368	298.429	-1.279	1.42e-8
P2RY1	ENSG00000169860.6	4.050	10.845	-1.230	5.16e-5
REPS2	ENSG00000169891.17	3.410	0.050	2.070	9.07e-9
MUC3A	ENSG00000169894.17	0.010	1.145	-1.087	2.06e-21
KLF13	ENSG00000169926.9	43.290	4.815	2.929	1.41e-16
ZFPM2	ENSG00000169946.13	0.050	9.700	-3.349	5.84e-19
ZNF747	ENSG00000169955.7	7.270	1.415	1.776	8.90e-16
TMEM42	ENSG00000169964.5	9.930	1.120	2.366	2.35e-13
MAP3K2	ENSG00000169967.16	21.880	3.860	2.235	1.96e-5
PUSL1	ENSG00000169972.11	6.440	28.541	-1.989	3.28e-9
SF3B5	ENSG00000169976.6	73.251	230.815	-1.642	1.05e-8
IFFO2	ENSG00000169991.10	6.660	0.590	2.268	8.97e-9
MYO7B	ENSG00000169994.18	2.050	0.030	1.566	3.66e-4
TMEM154	ENSG00000170006.11	11.610	1.640	2.256	6.94e-6
YWHAG	ENSG00000170027.6	57.739	149.551	-1.358	7.71e-6
KCNAB3	ENSG00000170049.9	5.980	1.210	1.659	5.19e-4
SPDYE5	ENSG00000170092.14	9.590	0.630	2.700	1.02e-12
HNRNPA3	ENSG00000170144.18	163.437	402.612	-1.295	1.22e-9
RP11-262H14.4	ENSG00000170161.6	2.220	0.090	1.563	1.90e-3
GYPA	ENSG00000170180.19	4.540	67.083	-3.619	3.33e-5
SLC16A5	ENSG00000170190.15	15.800	2.735	2.169	1.75e-5
FAM161A	ENSG00000170264.12	3.450	0.585	1.489	4.16e-5
STX8	ENSG00000170310.14	48.040	15.450	1.576	8.72e-15
FOS	ENSG00000170345.9	713.860	6.800	6.518	4.74e-18
SMAD1	ENSG00000170365.9	13.970	0.140	3.715	3.16e-5
TCAF2	ENSG00000170379.19	1.110	7.705	-2.045	3.32e-14
LRRN2	ENSG00000170382.11	2.670	0.030	1.833	2.94e-3
ZNF804A	ENSG00000170396.7	3.560	0.220	1.902	3.99e-4
KRT8	ENSG00000170421.11	6.760	622.702	-6.329	1.41e-5
MGMT	ENSG00000170430.9	7.580	0.120	2.937	1.35e-8
MZB1	ENSG00000170476.15	36.650	0.150	5.033	1.26e-8
SLC23A1	ENSG00000170482.16	3.040	0.320	1.614	5.25e-3
LONRF2	ENSG00000170500.12	0.040	2.635	-1.805	4.76e-14
PA2G4	ENSG00000170515.13	163.233	390.058	-1.252	5.74e-9
SERPINB9	ENSG00000170542.5	9.400	55.214	-2.434	5.54e-5
SMAGP	ENSG00000170545.16	4.380	36.975	-2.819	5.01e-7
STAT2	ENSG00000170581.13	106.727	38.174	1.459	4.13e-4
NUDCD2	ENSG00000170584.10	16.939	61.890	-1.810	3.30e-11
HSPA4	ENSG00000170606.13	57.631	211.497	-1.858	5.79e-9
FOXA3	ENSG00000170608.2	0.000	4.345	-2.418	1.43e-31
HOXB9	ENSG00000170689.9	0.020	94.519	-6.549	1.25e-11
LSM3	ENSG00000170860.3	9.900	34.371	-1.698	6.67e-13
TSEN34	ENSG00000170892.10	15.440	36.294	-1.182	3.04e-4
NDUFA3	ENSG00000170906.15	41.211	117.510	-1.489	8.78e-9
OSCAR	ENSG00000170909.13	22.600	0.465	4.010	4.97e-5
TPT1-AS1	ENSG00000170919.15	36.231	6.315	2.348	7.38e-11
PLAC1	ENSG00000170965.9	0.000	1.075	-1.053	1.95e-7
LRRC8E	ENSG00000171017.10	0.390	4.400	-1.958	2.47e-12
MTM1	ENSG00000171100.14	16.710	6.945	1.156	3.07e-5
INSR	ENSG00000171105.13	19.929	0.530	3.774	2.79e-11
NRTN	ENSG00000171119.2	0.140	1.995	-1.394	1.70e-6
KCNMB3	ENSG00000171121.16	3.280	11.340	-1.528	2.98e-4
PRKCE	ENSG00000171132.13	6.990	0.430	2.482	1.16e-4
TADA3	ENSG00000171148.13	35.991	95.051	-1.377	5.86e-6
SOCS5	ENSG00000171150.7	10.640	3.890	1.251	8.70e-5
MORN4	ENSG00000171160.17	0.570	13.725	-3.229	3.35e-10
NAIF1	ENSG00000171169.8	5.330	14.110	-1.255	7.46e-8
RBKS	ENSG00000171174.13	4.420	0.605	1.756	8.32e-5
TMEM126B	ENSG00000171204.12	30.600	67.365	-1.113	9.90e-6
TRIM8	ENSG00000171206.13	46.311	14.505	1.609	4.83e-3
JUNB	ENSG00000171223.5	140.224	31.029	2.141	4.04e-3
SOSTDC1	ENSG00000171243.7	0.090	20.674	-4.314	7.75e-12
FAM98B	ENSG00000171262.11	10.140	22.295	-1.064	1.47e-3
ZNF439	ENSG00000171291.8	23.190	0.100	4.459	5.48e-13
GAA	ENSG00000171298.12	31.021	3.075	2.974	7.20e-4
ZDHHC16	ENSG00000171307.18	27.670	12.500	1.087	4.63e-5
PGAM1	ENSG00000171314.8	120.500	413.859	-1.772	2.60e-5
KRT19	ENSG00000171345.13	0.000	174.024	-7.451	1.78e-153
KRT15	ENSG00000171346.13	0.000	1.850	-1.511	7.13e-19
KRT13	ENSG00000171401.14	0.080	2.224	-1.578	3.45e-3
MRPL36	ENSG00000171421.12	16.970	60.425	-1.773	2.77e-11
POLR1C	ENSG00000171453.17	24.920	56.220	-1.142	3.40e-7
HOPX	ENSG00000171476.21	16.640	0.295	3.768	8.03e-3
SSX6	ENSG00000171483.13	0.000	1.525	-1.336	1.45e-10
LRRC8C	ENSG00000171488.14	21.540	6.030	1.681	4.60e-3
PTGER4	ENSG00000171522.5	25.221	0.030	4.670	8.62e-9
PLRG1	ENSG00000171566.11	33.469	73.282	-1.108	4.41e-8
ZNF584	ENSG00000171574.17	5.440	16.735	-1.461	2.39e-6
PIK3CD	ENSG00000171608.15	64.690	16.070	1.944	8.69e-5
SLC25A33	ENSG00000171612.6	3.030	11.005	-1.575	5.65e-10
S100Z	ENSG00000171643.13	25.671	0.435	4.216	1.07e-7
ZIK1	ENSG00000171649.11	3.460	0.180	1.918	2.98e-3
GPR34	ENSG00000171659.13	1.970	0.050	1.500	2.78e-3
LKAAEAR1	ENSG00000171695.10	1.090	0.000	1.064	3.68e-3
RGS19	ENSG00000171700.13	57.368	12.225	2.142	9.89e-6
LRRC34	ENSG00000171757.15	5.650	0.210	2.458	1.22e-4
SLFNL1	ENSG00000171790.15	2.410	0.220	1.483	7.15e-3
ZNF570	ENSG00000171827.10	3.760	0.555	1.614	2.70e-6
NINJ2	ENSG00000171840.11	13.570	4.885	1.308	8.59e-3
RRM2	ENSG00000171848.13	46.591	169.418	-1.840	6.95e-6
TRAPPC12	ENSG00000171853.15	59.010	25.775	1.164	1.43e-3
PTEN	ENSG00000171862.9	116.371	27.700	2.032	2.83e-4
RNASEH1	ENSG00000171865.9	9.530	23.685	-1.229	4.72e-12
FRMD5	ENSG00000171877.19	2.040	0.080	1.493	1.33e-3
PPIH	ENSG00000171960.10	39.480	170.443	-2.082	3.15e-25
LRRC48	ENSG00000171962.17	5.660	0.425	2.225	1.97e-10
RAB33B	ENSG00000172007.5	6.010	2.485	1.008	5.70e-4
THOP1	ENSG00000172009.14	35.849	92.664	-1.346	7.62e-7
SERF1A	ENSG00000172058.15	4.710	0.725	1.727	3.42e-4
MOB3A	ENSG00000172081.13	56.668	12.220	2.125	1.13e-6
KRCC1	ENSG00000172086.7	24.880	3.455	2.538	9.30e-13
SLFN12	ENSG00000172123.12	10.810	0.050	3.492	3.19e-7
FRMD3	ENSG00000172159.15	1.610	0.110	1.234	2.29e-4
SNTB1	ENSG00000172164.13	30.640	0.020	4.955	1.31e-25
MRPL13	ENSG00000172172.7	23.501	67.601	-1.485	1.15e-10
MALT1	ENSG00000172175.12	11.120	0.610	2.912	5.76e-8
TPSAB1	ENSG00000172236.16	33.411	0.090	4.980	2.56e-5
PAIP1	ENSG00000172239.13	34.801	73.183	-1.051	1.41e-6
SERHL	ENSG00000172250.14	0.250	3.130	-1.724	1.18e-20
POP7	ENSG00000172336.4	10.910	66.719	-2.507	7.45e-20
IL16	ENSG00000172349.16	56.261	6.420	2.948	8.09e-9
FAM195A	ENSG00000172366.19	15.720	51.041	-1.638	1.77e-6
GNG12	ENSG00000172380.5	0.130	3.015	-1.829	2.18e-9
GTPBP2	ENSG00000172432.18	57.851	123.862	-1.085	9.44e-10
FGGY	ENSG00000172456.16	4.070	16.765	-1.809	2.58e-10
TCEAL1	ENSG00000172465.13	15.030	2.040	2.399	2.40e-17
KLHL6	ENSG00000172578.11	23.750	1.575	3.265	2.93e-11
MRPL52	ENSG00000172590.18	30.800	161.126	-2.350	8.99e-20
FAM21C	ENSG00000172661.17	40.380	16.875	1.211	4.41e-4
ZMAT3	ENSG00000172667.10	10.750	2.950	1.573	3.33e-6
ZFAND4	ENSG00000172671.19	7.890	1.260	1.976	4.98e-7
SLFN11	ENSG00000172716.16	42.899	0.220	5.169	7.08e-10
LRRC20	ENSG00000172731.13	3.390	10.905	-1.439	1.65e-5
TMCC1	ENSG00000172765.16	10.440	3.840	1.241	1.47e-3
NAA16	ENSG00000172766.18	23.350	6.560	1.687	9.53e-7
RAB37	ENSG00000172794.19	70.888	0.340	5.745	2.85e-20
SNX32	ENSG00000172803.17	4.560	0.270	2.130	1.58e-6
SSH3	ENSG00000172830.12	25.960	0.365	4.304	2.75e-23
LVRN	ENSG00000172901.19	0.140	8.310	-3.030	1.26e-47
MYEOV	ENSG00000172927.7	0.100	51.195	-5.568	5.25e-72
XKR3	ENSG00000172967.7	0.290	8.170	-2.830	4.12e-14
HECTD4	ENSG00000173064.10	32.669	13.490	1.216	1.62e-4
RXFP4	ENSG00000173080.5	4.070	0.050	2.272	6.09e-6
TRMT112	ENSG00000173113.6	84.512	265.680	-1.641	1.47e-8
KDM2A	ENSG00000173120.14	105.047	25.134	2.021	9.61e-9
PARP15	ENSG00000173200.12	20.800	0.290	4.079	1.35e-10
KIAA1919	ENSG00000173214.5	7.390	1.975	1.496	4.40e-5
GLRX	ENSG00000173221.13	49.690	7.025	2.659	5.89e-13
GOLGB1	ENSG00000173230.15	26.550	8.230	1.578	1.87e-7
SNCG	ENSG00000173267.13	0.110	113.558	-6.689	1.84e-78
MZT2A	ENSG00000173272.13	29.161	151.376	-2.337	8.03e-11
MAP3K11	ENSG00000173327.7	63.800	16.265	1.908	4.79e-6
MINOS1	ENSG00000173436.13	62.891	322.498	-2.340	1.77e-18
RNF26	ENSG00000173456.4	16.919	36.835	-1.078	1.31e-6
PPP1R14B	ENSG00000173457.10	54.940	190.770	-1.777	7.64e-10
SSSCA1	ENSG00000173465.7	24.550	52.445	-1.065	3.80e-4
VEGFB	ENSG00000173511.9	18.310	60.608	-1.674	3.36e-6
TNFRSF10D	ENSG00000173530.5	8.580	0.030	3.217	2.73e-11
MST1	ENSG00000173531.15	7.580	3.095	1.067	1.31e-3
TNFRSF10C	ENSG00000173535.13	3.480	0.290	1.796	3.89e-3
ZNF622	ENSG00000173545.4	13.820	38.010	-1.396	2.40e-10
NABP1	ENSG00000173559.12	32.951	13.460	1.231	2.75e-3
SULT1B1	ENSG00000173597.8	4.260	0.010	2.381	2.88e-4
NUDT4	ENSG00000173598.13	31.510	113.318	-1.814	7.67e-8
UQCRH	ENSG00000173660.11	191.884	1636.445	-3.086	1.49e-25
SPDYE2B	ENSG00000173678.14	4.410	0.445	1.905	3.52e-7
TOMM20	ENSG00000173726.10	73.429	216.435	-1.547	3.72e-8
RNF213	ENSG00000173821.19	108.887	36.949	1.534	1.14e-3
NET1	ENSG00000173848.18	18.650	84.409	-2.120	2.10e-5
PHC3	ENSG00000173889.15	68.048	6.125	3.277	2.09e-8
SPTBN2	ENSG00000173898.11	2.620	14.995	-2.144	5.94e-4
USMG5	ENSG00000173915.12	134.391	385.609	-1.514	4.49e-4
MAR3	ENSG00000173926.5	4.770	33.109	-2.564	8.70e-6
NRROS	ENSG00000174004.5	70.209	7.235	3.112	8.60e-10
FBXO45	ENSG00000174013.7	8.440	24.795	-1.450	8.99e-5
GNG5	ENSG00000174021.10	99.380	215.859	-1.111	4.89e-6
FAM3C2	ENSG00000174028.6	6.370	15.414	-1.155	1.31e-7
MSRB3	ENSG00000174099.10	42.461	0.085	5.324	1.29e-16
TLR1	ENSG00000174125.7	19.471	0.380	3.891	1.05e-4
ZDHHC24	ENSG00000174165.7	19.680	6.370	1.488	1.69e-6
MGA	ENSG00000174197.16	30.659	8.354	1.759	7.57e-4
PRPF8	ENSG00000174231.16	180.305	81.199	1.141	2.53e-4
ZNHIT2	ENSG00000174276.6	3.220	9.860	-1.364	2.37e-5
ZBTB4	ENSG00000174282.11	16.540	3.435	1.984	6.63e-13
PHLDA3	ENSG00000174307.6	2.080	0.145	1.428	9.48e-3
STAG3L3	ENSG00000174353.17	124.369	40.130	1.608	3.21e-5
EXO1	ENSG00000174371.16	7.280	47.456	-2.549	1.32e-10
RALGAPA1	ENSG00000174373.15	15.660	3.325	1.946	3.14e-7
RP11-313P13.4	ENSG00000174384.9	19.329	8.115	1.157	1.38e-3
GTF2IRD2B	ENSG00000174428.16	35.550	7.175	2.161	2.32e-9
SNAPC5	ENSG00000174446.12	17.579	43.670	-1.266	1.80e-10
MRPL11	ENSG00000174547.13	29.580	82.641	-1.452	8.39e-9
IL20RB	ENSG00000174564.12	0.820	5.715	-1.883	8.39e-12
MSL2	ENSG00000174579.3	56.661	10.575	2.317	1.35e-9
ZNF497	ENSG00000174586.10	4.000	0.785	1.486	4.83e-3
UGT8	ENSG00000174607.10	0.220	4.100	-2.064	1.59e-13
SLC29A2	ENSG00000174669.11	2.180	42.201	-3.764	2.94e-9
TMEM167A	ENSG00000174695.9	38.040	85.540	-1.148	3.30e-3
RP11-79L9.2	ENSG00000174715.7	6.800	0.120	2.800	3.74e-15
NR1D2	ENSG00000174738.12	8.180	2.445	1.414	2.39e-3
FZD4	ENSG00000174804.3	0.130	5.825	-2.594	3.34e-28
YIF1A	ENSG00000174851.14	26.729	68.476	-1.325	1.55e-3
NDUFA11	ENSG00000174886.12	66.389	211.556	-1.657	2.48e-7
FUT1	ENSG00000174951.10	0.230	7.855	-2.848	2.33e-8
UBE2C	ENSG00000175063.16	26.921	1.010	3.796	1.88e-8
PDIK1L	ENSG00000175087.9	6.060	14.675	-1.151	1.80e-4
MRPS22	ENSG00000175110.11	29.390	92.340	-1.619	2.10e-16
PACS1	ENSG00000175115.11	79.417	18.705	2.029	6.92e-10
MARCKSL1	ENSG00000175130.6	33.451	109.375	-1.680	7.29e-3
YPEL2	ENSG00000175155.8	15.401	0.795	3.192	1.30e-9
PSMD2	ENSG00000175166.16	102.721	232.743	-1.172	4.02e-6
PPM1E	ENSG00000175175.5	0.150	2.630	-1.658	1.05e-18
PHYHD1	ENSG00000175287.18	2.470	0.600	1.117	1.38e-3
PHYKPL	ENSG00000175309.14	110.560	16.070	2.708	1.78e-13
LSM1	ENSG00000175324.9	22.529	49.866	-1.112	7.78e-11
TMEM9B	ENSG00000175348.10	28.140	12.215	1.141	1.78e-5
NRIP3	ENSG00000175352.10	2.430	10.620	-1.760	2.37e-4
ZNF25	ENSG00000175395.15	5.760	2.225	1.068	6.16e-4
RFESD	ENSG00000175449.13	3.490	71.115	-4.006	2.32e-9
TBC1D10C	ENSG00000175463.11	38.929	1.315	4.108	5.95e-16
MCTP1	ENSG00000175471.19	25.720	0.665	4.004	1.23e-11
UCP3	ENSG00000175564.12	4.000	0.210	2.047	1.60e-13
MRPL48	ENSG00000175581.13	30.370	63.445	-1.039	1.70e-7
P2RY2	ENSG00000175591.11	7.320	0.030	3.014	2.85e-5
RP11-276H1.3	ENSG00000175604.2	1.530	0.020	1.311	9.96e-10
RMI2	ENSG00000175643.8	13.420	40.910	-1.539	3.32e-4
TOM1L2	ENSG00000175662.17	25.259	5.060	2.115	8.84e-10
LINC00116	ENSG00000175701.10	8.620	30.935	-1.731	5.46e-3
KDF1	ENSG00000175707.8	0.170	1.645	-1.177	2.28e-11
MLXIP	ENSG00000175727.13	83.981	40.150	1.046	2.31e-3
TOMM5	ENSG00000175768.12	52.530	224.737	-2.076	4.00e-21
RUVBL1	ENSG00000175792.11	35.481	72.978	-1.020	1.37e-5
SFN	ENSG00000175793.11	0.280	1.945	-1.202	2.27e-9
MSRA	ENSG00000175806.14	16.200	2.425	2.328	2.33e-14
ETV4	ENSG00000175832.12	0.320	39.531	-4.940	1.52e-40
SWI5	ENSG00000175854.11	10.000	97.785	-3.167	9.68e-24
GAPT	ENSG00000175857.8	99.318	0.100	6.511	1.47e-16
ZDHHC21	ENSG00000175893.11	7.820	0.660	2.410	5.34e-8
NUPR1	ENSG00000176046.8	0.110	3.770	-2.103	2.10e-17
IP6K1	ENSG00000176095.11	28.349	13.165	1.051	5.79e-4
YES1	ENSG00000176105.13	5.030	61.226	-3.367	6.98e-9
TCP11L1	ENSG00000176148.15	14.620	2.860	2.017	1.06e-5
GPX2	ENSG00000176153.11	1.950	0.110	1.410	7.42e-4
HSF5	ENSG00000176160.9	1.050	0.000	1.036	6.93e-4
FOXG1	ENSG00000176165.9	0.000	1.725	-1.446	7.85e-78
SPHK1	ENSG00000176170.13	2.360	19.805	-2.630	5.39e-9
MYPOP	ENSG00000176182.5	6.370	2.310	1.155	1.15e-3
ZNF404	ENSG00000176222.8	3.470	0.875	1.253	3.65e-3
ZBTB8OS	ENSG00000176261.15	28.080	60.085	-1.071	7.44e-8
SLC35G1	ENSG00000176273.14	0.850	3.515	-1.287	2.30e-3
ZNF135	ENSG00000176293.19	3.160	0.010	2.042	9.76e-4
VPS37D	ENSG00000176428.5	0.090	1.715	-1.317	1.34e-16
SYNE3	ENSG00000176438.12	18.911	1.150	3.211	1.25e-10
SLCO3A1	ENSG00000176463.13	24.490	0.160	4.458	1.14e-18
ZNF575	ENSG00000176472.10	2.920	0.225	1.678	2.69e-6
GNG7	ENSG00000176533.12	6.800	0.220	2.677	1.97e-4
KIAA2018	ENSG00000176542.9	12.570	1.025	2.744	1.94e-15
KBTBD11	ENSG00000176595.3	10.770	0.010	3.543	1.24e-9
MYO1D	ENSG00000176658.16	2.030	42.685	-3.850	3.12e-13
LRRC37A	ENSG00000176681.14	9.460	1.680	1.965	8.86e-6
SCAND2P	ENSG00000176700.19	13.310	4.160	1.472	9.51e-7
LRRC37A3	ENSG00000176809.10	25.860	1.325	3.530	6.11e-16
FKBP9P1	ENSG00000176826.15	0.060	2.865	-1.866	5.89e-36
TYMS	ENSG00000176890.15	111.499	227.685	-1.023	4.45e-3
PXMP2	ENSG00000176894.9	12.750	38.030	-1.505	2.53e-5
TYMSOS	ENSG00000176912.3	1.420	9.450	-2.110	1.19e-11
TOB2P1	ENSG00000176933.5	0.350	3.120	-1.610	9.52e-14
FMR1NB	ENSG00000176988.8	0.000	5.025	-2.591	9.45e-98
SMCR8	ENSG00000176994.10	18.900	4.055	1.977	1.65e-8
MTHFR	ENSG00000177000.10	18.680	48.379	-1.327	4.66e-5
MTX3	ENSG00000177034.14	3.670	0.105	2.079	3.06e-3
SIX5	ENSG00000177045.7	0.800	11.070	-2.745	5.04e-5
SLC38A9	ENSG00000177058.11	26.900	10.050	1.336	5.76e-3
FAM109B	ENSG00000177096.8	3.310	0.110	1.957	4.74e-4
EPS8L2	ENSG00000177106.14	2.430	8.850	-1.522	3.76e-4
FAM9B	ENSG00000177138.15	0.000	1.385	-1.254	1.02e-26
NUDT4P1	ENSG00000177144.6	10.270	30.305	-1.474	4.48e-6
ZBTB38	ENSG00000177311.10	8.420	22.110	-1.295	1.61e-3
PPFIA3	ENSG00000177380.13	0.780	25.461	-3.894	1.81e-13
MAGEF1	ENSG00000177383.4	9.260	24.360	-1.305	9.54e-3
SAMD9L	ENSG00000177409.11	19.010	0.555	3.686	1.85e-4
PTRF	ENSG00000177469.12	1.470	74.710	-4.938	2.77e-5
ZBED2	ENSG00000177494.5	2.340	0.000	1.740	8.55e-4
ZNF491	ENSG00000177599.12	2.460	0.315	1.396	2.62e-5
GBA	ENSG00000177628.15	39.349	11.515	1.689	8.67e-6
IL17RA	ENSG00000177663.13	40.980	4.615	2.902	4.64e-3
MBOAT4	ENSG00000177669.3	1.410	0.060	1.185	1.10e-6
SUMO4	ENSG00000177688.6	1.960	0.065	1.475	3.10e-3
POLR2L	ENSG00000177700.5	35.160	159.078	-2.146	5.89e-9
FLII	ENSG00000177731.15	135.504	52.070	1.363	1.20e-3
RP5-1061H20.4	ENSG00000177788.5	1.330	7.970	-1.945	3.03e-5
ODF3B	ENSG00000177989.13	9.650	0.210	3.138	1.29e-3
TSPYL6	ENSG00000178021.10	0.490	6.420	-2.316	1.01e-33
MLF1	ENSG00000178053.17	0.500	44.114	-4.911	9.98e-34
STAP2	ENSG00000178078.11	0.650	4.485	-1.733	5.24e-8
ULK4P3	ENSG00000178081.12	2.800	0.000	1.926	1.19e-6
PDE4DIP	ENSG00000178104.19	20.129	201.048	-3.257	2.77e-13
GOLGA8Q	ENSG00000178115.11	14.580	0.115	3.805	2.99e-8
NDUFV2	ENSG00000178127.12	91.031	343.043	-1.902	4.60e-15
ZNF114	ENSG00000178150.8	1.560	0.000	1.356	8.28e-5
FAR2P2	ENSG00000178162.8	0.060	7.265	-2.963	4.03e-22
ZNF518B	ENSG00000178163.7	4.460	17.045	-1.725	5.68e-4
ZC3H12D	ENSG00000178199.13	7.180	0.110	2.882	4.45e-8
VN1R1	ENSG00000178201.4	2.560	0.110	1.681	4.26e-5
WDR6	ENSG00000178252.17	115.727	36.559	1.636	6.82e-4
TMPRSS9	ENSG00000178297.12	3.110	0.350	1.606	4.04e-4
KCNG2	ENSG00000178342.4	1.350	0.000	1.233	1.86e-4
PLEKHM3	ENSG00000178385.13	8.470	0.850	2.356	9.31e-9
NT5DC1	ENSG00000178425.13	10.190	23.985	-1.159	4.15e-5
TUBAL3	ENSG00000178462.11	0.050	7.665	-3.045	1.10e-18
P4HTM	ENSG00000178467.17	20.310	0.335	3.997	1.22e-24
GPR35	ENSG00000178623.11	4.710	0.375	2.054	4.74e-3
ZNF713	ENSG00000178665.14	5.420	0.600	2.005	2.51e-7
PARP10	ENSG00000178685.13	41.871	2.880	3.466	3.25e-11
ZHX2	ENSG00000178764.7	6.560	0.030	2.876	1.24e-9
TRIM73	ENSG00000178809.11	9.520	1.075	2.342	2.49e-5
OPLAH	ENSG00000178814.15	0.800	35.153	-4.328	1.42e-11
TMEM52	ENSG00000178821.12	0.190	9.080	-3.082	5.44e-23
EXOSC4	ENSG00000178896.6	13.490	38.055	-1.430	1.98e-5
HYI	ENSG00000178922.16	15.550	3.905	1.755	5.81e-9
ZNF552	ENSG00000178935.5	16.650	6.325	1.269	5.69e-3
ZBTB7A	ENSG00000178951.8	27.210	7.890	1.666	1.26e-4
TUFM	ENSG00000178952.8	98.182	257.360	-1.381	1.75e-6
LINC00324	ENSG00000178977.3	1.840	0.270	1.161	6.06e-5
SEPW1	ENSG00000178980.14	44.839	120.104	-1.402	3.99e-5
