Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
SNCA	ENSG00000145335.15	6.400	44.350	-2.616	1.47e-48
PYURF	ENSG00000145337.4	37.364	4.160	2.894	1.87e-76
TBCK	ENSG00000145348.16	9.024	1.170	2.208	5.17e-72
SPATA5	ENSG00000145375.7	1.390	0.120	1.093	1.85e-58
METTL14	ENSG00000145388.14	9.675	1.460	2.117	1.04e-47
USP53	ENSG00000145390.11	2.670	0.380	1.411	1.33e-50
SETD7	ENSG00000145391.13	5.230	0.660	1.908	9.11e-54
NAF1	ENSG00000145414.8	5.415	0.550	2.049	4.11e-78
SFRP2	ENSG00000145423.4	6.325	0.430	2.357	2.74e-42
RPS3A	ENSG00000145425.9	4013.930	130.164	4.936	1.47e-94
RNF175	ENSG00000145428.14	0.240	3.080	-1.718	1.81e-32
PDGFC	ENSG00000145431.10	7.685	0.510	2.524	1.60e-48
ROPN1L	ENSG00000145491.11	0.235	9.420	-3.077	6.81e-62
NDUFS6	ENSG00000145494.11	109.102	8.090	3.598	6.02e-116
MAR6	ENSG00000145495.14	48.733	15.300	1.609	8.08e-31
NKD2	ENSG00000145506.13	27.355	0.030	4.783	1.74e-156
MYO10	ENSG00000145555.14	9.850	0.280	3.083	2.38e-93
RPL37	ENSG00000145592.13	3686.535	269.734	3.768	3.85e-110
SKP2	ENSG00000145604.15	10.930	0.720	2.794	2.75e-129
OSMR	ENSG00000145623.12	5.660	0.130	2.559	2.02e-81
PLK2	ENSG00000145632.14	10.178	0.480	2.917	1.73e-90
PIK3R1	ENSG00000145675.14	17.002	3.920	1.871	2.58e-19
LHFPL2	ENSG00000145685.13	6.375	1.070	1.833	5.06e-42
SSBP2	ENSG00000145687.15	59.769	2.260	4.220	1.88e-130
RASA1	ENSG00000145715.14	10.690	1.640	2.147	2.11e-38
GIN1	ENSG00000145723.16	4.205	0.400	1.894	9.91e-96
PPIP5K2	ENSG00000145725.19	12.020	2.870	1.750	4.32e-28
PAM	ENSG00000145730.20	25.158	6.370	1.828	1.16e-30
GTF2H2	ENSG00000145736.14	6.195	1.250	1.677	4.43e-31
SLC30A5	ENSG00000145740.18	26.450	2.380	3.022	2.26e-85
FBXL17	ENSG00000145743.15	6.260	0.950	1.896	1.42e-65
TNFAIP8	ENSG00000145779.7	36.774	8.910	1.930	3.37e-35
YIPF5	ENSG00000145817.16	13.385	2.860	1.898	3.07e-43
TIMD4	ENSG00000145850.8	1.624	0.210	1.117	1.06e-33
RNF145	ENSG00000145860.11	34.641	11.790	1.479	1.13e-21
PCYOX1L	ENSG00000145882.10	7.595	1.900	1.567	1.52e-45
G3BP1	ENSG00000145907.14	43.265	3.420	3.324	4.45e-86
ZNF300	ENSG00000145908.12	1.920	0.090	1.422	6.92e-73
N4BP3	ENSG00000145911.5	2.135	0.160	1.434	6.02e-90
NHP2	ENSG00000145912.8	176.900	13.720	3.595	2.68e-101
RMND5B	ENSG00000145916.18	34.396	5.380	2.472	3.54e-77
FAM50B	ENSG00000145945.5	11.515	0.600	2.968	2.07e-120
TBC1D7	ENSG00000145979.17	17.755	5.940	1.434	4.24e-38
FARS2	ENSG00000145982.11	13.720	1.590	2.507	4.20e-92
PSD2	ENSG00000146005.3	1.305	0.020	1.176	4.42e-73
ZMAT2	ENSG00000146007.10	83.172	26.761	1.600	1.35e-36
KLHL3	ENSG00000146021.14	1.410	0.140	1.080	3.09e-65
TRIM41	ENSG00000146063.18	27.214	5.880	2.036	5.39e-66
HIGD2A	ENSG00000146066.2	238.582	47.781	2.296	3.31e-62
PLA2G7	ENSG00000146070.16	2.595	0.660	1.115	2.70e-30
TNFRSF21	ENSG00000146072.6	12.724	0.130	3.602	2.29e-122
MUT	ENSG00000146085.7	9.175	1.140	2.249	7.82e-83
PRIM2	ENSG00000146143.17	9.285	1.020	2.348	5.53e-100
FGD2	ENSG00000146192.14	3.340	13.580	-1.748	1.41e-27
RPL7L1	ENSG00000146223.14	38.621	3.810	3.042	2.15e-84
NFKBIE	ENSG00000146232.14	14.370	4.560	1.467	4.27e-26
TPBG	ENSG00000146242.8	7.379	0.050	2.996	1.38e-106
IRAK1BP1	ENSG00000146243.13	3.229	0.050	2.010	1.23e-162
PHIP	ENSG00000146247.13	5.959	1.480	1.489	1.33e-29
MMS22L	ENSG00000146263.11	2.345	0.240	1.432	4.57e-75
FAXC	ENSG00000146267.11	4.150	0.000	2.365	4.81e-103
PM20D2	ENSG00000146281.5	7.429	0.450	2.539	1.73e-102
RARS2	ENSG00000146282.17	18.280	2.490	2.466	1.07e-76
TBC1D32	ENSG00000146350.13	1.975	0.130	1.397	5.52e-72
SLC18B1	ENSG00000146409.10	7.485	0.900	2.159	7.65e-75
MTFR2	ENSG00000146410.11	4.445	0.410	1.949	1.36e-76
TIAM2	ENSG00000146426.17	6.140	1.640	1.435	1.10e-24
TMEM181	ENSG00000146433.8	4.070	1.330	1.122	1.09e-23
WTAP	ENSG00000146457.14	60.639	22.420	1.396	2.56e-22
ZMYM4	ENSG00000146463.11	10.315	0.980	2.515	6.47e-96
GNA12	ENSG00000146535.13	13.885	4.920	1.330	3.15e-33
SDK1	ENSG00000146555.18	4.790	0.060	2.449	2.67e-101
WASH2P	ENSG00000146556.14	23.110	7.060	1.581	3.61e-43
RBAK	ENSG00000146587.17	3.290	0.320	1.700	3.20e-81
IGFBP3	ENSG00000146674.14	17.745	0.430	3.712	8.40e-103
PURB	ENSG00000146676.6	10.145	1.740	2.024	6.93e-59
MDH2	ENSG00000146701.11	131.406	19.460	2.694	1.63e-76
POMZP3	ENSG00000146707.14	18.210	3.370	2.136	5.70e-69
GBAS	ENSG00000146729.9	41.120	3.760	3.145	3.72e-82
PSPH	ENSG00000146733.13	10.340	0.370	3.049	8.38e-137
ZNF92	ENSG00000146757.13	4.985	0.250	2.259	1.20e-102
TMEM168	ENSG00000146802.12	7.420	1.100	2.003	2.51e-50
SLC12A9	ENSG00000146828.17	15.980	53.772	-1.690	1.47e-23
GIGYF1	ENSG00000146830.9	20.863	7.630	1.341	1.18e-26
TRIM4	ENSG00000146833.15	13.620	2.420	2.096	7.91e-53
MEPCE	ENSG00000146834.13	52.619	8.640	2.476	9.01e-81
TMEM209	ENSG00000146842.16	8.320	0.410	2.725	1.43e-117
TMEM140	ENSG00000146859.6	6.595	28.670	-1.966	4.23e-37
TLK2	ENSG00000146872.17	19.830	5.010	1.793	6.37e-51
EPHA1	ENSG00000146904.8	36.540	4.530	2.763	2.54e-67
NOM1	ENSG00000146909.7	5.005	0.740	1.787	1.84e-75
NCAPG2	ENSG00000146918.19	10.904	0.620	2.877	1.48e-91
NLGN4X	ENSG00000146938.14	3.417	0.000	2.143	1.03e-83
SHROOM2	ENSG00000146950.12	5.340	0.020	2.636	1.94e-123
TMEM27	ENSG00000147003.5	1.065	0.010	1.032	6.70e-95
TMEM47	ENSG00000147027.3	2.185	0.030	1.629	1.95e-86
KDM6A	ENSG00000147050.14	14.100	6.240	1.060	1.38e-8
HDAC8	ENSG00000147099.19	11.780	1.330	2.456	9.41e-113
SLC16A2	ENSG00000147100.9	2.855	0.020	1.918	8.38e-93
ZNF182	ENSG00000147118.10	4.510	0.990	1.469	2.58e-45
KRBOX4	ENSG00000147121.15	9.835	1.040	2.409	2.22e-85
NDUFB11	ENSG00000147123.10	138.966	19.821	2.749	3.93e-82
ZNF41	ENSG00000147124.12	2.265	0.340	1.285	1.58e-55
ZMYM3	ENSG00000147130.14	13.410	1.140	2.751	8.53e-107
TAF1	ENSG00000147133.15	7.754	1.680	1.708	1.52e-30
NONO	ENSG00000147140.15	282.341	34.980	2.977	3.26e-76
SNX12	ENSG00000147164.11	22.050	4.540	2.057	7.70e-62
ZNF711	ENSG00000147180.16	6.235	0.030	2.812	6.60e-140
PRPS1	ENSG00000147224.10	32.139	5.120	2.437	2.92e-67
GPC3	ENSG00000147257.13	3.504	0.050	2.101	3.26e-94
RBMX	ENSG00000147274.14	186.993	16.750	3.405	6.91e-94
MCPH1	ENSG00000147316.12	14.885	1.090	2.926	3.77e-101
MFHAS1	ENSG00000147324.10	9.434	0.730	2.592	1.41e-97
FBXO25	ENSG00000147364.16	25.600	1.740	3.279	4.19e-129
NSDHL	ENSG00000147383.10	16.135	1.740	2.645	1.10e-110
RPL10	ENSG00000147403.16	5562.816	1099.094	2.338	4.84e-61
HMBOX1	ENSG00000147421.17	18.035	3.150	2.197	1.03e-63
GNRH1	ENSG00000147437.9	2.889	0.780	1.128	4.05e-47
SLC25A37	ENSG00000147454.13	6.410	554.329	-6.228	2.41e-211
PROSC	ENSG00000147471.11	29.210	6.340	2.041	6.69e-43
ERLIN2	ENSG00000147475.14	13.750	2.200	2.205	4.38e-56
PPAPDC1B	ENSG00000147535.16	13.740	4.080	1.537	3.48e-37
GINS4	ENSG00000147536.11	3.330	0.330	1.703	6.33e-67
WHSC1L1	ENSG00000147548.16	24.050	7.110	1.627	6.48e-41
MRPS28	ENSG00000147586.9	71.540	1.920	4.635	4.94e-133
LACTB2	ENSG00000147592.8	11.570	0.790	2.812	1.49e-96
TERF1	ENSG00000147601.13	16.925	2.470	2.369	3.09e-69
RPL7	ENSG00000147604.13	3221.908	99.732	5.000	1.29e-100
SYBU	ENSG00000147642.16	10.135	0.070	3.379	4.39e-92
MTDH	ENSG00000147649.9	17.410	3.410	2.062	2.77e-42
LRP12	ENSG00000147650.11	3.555	0.100	2.050	1.03e-106
POLR2K	ENSG00000147669.10	65.903	1.970	4.494	1.10e-124
MAL2	ENSG00000147676.13	5.159	0.050	2.552	7.91e-81
UTP23	ENSG00000147679.11	6.640	1.000	1.934	5.17e-70
NDUFB9	ENSG00000147684.7	243.393	37.940	2.650	3.57e-72
TATDN1	ENSG00000147687.16	32.100	0.880	4.138	5.37e-162
ZNF7	ENSG00000147789.15	16.820	4.060	1.816	1.70e-51
SLC39A4	ENSG00000147804.9	30.280	4.680	2.461	5.91e-69
VLDLR	ENSG00000147852.15	1.525	0.230	1.038	4.69e-40
UHRF2	ENSG00000147854.16	18.025	3.870	1.966	9.89e-44
NFIB	ENSG00000147862.14	5.219	0.040	2.580	9.82e-121
HAUS6	ENSG00000147874.10	5.105	0.650	1.888	3.70e-69
ZCCHC7	ENSG00000147905.17	13.200	2.460	2.037	1.36e-66
FBXO10	ENSG00000147912.12	2.065	0.460	1.070	1.23e-55
SIGMAR1	ENSG00000147955.16	33.689	5.930	2.324	1.33e-66
IDNK	ENSG00000148057.15	18.910	2.930	2.341	1.22e-38
HIATL1	ENSG00000148110.15	28.155	7.780	1.731	4.73e-21
ZNF462	ENSG00000148143.12	2.452	0.030	1.745	1.33e-102
INIP	ENSG00000148153.13	9.490	1.750	1.931	4.45e-58
GSN	ENSG00000148180.16	118.233	43.800	1.412	3.15e-17
MRRF	ENSG00000148187.17	17.415	3.660	1.982	3.91e-53
POLE3	ENSG00000148229.12	48.271	7.020	2.619	1.05e-72
SURF4	ENSG00000148248.13	73.904	18.850	1.916	8.42e-45
SURF1	ENSG00000148290.9	70.384	17.310	1.963	4.03e-55
SURF2	ENSG00000148291.9	58.573	4.330	3.482	9.25e-121
SURF6	ENSG00000148296.6	17.155	2.690	2.299	5.02e-77
MED22	ENSG00000148297.15	17.490	5.470	1.515	1.60e-36
REXO4	ENSG00000148300.11	25.524	2.650	2.861	3.13e-107
RPL7A	ENSG00000148303.16	3456.508	415.815	3.052	3.75e-88
GTF3C5	ENSG00000148308.17	83.285	12.900	2.600	2.65e-77
PTGES2	ENSG00000148334.14	58.199	7.890	2.735	1.77e-81
NTMT1	ENSG00000148335.14	39.575	6.100	2.515	2.14e-79
SLC25A25	ENSG00000148339.12	8.040	1.910	1.635	8.50e-40
SH3GLB2	ENSG00000148341.17	74.671	20.031	1.847	2.42e-60
FAM73B	ENSG00000148343.18	20.260	7.530	1.318	1.97e-31
LCN2	ENSG00000148346.11	0.585	89.771	-5.840	3.91e-63
GPR107	ENSG00000148358.19	11.050	4.340	1.174	8.68e-27
INPP5E	ENSG00000148384.11	7.270	0.830	2.176	5.89e-84
SEC16A	ENSG00000148396.18	40.680	11.600	1.726	2.13e-51
NOTCH1	ENSG00000148400.9	18.595	8.110	1.105	5.86e-17
PROSER2	ENSG00000148426.12	6.334	0.400	2.389	7.08e-80
USP6NL	ENSG00000148429.14	5.550	0.590	2.042	2.39e-88
MSRB2	ENSG00000148450.12	40.235	8.330	2.144	5.85e-36
PDSS1	ENSG00000148459.15	12.214	2.750	1.817	3.65e-28
FAM171A1	ENSG00000148468.16	4.550	0.090	2.348	8.75e-110
FAM188A	ENSG00000148481.13	9.990	2.230	1.767	2.29e-40
PARD3	ENSG00000148498.15	14.340	0.170	3.713	2.17e-173
ZEB1	ENSG00000148516.21	7.360	1.140	1.966	1.20e-58
POLR3A	ENSG00000148606.12	5.035	0.680	1.845	9.34e-95
HERC4	ENSG00000148634.15	9.979	4.240	1.067	9.16e-17
GLUD1	ENSG00000148672.8	37.831	9.370	1.905	7.46e-42
RPP30	ENSG00000148688.13	50.469	4.280	3.285	1.99e-108
FRA10AC1	ENSG00000148690.11	13.220	0.860	2.935	1.23e-129
TCF7L2	ENSG00000148737.15	8.773	1.250	2.119	1.69e-52
MKI67	ENSG00000148773.12	20.035	0.380	3.930	6.00e-98
FUOM	ENSG00000148803.11	20.634	2.760	2.525	3.21e-55
LRRC27	ENSG00000148814.17	12.345	1.080	2.682	7.66e-112
MTG1	ENSG00000148824.18	34.310	4.780	2.611	1.44e-78
PAOX	ENSG00000148832.14	4.560	0.750	1.668	1.78e-65
GSTO1	ENSG00000148834.12	220.387	50.422	2.106	6.08e-53
TAF5	ENSG00000148835.10	3.130	0.390	1.571	1.20e-95
PPRC1	ENSG00000148840.10	16.205	2.240	2.409	2.75e-79
ITPRIP	ENSG00000148841.15	7.870	26.290	-1.621	1.26e-30
PDCD11	ENSG00000148843.13	17.625	1.670	2.802	1.25e-111
RGS10	ENSG00000148908.14	179.177	23.360	2.887	8.17e-87
GAS2	ENSG00000148935.10	4.170	0.030	2.328	1.17e-105
LIN7C	ENSG00000148943.11	7.190	0.690	2.277	1.34e-94
IMMP1L	ENSG00000148950.9	43.995	0.760	4.676	8.74e-157
SAA4	ENSG00000148965.8	1.718	0.000	1.443	6.15e-27
PGAP2	ENSG00000148985.19	26.465	6.560	1.861	5.25e-51
TUT1	ENSG00000149016.15	19.365	2.980	2.355	1.51e-83
HSD17B12	ENSG00000149084.11	22.142	3.330	2.418	2.21e-68
PAMR1	ENSG00000149090.11	1.265	0.020	1.151	1.47e-56
TNKS1BP1	ENSG00000149115.13	97.886	0.570	5.977	2.22e-200
SERPING1	ENSG00000149131.15	54.225	3.680	3.561	1.68e-51
SSRP1	ENSG00000149136.7	107.675	6.690	3.821	1.73e-101
PTPRJ	ENSG00000149177.12	3.595	11.360	-1.428	3.93e-21
SESN3	ENSG00000149212.10	11.369	4.100	1.278	5.67e-25
SERPINH1	ENSG00000149257.13	56.923	2.130	4.210	1.19e-52
INTS4	ENSG00000149262.16	21.825	8.080	1.330	2.03e-31
RPS3	ENSG00000149273.14	3950.582	475.433	3.052	2.50e-84
TTC12	ENSG00000149292.16	6.885	0.870	2.076	7.76e-68
NPAT	ENSG00000149308.16	5.250	1.400	1.381	4.64e-29
SLX4IP	ENSG00000149346.14	2.305	0.310	1.335	5.13e-86
LAMTOR1	ENSG00000149357.9	140.979	57.891	1.270	6.06e-18
ST14	ENSG00000149418.10	33.200	3.160	3.039	3.79e-57
HYOU1	ENSG00000149428.18	57.741	4.840	3.330	4.02e-87
TKFC	ENSG00000149476.14	46.699	5.600	2.853	2.67e-92
MTA2	ENSG00000149480.6	91.227	17.080	2.351	3.26e-62
TMEM138	ENSG00000149483.11	39.965	7.730	2.230	6.03e-64
FADS1	ENSG00000149485.16	4.700	1.370	1.266	2.65e-35
ROM1	ENSG00000149489.8	4.970	0.880	1.667	1.49e-44
INCENP	ENSG00000149503.12	10.280	0.740	2.697	8.67e-85
MS4A3	ENSG00000149516.13	0.030	3.280	-2.055	1.07e-27
PLCH2	ENSG00000149527.17	7.325	1.470	1.753	5.56e-24
FRG1B	ENSG00000149531.14	10.235	1.150	2.386	1.25e-72
FEZ1	ENSG00000149557.12	6.745	0.940	1.997	1.75e-46
ESAM	ENSG00000149564.11	8.635	2.250	1.568	3.31e-25
MPZL2	ENSG00000149573.8	16.629	0.550	3.508	3.56e-95
TMEM25	ENSG00000149582.15	9.850	0.680	2.691	1.02e-106
TAGLN	ENSG00000149591.16	59.094	11.600	2.254	8.85e-42
SPATA25	ENSG00000149634.4	2.215	0.080	1.574	5.61e-78
SOGA1	ENSG00000149639.14	3.180	0.150	1.862	6.75e-111
LSM14B	ENSG00000149657.19	33.725	4.700	2.607	5.22e-71
YTHDF1	ENSG00000149658.17	24.710	4.180	2.311	5.75e-72
ORAOV1	ENSG00000149716.12	19.420	2.870	2.400	9.52e-80
TRPT1	ENSG00000149743.13	57.229	7.210	2.826	1.59e-92
NUDT22	ENSG00000149761.8	57.043	21.480	1.368	3.24e-29
PLCB3	ENSG00000149782.11	9.125	1.910	1.799	2.64e-59
MRPL49	ENSG00000149792.8	42.101	5.660	2.694	4.35e-77
FAU	ENSG00000149806.10	1812.166	243.553	2.890	5.34e-90
TM7SF2	ENSG00000149809.14	24.575	1.830	3.176	5.32e-127
VPS51	ENSG00000149823.7	118.998	25.479	2.180	4.13e-55
TBX6	ENSG00000149922.10	2.374	0.280	1.398	2.56e-80
HIRIP3	ENSG00000149929.15	40.444	2.020	3.779	3.83e-137
TAOK2	ENSG00000149930.17	21.279	7.190	1.444	4.69e-29
TMEM219	ENSG00000149932.16	129.732	28.719	2.137	1.57e-58
KLRF1	ENSG00000150045.11	0.475	2.970	-1.428	4.85e-18
ITGB1	ENSG00000150093.18	53.140	11.240	2.145	2.06e-34
FCGR1A	ENSG00000150337.13	4.490	43.260	-3.011	3.38e-34
TMEM218	ENSG00000150433.9	21.350	3.470	2.322	6.97e-68
N6AMT2	ENSG00000150456.10	16.595	0.510	3.543	4.61e-190
SAP18	ENSG00000150459.12	178.978	29.560	2.558	2.52e-71
KIAA1328	ENSG00000150477.14	2.500	0.370	1.353	1.66e-69
FAM124A	ENSG00000150510.15	5.670	0.030	2.695	1.05e-88
LYPD1	ENSG00000150551.10	3.640	0.010	2.200	1.52e-59
LYPD6B	ENSG00000150556.16	1.580	0.040	1.311	5.75e-54
PDCD4	ENSG00000150593.15	110.281	16.010	2.710	1.71e-63
VEGFC	ENSG00000150630.3	2.940	0.060	1.894	6.36e-88
RGS18	ENSG00000150681.9	1.365	10.650	-2.300	2.78e-27
PRSS23	ENSG00000150687.11	17.539	0.870	3.309	1.07e-70
MTMR12	ENSG00000150712.10	6.965	1.400	1.731	2.55e-45
PPP1R1C	ENSG00000150722.10	28.087	0.000	4.862	9.78e-135
FAM173B	ENSG00000150756.13	9.500	0.850	2.505	2.66e-88
PIH1D2	ENSG00000150773.10	1.250	0.010	1.156	1.09e-115
TIMM8B	ENSG00000150779.11	64.861	3.450	3.888	1.03e-104
IL18	ENSG00000150782.11	8.504	3.690	1.019	1.55e-18
PTS	ENSG00000150787.7	13.445	0.990	2.860	4.28e-105
FOXO1	ENSG00000150907.6	5.500	1.590	1.327	1.07e-32
ITPR1	ENSG00000150995.17	6.730	1.150	1.846	5.00e-48
NGLY1	ENSG00000151092.16	21.585	9.220	1.144	1.05e-28
OXSM	ENSG00000151093.7	10.485	1.200	2.384	3.55e-102
UEVLD	ENSG00000151116.16	3.885	1.190	1.157	1.65e-29
TMEM86A	ENSG00000151117.8	1.660	0.210	1.136	3.64e-80
TMEM263	ENSG00000151135.9	20.361	0.610	3.730	1.67e-133
UBE3B	ENSG00000151148.13	10.009	3.590	1.262	2.20e-26
GXYLT1	ENSG00000151233.10	3.710	0.410	1.740	1.24e-77
TWF1	ENSG00000151239.13	17.530	2.280	2.498	2.31e-49
MAGI1	ENSG00000151276.23	2.725	0.020	1.869	2.03e-96
TEX30	ENSG00000151287.16	17.975	0.620	3.550	8.61e-146
SRFBP1	ENSG00000151304.5	3.105	0.260	1.704	1.64e-77
FAM177A1	ENSG00000151327.12	26.975	12.950	1.004	3.31e-19
MBIP	ENSG00000151332.18	12.980	0.800	2.957	6.97e-92
MIPOL1	ENSG00000151338.18	1.510	0.010	1.313	9.11e-83
EXT2	ENSG00000151348.13	16.987	2.610	2.317	2.36e-70
TMEM18	ENSG00000151353.14	25.045	2.040	3.099	1.77e-112
NDUFC2	ENSG00000151366.12	226.112	22.371	3.281	4.29e-73
ME3	ENSG00000151376.16	6.880	0.270	2.633	4.12e-132
NUBPL	ENSG00000151413.16	5.554	0.180	2.474	2.36e-153
NEK7	ENSG00000151414.14	11.367	4.130	1.269	2.49e-11
FER	ENSG00000151422.12	1.490	0.220	1.029	3.18e-70
VIPAS39	ENSG00000151445.15	14.495	5.180	1.326	5.69e-29
UPF2	ENSG00000151461.19	10.140	2.930	1.503	2.13e-37
FRMD4A	ENSG00000151474.19	17.835	1.650	2.829	1.98e-102
THYN1	ENSG00000151500.14	106.554	8.320	3.529	3.52e-115
VPS26B	ENSG00000151502.10	25.930	10.860	1.183	1.96e-26
NCAPD3	ENSG00000151503.12	12.690	1.260	2.599	1.50e-82
QDPR	ENSG00000151552.11	28.170	2.280	3.153	1.46e-107
TEX9	ENSG00000151575.14	2.885	0.050	1.888	8.60e-123
QTRTD1	ENSG00000151576.10	4.935	0.990	1.576	2.11e-43
MMAA	ENSG00000151611.13	6.305	0.440	2.343	1.19e-133
ZNF827	ENSG00000151612.15	3.375	0.180	1.891	1.88e-85
NR3C2	ENSG00000151623.14	1.615	0.150	1.185	2.17e-51
KIN	ENSG00000151657.11	12.315	1.740	2.281	8.09e-77
PIGF	ENSG00000151665.12	15.125	2.140	2.360	1.21e-77
INPP1	ENSG00000151689.12	18.464	2.910	2.316	8.90e-65
MFSD6	ENSG00000151690.14	11.565	1.280	2.462	2.70e-82
RNF144A	ENSG00000151692.14	4.100	0.630	1.646	6.20e-69
TMEM45B	ENSG00000151715.7	0.185	1.680	-1.177	1.07e-17
SLC25A4	ENSG00000151729.10	20.125	0.600	3.723	3.86e-126
SAV1	ENSG00000151748.14	11.798	0.670	2.938	2.81e-111
SERP2	ENSG00000151778.10	9.105	0.110	3.186	3.84e-187
NBAS	ENSG00000151779.12	29.499	2.450	3.144	2.41e-122
GUF1	ENSG00000151806.13	11.320	1.260	2.447	1.32e-111
SACS	ENSG00000151835.13	3.160	0.230	1.758	3.15e-113
FBXO4	ENSG00000151876.12	12.760	0.650	3.060	2.63e-122
GFRA1	ENSG00000151892.14	4.544	0.010	2.457	1.97e-81
TIAL1	ENSG00000151923.17	52.740	15.220	1.728	4.37e-44
GLT1D1	ENSG00000151948.11	0.345	32.059	-4.619	2.80e-79
RABGAP1L	ENSG00000152061.21	15.710	4.750	1.539	5.23e-41
MZT2B	ENSG00000152082.13	355.559	29.850	3.531	1.15e-96
FAM168B	ENSG00000152102.17	27.885	4.070	2.510	4.93e-66
PTPN14	ENSG00000152104.11	2.304	0.020	1.696	3.67e-84
MGAT5	ENSG00000152127.8	8.862	1.910	1.761	1.81e-59
TMEM163	ENSG00000152128.13	4.115	0.100	2.217	1.13e-67
GPATCH11	ENSG00000152133.14	4.835	0.520	1.941	4.19e-84
HSPB8	ENSG00000152137.6	22.461	0.180	4.313	3.42e-97
GEMIN6	ENSG00000152147.10	13.585	0.530	3.253	5.70e-164
TMEM178A	ENSG00000152154.10	1.240	0.060	1.079	7.60e-65
RNF219	ENSG00000152193.7	6.325	0.460	2.327	9.84e-91
SETBP1	ENSG00000152217.16	2.180	0.230	1.370	5.63e-56
PSTPIP2	ENSG00000152229.18	3.665	22.031	-2.304	5.95e-35
HAUS1	ENSG00000152240.12	35.590	1.440	3.906	5.01e-123
SPC25	ENSG00000152253.8	13.629	0.160	3.657	2.49e-113
TCF7L1	ENSG00000152284.4	13.472	0.470	3.299	1.38e-101
UHMK1	ENSG00000152332.15	12.993	2.880	1.851	6.06e-38
POC5	ENSG00000152359.14	10.665	1.560	2.188	5.72e-69
TADA1	ENSG00000152382.5	9.995	0.580	2.799	1.80e-112
JMY	ENSG00000152409.8	2.645	0.320	1.465	1.81e-65
XRCC4	ENSG00000152422.15	9.025	1.380	2.075	9.60e-52
ZNF547	ENSG00000152433.14	2.815	0.110	1.781	1.17e-122
ZNF773	ENSG00000152439.12	5.235	0.620	1.944	3.37e-74
ZNF776	ENSG00000152443.12	7.739	1.520	1.794	3.27e-28
ZNF256	ENSG00000152454.3	4.580	0.250	2.158	7.69e-126
SUV39H2	ENSG00000152455.15	7.265	0.210	2.772	2.68e-168
OLAH	ENSG00000152463.14	0.175	4.810	-2.306	3.23e-23
RPP38	ENSG00000152464.14	23.075	2.810	2.660	7.75e-88
NMT2	ENSG00000152465.17	17.585	1.000	3.216	2.14e-110
ZSCAN1	ENSG00000152467.9	2.550	0.000	1.828	4.28e-85
ZNF837	ENSG00000152475.6	3.260	0.130	1.915	2.57e-160
USP12	ENSG00000152484.13	5.485	2.040	1.093	1.77e-30
ZFP36L2	ENSG00000152518.6	88.692	16.950	2.321	4.72e-39
PAN3	ENSG00000152520.13	11.325	4.270	1.226	1.32e-17
PFKM	ENSG00000152556.15	16.078	1.760	2.629	6.55e-71
TMEM123	ENSG00000152558.14	66.290	11.620	2.415	3.77e-38
SPEF2	ENSG00000152582.12	2.445	0.210	1.510	4.26e-77
SPARCL1	ENSG00000152583.12	23.450	0.640	3.898	5.70e-101
MBNL1	ENSG00000152601.17	42.647	11.550	1.798	2.34e-22
NADK2	ENSG00000152620.12	6.650	0.600	2.257	8.45e-101
GPD1L	ENSG00000152642.10	5.895	0.940	1.829	1.79e-61
GJA1	ENSG00000152661.7	16.496	0.110	3.978	1.03e-120
SLC30A6	ENSG00000152683.14	6.005	1.490	1.492	2.82e-47
PELO	ENSG00000152684.10	8.425	3.510	1.063	1.11e-23
SAR1B	ENSG00000152700.13	17.755	3.390	2.095	1.61e-30
GPR180	ENSG00000152749.7	1.400	0.080	1.152	1.57e-93
WDR78	ENSG00000152763.16	1.690	0.040	1.371	8.66e-99
FARP1	ENSG00000152767.15	19.045	0.320	3.925	6.30e-124
IFIT5	ENSG00000152778.8	5.485	0.850	1.810	2.75e-47
PANK1	ENSG00000152782.16	3.735	0.060	2.159	5.98e-133
HNRNPDL	ENSG00000152795.17	211.666	28.191	2.865	6.56e-60
PTPRK	ENSG00000152894.14	6.440	0.080	2.784	1.02e-151
GGPS1	ENSG00000152904.11	27.724	4.160	2.477	5.04e-74
PART1	ENSG00000152931.7	3.775	0.000	2.255	4.94e-52
MARVELD2	ENSG00000152939.14	2.635	0.010	1.848	7.84e-100
RAD17	ENSG00000152942.18	15.825	1.510	2.745	2.19e-97
MED21	ENSG00000152944.8	24.130	2.310	2.925	9.83e-94
PLOD2	ENSG00000152952.11	13.300	0.140	3.649	1.12e-139
STK32B	ENSG00000152953.12	2.957	0.090	1.860	1.79e-72
SREK1IP1	ENSG00000153006.14	10.775	1.380	2.307	3.38e-100
MR1	ENSG00000153029.14	11.264	5.100	1.008	7.43e-18
SRP19	ENSG00000153037.12	70.221	8.970	2.837	1.24e-72
TXNDC11	ENSG00000153066.12	40.985	10.380	1.883	1.72e-52
SCOC	ENSG00000153130.17	32.239	0.710	4.281	3.29e-136
SMARCA5	ENSG00000153147.5	24.129	2.260	2.946	1.24e-74
RGPD3	ENSG00000153165.18	1.180	0.010	1.110	1.09e-76
RASSF3	ENSG00000153179.11	6.740	16.420	-1.170	2.74e-11
HNRNPU	ENSG00000153187.16	182.986	34.589	2.370	7.02e-60
RANBP2	ENSG00000153201.15	9.995	1.850	1.948	8.70e-47
