Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
SHC2	ENSG00000129946.10	3.460	9.340	-1.213	1.91e-5
GAMT	ENSG00000130005.11	7.275	41.111	-2.347	7.66e-11
ERMARD	ENSG00000130023.15	6.590	16.959	-1.243	4.03e-9
PHF10	ENSG00000130024.14	9.990	26.761	-1.337	1.23e-5
NXNL2	ENSG00000130045.15	0.070	2.000	-1.487	1.55e-17
STARD8	ENSG00000130052.13	2.400	11.930	-1.927	4.36e-9
FAM155B	ENSG00000130054.4	6.986	0.800	2.149	5.45e-15
LDLR	ENSG00000130164.11	22.739	10.330	1.067	9.73e-3
EXOC3L2	ENSG00000130201.7	5.300	15.860	-1.420	1.74e-6
GADD45G	ENSG00000130222.10	78.593	16.511	2.184	1.69e-7
SLC27A1	ENSG00000130304.16	29.123	8.530	1.660	2.17e-11
USHBP1	ENSG00000130307.11	1.290	4.930	-1.373	4.43e-11
MRPL34	ENSG00000130312.6	242.131	117.914	1.032	6.70e-4
SSBP4	ENSG00000130511.15	15.170	44.319	-1.487	3.47e-6
PGPEP1	ENSG00000130517.13	6.475	15.370	-1.131	6.07e-7
OLFM1	ENSG00000130558.18	0.510	6.280	-2.269	3.64e-12
ZBTB46	ENSG00000130584.10	1.990	5.290	-1.073	1.87e-7
H19	ENSG00000130600.15	30.679	163.562	-2.377	2.95e-7
TUBGCP2	ENSG00000130640.13	18.824	42.060	-1.119	1.62e-4
GATA5	ENSG00000130700.6	0.010	1.130	-1.076	7.57e-14
GMFG	ENSG00000130755.12	12.245	26.279	-1.042	5.85e-5
SMPDL3B	ENSG00000130768.14	0.340	3.800	-1.841	9.05e-12
LRP3	ENSG00000130881.13	3.105	11.250	-1.577	1.96e-3
HABP4	ENSG00000130956.13	8.435	20.800	-1.208	2.08e-5
SLC35D2	ENSG00000130958.11	8.045	26.711	-1.615	2.26e-8
TXLNGY	ENSG00000131002.11	0.285	7.900	-2.792	3.11e-5
SYNE1	ENSG00000131018.22	4.240	42.461	-3.052	1.73e-12
EPS8L1	ENSG00000131037.14	6.253	35.260	-2.322	3.89e-11
GFAP	ENSG00000131095.11	4.954	0.780	1.742	2.80e-8
PYY	ENSG00000131096.10	1.990	0.320	1.180	5.63e-7
SLC34A1	ENSG00000131183.10	0.010	10.040	-3.450	1.81e-12
F12	ENSG00000131187.9	0.060	1.150	-1.020	6.49e-4
IDO1	ENSG00000131203.12	2.849	0.690	1.187	3.01e-4
PPT1	ENSG00000131238.16	22.099	46.109	-1.028	2.40e-3
SH3BP5	ENSG00000131370.15	6.825	30.391	-2.004	1.20e-7
RFTN1	ENSG00000131378.13	3.690	11.800	-1.448	1.69e-6
GALNT15	ENSG00000131386.17	1.170	6.930	-1.870	1.31e-10
SLC6A6	ENSG00000131389.16	2.798	10.750	-1.629	7.45e-8
KCNC3	ENSG00000131398.13	1.335	6.980	-1.773	1.26e-9
NAPSA	ENSG00000131400.7	0.375	40.151	-4.903	4.33e-23
RAMP2	ENSG00000131477.10	21.383	53.921	-1.295	4.06e-3
G6PC	ENSG00000131482.9	0.010	2.140	-1.636	1.22e-9
TMEM204	ENSG00000131634.13	8.080	28.739	-1.712	7.65e-9
NPHP4	ENSG00000131697.17	0.415	3.930	-1.801	1.17e-14
MAP1B	ENSG00000131711.14	9.742	2.690	1.542	2.42e-7
PPP1R1B	ENSG00000131771.13	1.575	4.620	-1.126	9.67e-3
FMO5	ENSG00000131781.12	1.920	6.230	-1.308	8.21e-9
PIAS3	ENSG00000131788.15	6.380	16.910	-1.279	5.37e-6
NR0B2	ENSG00000131910.4	47.469	13.230	1.768	1.33e-6
LGALS3	ENSG00000131981.15	974.757	118.940	3.024	1.13e-13
LRRC41	ENSG00000132128.16	16.004	36.521	-1.142	2.74e-4
SLX1A	ENSG00000132207.17	11.700	25.149	-1.042	2.31e-4
TRIM22	ENSG00000132274.15	7.183	18.670	-1.265	1.95e-4
IQCA1	ENSG00000132321.16	0.240	5.210	-2.324	7.58e-16
ILKAP	ENSG00000132323.8	9.895	24.841	-1.246	4.16e-8
RAMP1	ENSG00000132329.10	0.450	14.220	-3.392	5.41e-19
SCLY	ENSG00000132330.16	2.915	10.800	-1.592	7.26e-9
SERPINF1	ENSG00000132386.10	4.905	19.730	-1.812	2.13e-5
TBC1D14	ENSG00000132405.18	254.946	36.131	2.785	1.44e-14
PNISR	ENSG00000132424.14	15.895	49.531	-1.581	1.82e-8
JCHAIN	ENSG00000132465.10	1.449	3.970	-1.021	7.56e-3
ITGB4	ENSG00000132470.13	4.694	13.350	-1.333	8.01e-7
H3F3B	ENSG00000132475.8	204.647	513.065	-1.322	3.75e-5
GPS2	ENSG00000132522.15	31.330	64.199	-1.012	4.13e-4
XAF1	ENSG00000132530.16	2.264	11.320	-1.916	9.91e-9
HRSP12	ENSG00000132541.10	20.424	63.162	-1.582	1.10e-7
MATN2	ENSG00000132561.13	3.470	30.020	-2.795	3.00e-12
SDF2	ENSG00000132581.9	21.775	55.410	-1.309	2.43e-5
FLOT2	ENSG00000132589.15	31.245	75.368	-1.244	1.37e-5
HSPA12B	ENSG00000132622.10	1.615	5.960	-1.412	2.72e-10
RHBG	ENSG00000132677.12	78.800	16.939	2.153	1.40e-7
KIAA0907	ENSG00000132680.10	6.775	17.400	-1.243	1.83e-7
NES	ENSG00000132688.10	4.040	17.620	-1.885	1.48e-9
SYT11	ENSG00000132718.8	1.295	4.990	-1.384	4.09e-8
MTL5	ENSG00000132749.10	12.844	4.860	1.240	2.31e-6
MUTYH	ENSG00000132781.17	4.190	14.150	-1.546	1.73e-12
RBM38	ENSG00000132819.16	5.435	13.890	-1.210	3.61e-4
MYH10	ENSG00000133026.12	9.865	25.029	-1.260	1.55e-4
PIK3C2B	ENSG00000133056.13	1.455	4.420	-1.143	4.15e-7
SLC41A1	ENSG00000133065.10	4.200	13.220	-1.451	1.77e-7
SPG20	ENSG00000133104.12	15.319	34.229	-1.110	7.48e-4
EPSTI1	ENSG00000133106.14	1.609	6.880	-1.595	1.58e-7
KL	ENSG00000133116.7	0.410	13.610	-3.373	8.89e-12
STARD13	ENSG00000133121.20	1.055	6.440	-1.856	2.91e-9
RNF128	ENSG00000133135.13	0.110	12.120	-3.563	1.85e-16
PDE6B	ENSG00000133256.12	2.293	7.460	-1.361	8.09e-8
RARRES3	ENSG00000133321.10	336.054	89.790	1.892	1.56e-5
HRASLS2	ENSG00000133328.3	0.130	2.140	-1.474	1.32e-11
MYH11	ENSG00000133392.16	4.934	21.370	-1.915	5.85e-7
GSTT2B	ENSG00000133433.10	1.279	12.610	-2.578	1.49e-10
FAM83F	ENSG00000133477.16	9.845	3.090	1.407	6.63e-9
GIMAP6	ENSG00000133561.15	4.524	10.890	-1.106	1.04e-4
LRRIQ1	ENSG00000133640.18	0.080	1.260	-1.065	4.56e-8
LYVE1	ENSG00000133800.8	1.333	8.050	-1.955	1.61e-6
MICAL2	ENSG00000133816.13	1.475	3.960	-1.003	4.66e-3
RRAS2	ENSG00000133818.12	9.225	25.701	-1.385	1.48e-4
MRO	ENSG00000134042.12	0.320	1.780	-1.075	5.94e-6
IRAK2	ENSG00000134070.4	0.575	2.480	-1.144	4.79e-8
MEIS2	ENSG00000134138.19	1.135	12.590	-2.670	3.33e-15
TSPAN2	ENSG00000134198.9	0.354	3.870	-1.846	8.84e-14
GSTM5	ENSG00000134201.10	0.200	3.260	-1.828	1.14e-5
GSTM3	ENSG00000134202.10	11.995	156.692	-3.601	7.04e-9
HMGCS2	ENSG00000134240.11	11.740	58.699	-2.228	8.56e-4
LAMTOR5	ENSG00000134248.13	111.040	250.262	-1.165	3.74e-4
NOTCH2	ENSG00000134250.17	1.294	8.150	-1.996	1.71e-8
TRIM45	ENSG00000134253.9	0.965	3.000	-1.025	1.77e-9
VTCN1	ENSG00000134258.16	0.100	12.820	-3.651	4.26e-17
SPIRE1	ENSG00000134278.14	46.240	10.020	2.100	6.56e-13
TMEM106C	ENSG00000134291.11	187.240	67.700	1.454	2.21e-5
YWHAQ	ENSG00000134308.13	57.881	124.111	-1.087	4.31e-3
RBM17	ENSG00000134453.15	22.744	47.189	-1.021	5.37e-4
IL15RA	ENSG00000134470.19	3.554	9.650	-1.226	5.75e-6
PHC2	ENSG00000134686.16	42.715	95.849	-1.148	2.27e-3
PRPF38A	ENSG00000134748.12	6.580	15.080	-1.085	5.41e-6
SLC43A3	ENSG00000134802.17	3.570	11.110	-1.406	7.68e-5
PDGFRA	ENSG00000134853.11	0.685	11.210	-2.857	7.85e-10
GGACT	ENSG00000134864.10	1.340	8.610	-2.038	3.27e-10
ERCC5	ENSG00000134899.17	11.230	24.010	-1.032	2.27e-5
KDELC1	ENSG00000134901.12	0.990	3.450	-1.161	1.56e-8
GOLM1	ENSG00000135052.16	202.516	61.601	1.701	8.64e-6
FAM189A2	ENSG00000135063.17	27.345	3.910	2.529	1.22e-12
SDS	ENSG00000135094.10	2.445	0.280	1.428	7.50e-7
HNF1A	ENSG00000135100.17	0.775	6.440	-2.068	7.65e-8
TBX3	ENSG00000135111.14	1.490	7.120	-1.706	7.95e-9
UGT2A3	ENSG00000135220.10	0.010	9.180	-3.333	2.26e-21
KCP	ENSG00000135253.13	0.225	9.310	-3.073	3.96e-14
MTO1	ENSG00000135297.15	6.145	15.620	-1.218	2.31e-5
NT5E	ENSG00000135318.11	1.305	4.700	-1.306	1.95e-4
EPHA7	ENSG00000135333.13	0.010	2.210	-1.668	1.01e-12
PRR5L	ENSG00000135362.13	2.260	5.610	-1.020	3.09e-5
LMO2	ENSG00000135363.11	7.675	29.691	-1.823	1.43e-9
TESPA1	ENSG00000135426.14	1.615	0.250	1.065	1.69e-3
RDH5	ENSG00000135437.9	1.065	8.500	-2.202	5.90e-13
PPP1R1A	ENSG00000135447.16	1.009	104.981	-5.721	2.32e-18
FAIM2	ENSG00000135472.8	0.070	1.200	-1.040	4.16e-10
PAN2	ENSG00000135473.14	10.270	25.479	-1.232	4.36e-5
KCNH3	ENSG00000135519.6	0.050	1.650	-1.336	1.30e-13
NHSL1	ENSG00000135540.11	0.890	3.880	-1.368	3.35e-8
PKIB	ENSG00000135549.14	12.095	1.620	2.321	7.08e-11
MICAL1	ENSG00000135596.17	3.525	9.190	-1.171	3.18e-5
FHOD1	ENSG00000135723.13	4.520	12.540	-1.295	7.53e-6
KIAA1614	ENSG00000135835.10	1.855	4.940	-1.057	1.41e-5
NPL	ENSG00000135838.13	2.900	7.280	-1.086	8.17e-5
TTLL4	ENSG00000135912.10	2.044	8.360	-1.621	4.95e-10
HTR2B	ENSG00000135914.5	0.060	1.750	-1.375	1.24e-11
ITM2C	ENSG00000135916.15	11.309	193.139	-3.979	5.08e-14
SERPINE2	ENSG00000135919.12	1.915	23.691	-3.082	2.00e-12
WNT10A	ENSG00000135925.8	0.065	2.090	-1.537	4.14e-12
VILL	ENSG00000136059.14	1.415	4.180	-1.101	2.84e-11
NEK3	ENSG00000136098.16	2.505	9.040	-1.518	8.37e-12
LRCH1	ENSG00000136141.14	3.475	8.560	-1.095	9.18e-6
SPRY2	ENSG00000136158.10	4.935	15.140	-1.443	3.96e-8
RCBTB2	ENSG00000136161.12	5.380	13.620	-1.196	9.45e-5
SCRN1	ENSG00000136193.16	49.514	18.230	1.393	1.12e-4
GPNMB	ENSG00000136235.15	235.812	22.250	3.348	5.56e-11
IL6	ENSG00000136244.11	0.350	3.510	-1.740	1.27e-5
TTYH3	ENSG00000136295.14	5.231	16.120	-1.458	3.83e-5
TM6SF1	ENSG00000136404.15	6.016	2.410	1.041	1.22e-3
RSAD1	ENSG00000136444.9	11.060	27.770	-1.254	6.57e-6
LIMD2	ENSG00000136490.8	3.395	9.280	-1.226	4.01e-6
VPS45	ENSG00000136631.12	9.670	23.300	-1.187	1.69e-5
HS6ST1	ENSG00000136720.6	16.385	45.949	-1.433	2.84e-6
GYPC	ENSG00000136732.14	7.169	43.940	-2.460	5.32e-11
KLF4	ENSG00000136826.14	3.310	8.960	-1.209	1.23e-6
STXBP1	ENSG00000136854.17	6.000	13.850	-1.085	2.81e-5
ZFP37	ENSG00000136866.13	0.150	1.480	-1.109	3.25e-11
KIF12	ENSG00000136883.12	6.961	112.680	-3.836	1.01e-16
MYC	ENSG00000136997.14	4.971	13.110	-1.241	3.09e-3
IL11RA	ENSG00000137070.17	4.305	13.070	-1.407	2.35e-8
TMEM8B	ENSG00000137103.16	29.504	13.030	1.120	5.78e-7
PPIL1	ENSG00000137168.7	5.995	19.251	-1.534	1.53e-7
KLC4	ENSG00000137171.14	11.845	34.130	-1.452	3.01e-7
SLC22A7	ENSG00000137204.14	0.010	5.960	-2.785	3.44e-13
TJAP1	ENSG00000137221.14	7.015	15.730	-1.062	2.08e-5
TINAG	ENSG00000137251.15	0.265	12.420	-3.407	6.32e-9
TCF19	ENSG00000137310.11	1.725	4.940	-1.124	6.05e-5
FLOT1	ENSG00000137312.14	71.384	162.533	-1.176	2.31e-3
IER3	ENSG00000137331.11	18.054	97.951	-2.377	3.27e-10
MDC1	ENSG00000137337.14	4.700	14.430	-1.437	6.75e-8
TPMT	ENSG00000137364.4	8.134	24.271	-1.468	1.77e-6
RNF144B	ENSG00000137393.9	2.765	10.890	-1.659	6.08e-8
NRM	ENSG00000137404.14	2.320	9.860	-1.710	4.87e-8
FAM8A1	ENSG00000137414.5	4.945	10.950	-1.007	4.24e-4
FHDC1	ENSG00000137460.8	7.505	1.300	1.887	1.72e-12
IL18BP	ENSG00000137496.17	4.605	11.400	-1.146	4.35e-7
SYTL2	ENSG00000137501.16	4.030	27.050	-2.479	6.93e-10
LRRC32	ENSG00000137507.11	10.910	55.069	-2.235	2.74e-12
GGH	ENSG00000137563.11	1.475	17.780	-2.924	1.58e-11
SULF1	ENSG00000137573.13	2.755	8.980	-1.410	2.06e-3
SORL1	ENSG00000137642.12	42.399	10.980	1.857	1.23e-3
TMPRSS4	ENSG00000137648.16	0.840	13.770	-3.005	1.63e-11
MMP7	ENSG00000137673.8	7.305	116.009	-3.817	6.57e-8
TRIM29	ENSG00000137699.16	0.150	2.240	-1.494	7.18e-15
SLC37A4	ENSG00000137700.16	17.925	38.239	-1.052	3.76e-4
THBS1	ENSG00000137801.10	7.014	52.081	-2.728	9.66e-9
ITGA11	ENSG00000137809.16	0.455	2.600	-1.307	1.32e-10
LRRC49	ENSG00000137821.11	1.520	4.240	-1.056	2.14e-6
ITPKA	ENSG00000137825.10	3.560	0.180	1.950	7.28e-18
UACA	ENSG00000137831.14	11.070	26.580	-1.192	1.31e-6
STRA6	ENSG00000137868.18	0.125	1.940	-1.386	4.08e-8
SEMA6D	ENSG00000137872.15	2.420	7.460	-1.307	7.46e-4
GCOM1	ENSG00000137878.16	5.115	0.380	2.148	1.24e-6
GCHFR	ENSG00000137880.5	14.365	34.580	-1.211	3.81e-6
IFI44L	ENSG00000137959.15	1.240	3.760	-1.088	1.43e-5
GIPC2	ENSG00000137960.5	0.180	4.330	-2.175	1.36e-15
IFI44	ENSG00000137965.10	3.115	12.890	-1.755	2.50e-9
IFT172	ENSG00000138002.14	4.455	15.510	-1.598	2.15e-9
KHK	ENSG00000138030.12	1.800	52.479	-4.256	9.94e-18
THUMPD2	ENSG00000138050.14	1.785	5.910	-1.311	4.00e-11
RAB1A	ENSG00000138069.16	60.166	121.827	-1.006	4.08e-3
PREPL	ENSG00000138078.15	14.105	29.691	-1.023	1.93e-4
SLC3A1	ENSG00000138079.13	12.144	143.717	-3.461	5.83e-8
TMEM180	ENSG00000138111.14	0.485	2.320	-1.161	3.31e-10
LOXL4	ENSG00000138131.3	0.235	4.970	-2.273	4.51e-11
RBP4	ENSG00000138207.12	0.090	37.909	-5.158	3.02e-20
SSB	ENSG00000138385.15	27.245	59.829	-1.107	1.83e-3
MDH1B	ENSG00000138400.12	0.255	3.080	-1.701	8.73e-17
IDH1	ENSG00000138413.13	12.565	27.291	-1.060	4.52e-3
SSFA2	ENSG00000138434.16	16.130	37.000	-1.149	1.35e-3
MNS1	ENSG00000138587.5	0.530	6.250	-2.244	5.88e-13
SECISBP2L	ENSG00000138593.8	22.569	10.570	1.027	9.43e-4
FGF2	ENSG00000138685.12	0.475	2.890	-1.399	8.57e-5
NAAA	ENSG00000138744.14	10.817	23.990	-1.081	6.81e-4
FRAS1	ENSG00000138759.17	0.175	5.060	-2.367	1.92e-11
PPP3CA	ENSG00000138814.16	13.104	5.790	1.055	3.03e-5
ERP27	ENSG00000139055.6	180.918	18.710	3.206	1.69e-4
KIF21A	ENSG00000139116.17	73.965	9.840	2.790	3.14e-14
FGD4	ENSG00000139132.14	11.904	5.210	1.055	1.82e-5
TMEM117	ENSG00000139173.9	9.215	2.410	1.583	4.32e-18
PRICKLE1	ENSG00000139174.10	0.600	2.780	-1.240	1.10e-7
KLRG1	ENSG00000139187.9	0.270	1.790	-1.135	8.63e-14
VAMP1	ENSG00000139190.16	1.470	4.880	-1.251	5.83e-9
RBP5	ENSG00000139194.7	3.645	130.906	-4.828	2.87e-21
PHLDA1	ENSG00000139289.13	30.793	11.620	1.333	2.76e-5
LUM	ENSG00000139329.4	2.748	132.064	-5.150	6.21e-15
GLTP	ENSG00000139433.9	136.418	37.629	1.831	1.40e-4
SLC39A5	ENSG00000139540.11	0.085	22.380	-4.430	1.24e-18
N4BP2L1	ENSG00000139597.16	3.505	8.360	-1.055	1.46e-7
MAP3K12	ENSG00000139625.12	1.830	6.420	-1.391	6.05e-8
GALNT6	ENSG00000139629.15	0.465	3.410	-1.590	7.07e-11
WDFY2	ENSG00000139668.8	0.760	3.770	-1.438	2.55e-11
LPAR6	ENSG00000139679.15	3.795	14.500	-1.693	2.83e-9
RAB20	ENSG00000139832.4	6.684	22.479	-1.611	3.97e-7
GRTP1	ENSG00000139835.13	4.785	12.160	-1.186	3.70e-6
STON2	ENSG00000140022.9	0.420	6.440	-2.390	5.76e-12
JDP2	ENSG00000140044.12	4.544	18.160	-1.789	2.58e-7
FBLN5	ENSG00000140092.14	6.070	83.020	-3.571	8.19e-15
SORD	ENSG00000140263.13	9.360	20.569	-1.058	1.50e-3
LYSMD2	ENSG00000140280.13	31.370	10.670	1.472	1.03e-9
SLC27A2	ENSG00000140284.10	2.825	9.900	-1.511	2.43e-4
FGF7	ENSG00000140285.9	25.531	3.540	2.547	5.54e-5
NEIL1	ENSG00000140398.13	3.995	22.250	-2.219	3.55e-13
TPM1	ENSG00000140416.19	67.477	223.324	-1.712	1.05e-5
PCSK6	ENSG00000140479.16	0.590	3.180	-1.395	7.85e-10
RHCG	ENSG00000140519.12	900.916	62.150	3.836	4.62e-12
NTRK3	ENSG00000140538.16	0.190	2.080	-1.372	2.12e-13
MFGE8	ENSG00000140545.14	14.507	53.589	-1.816	3.48e-5
ZNF710	ENSG00000140548.9	10.975	4.840	1.036	5.91e-4
MCTP2	ENSG00000140563.14	0.355	1.850	-1.073	5.82e-6
SLC5A2	ENSG00000140675.12	0.080	10.910	-3.463	4.17e-12
TGFB1I1	ENSG00000140682.18	4.525	19.280	-1.876	4.73e-9
NLRC5	ENSG00000140853.15	16.823	6.080	1.332	4.10e-6
KIFC3	ENSG00000140859.15	5.193	75.971	-3.636	2.69e-11
IRF8	ENSG00000140968.10	1.115	4.340	-1.336	2.23e-6
KSR1	ENSG00000141068.13	4.708	21.341	-1.969	8.02e-8
TOM1L1	ENSG00000141198.13	20.520	48.559	-1.203	1.46e-4
TOB1	ENSG00000141232.4	17.955	40.341	-1.125	2.34e-4
SCRN2	ENSG00000141295.13	16.160	45.050	-1.424	3.75e-8
SSH2	ENSG00000141298.17	6.280	13.960	-1.039	3.75e-5
GATA6	ENSG00000141448.8	0.200	1.910	-1.278	1.05e-7
NPC1	ENSG00000141458.12	43.096	17.780	1.231	2.46e-9
SLC14A1	ENSG00000141469.16	1.770	9.940	-1.982	4.05e-6
SAT2	ENSG00000141504.11	37.545	140.263	-1.874	4.87e-8
TMC6	ENSG00000141524.15	4.330	17.750	-1.815	7.22e-9
SLC16A3	ENSG00000141526.14	9.367	25.210	-1.338	5.04e-3
TRIM65	ENSG00000141569.10	3.335	8.480	-1.129	2.24e-6
SECTM1	ENSG00000141574.7	1.340	10.460	-2.292	5.46e-10
FBXO15	ENSG00000141665.11	0.235	2.680	-1.575	2.80e-18
PMAIP1	ENSG00000141682.11	7.271	1.110	1.971	3.76e-6
P3H4	ENSG00000141696.12	3.415	11.330	-1.482	2.12e-6
NT5C3B	ENSG00000141698.16	22.525	52.530	-1.186	1.18e-4
ERBB2	ENSG00000141736.13	39.641	81.690	-1.025	3.80e-3
GRB7	ENSG00000141738.13	10.379	38.999	-1.814	3.10e-10
STAC2	ENSG00000141750.6	39.385	6.380	2.452	1.15e-7
IGFBP4	ENSG00000141753.6	39.029	254.248	-2.673	1.23e-10
FKBP10	ENSG00000141756.18	4.625	14.590	-1.471	7.16e-4
PPAP2C	ENSG00000141934.9	1.098	6.920	-1.916	1.77e-3
PFKL	ENSG00000141959.16	57.300	151.061	-1.383	3.12e-9
MVB12A	ENSG00000141971.12	25.053	54.848	-1.100	3.07e-4
TMEM91	ENSG00000142046.14	2.230	10.370	-1.816	2.67e-13
IFITM3	ENSG00000142089.15	157.870	671.758	-2.082	1.87e-7
HUNK	ENSG00000142149.8	0.070	3.030	-1.913	3.01e-16
SOD1	ENSG00000142168.14	151.161	348.037	-1.198	6.16e-3
TMEM50B	ENSG00000142188.16	18.664	48.499	-1.332	1.14e-5
WTIP	ENSG00000142279.12	1.550	11.210	-2.259	1.28e-9
FBN3	ENSG00000142449.12	12.955	1.370	2.558	1.77e-12
EVI5L	ENSG00000142459.8	28.674	9.210	1.539	2.20e-10
TM4SF5	ENSG00000142484.6	0.000	3.740	-2.245	4.02e-12
SLC47A1	ENSG00000142494.13	0.320	20.000	-3.992	3.19e-15
KLK3	ENSG00000142515.14	10.155	0.270	3.135	4.96e-26
FAM71E1	ENSG00000142530.10	9.270	3.420	1.216	1.22e-6
RCN3	ENSG00000142552.7	2.595	13.340	-1.996	8.39e-10
SLC2A5	ENSG00000142583.17	0.155	2.120	-1.434	7.04e-10
RERE	ENSG00000142599.17	17.510	39.639	-1.135	4.65e-4
MMEL1	ENSG00000142606.15	0.740	3.040	-1.215	6.26e-7
EPHA2	ENSG00000142627.12	3.155	14.200	-1.871	1.05e-7
MYOM3	ENSG00000142661.18	0.185	7.240	-2.798	3.76e-12
EVA1B	ENSG00000142694.6	5.145	30.099	-2.339	3.75e-13
FCN3	ENSG00000142748.12	3.524	10.460	-1.341	4.89e-3
SYTL1	ENSG00000142765.17	0.450	2.570	-1.300	2.43e-8
TINAGL1	ENSG00000142910.15	72.909	160.964	-1.132	4.70e-3
SYPL2	ENSG00000143028.8	2.120	7.320	-1.415	5.24e-7
SLC44A3	ENSG00000143036.16	9.980	22.290	-1.085	4.31e-4
ZNF697	ENSG00000143067.4	1.245	3.500	-1.003	3.76e-5
ITGA10	ENSG00000143127.12	0.110	1.360	-1.088	1.55e-9
NME7	ENSG00000143156.13	3.155	14.450	-1.895	5.06e-11
MPC2	ENSG00000143158.10	54.084	113.598	-1.057	2.46e-3
UCK2	ENSG00000143179.12	2.570	6.340	-1.040	4.61e-5
PVRL4	ENSG00000143217.8	0.230	2.800	-1.627	4.23e-9
UFC1	ENSG00000143222.11	40.714	111.090	-1.426	4.59e-6
PPOX	ENSG00000143224.17	5.830	17.080	-1.404	1.24e-10
NR1I3	ENSG00000143257.11	0.265	2.430	-1.439	3.15e-10
USP21	ENSG00000143258.15	7.500	17.430	-1.117	6.05e-7
HDGF	ENSG00000143321.18	40.638	138.966	-1.749	1.22e-6
RGS16	ENSG00000143333.6	30.640	6.050	2.166	1.89e-5
RGL1	ENSG00000143344.15	1.815	8.060	-1.686	2.35e-11
LHX9	ENSG00000143355.15	10.625	0.000	3.539	3.32e-9
MCL1	ENSG00000143384.12	32.261	71.779	-1.130	3.22e-4
SEMA6C	ENSG00000143434.15	1.560	7.300	-1.697	3.57e-9
MRPL9	ENSG00000143436.10	19.191	39.681	-1.011	4.42e-4
POGZ	ENSG00000143442.21	7.599	19.010	-1.219	5.15e-6
SUSD4	ENSG00000143502.14	1.115	13.520	-2.780	8.81e-12
S100A8	ENSG00000143546.9	3.710	16.060	-1.857	5.07e-6
SNAPIN	ENSG00000143553.10	18.195	42.349	-1.175	3.21e-5
SLC27A3	ENSG00000143554.13	5.184	15.750	-1.437	3.28e-8
SLC39A1	ENSG00000143570.17	29.390	71.779	-1.260	2.38e-3
ILF2	ENSG00000143621.16	38.039	103.142	-1.416	2.73e-5
RIT1	ENSG00000143622.10	5.545	14.780	-1.270	2.84e-8
INTS3	ENSG00000143624.13	10.735	34.189	-1.584	1.22e-8
PKLR	ENSG00000143627.17	0.010	2.790	-1.908	6.21e-12
TTC13	ENSG00000143643.12	1.375	3.970	-1.065	8.85e-7
SCCPDH	ENSG00000143653.9	13.435	33.420	-1.254	5.46e-5
ITPKB	ENSG00000143772.9	4.830	12.250	-1.184	6.01e-4
MBOAT2	ENSG00000143797.11	3.202	12.690	-1.704	1.18e-6
LBR	ENSG00000143815.14	2.315	14.820	-2.255	8.87e-12
EPHX1	ENSG00000143819.12	24.085	79.478	-1.682	4.16e-4
REN	ENSG00000143839.13	1.620	12.030	-2.314	8.79e-4
SOX13	ENSG00000143842.14	2.895	23.360	-2.645	3.09e-12
ETNK2	ENSG00000143845.14	2.030	26.541	-3.184	2.63e-17
PPFIA4	ENSG00000143847.15	0.090	1.380	-1.127	4.77e-9
PLEKHA6	ENSG00000143850.12	5.439	17.720	-1.540	6.13e-6
GDF7	ENSG00000143869.6	0.070	1.990	-1.483	1.27e-16
PDIA6	ENSG00000143870.12	48.428	111.298	-1.184	1.08e-3
RHOB	ENSG00000143878.9	34.078	200.922	-2.525	4.00e-8
RPS27A	ENSG00000143947.12	379.919	1008.223	-1.406	3.81e-3
TPRKB	ENSG00000144034.14	12.585	26.390	-1.012	8.20e-5
NAT8	ENSG00000144035.3	0.085	107.351	-6.642	5.94e-21
SFXN5	ENSG00000144040.12	4.085	14.540	-1.612	8.30e-10
NPHP1	ENSG00000144061.12	2.020	7.970	-1.571	4.65e-10
THNSL2	ENSG00000144115.16	10.457	25.351	-1.202	4.97e-5
RALB	ENSG00000144118.13	15.113	43.410	-1.463	1.46e-5
TMEM177	ENSG00000144120.12	4.690	13.050	-1.304	1.65e-5
NT5DC4	ENSG00000144130.11	1.918	0.030	1.502	7.83e-9
RABL2A	ENSG00000144134.18	2.419	12.060	-1.934	9.98e-13
LYG1	ENSG00000144214.9	0.205	11.560	-3.382	2.85e-25
PKP4	ENSG00000144283.21	14.510	54.281	-1.834	2.45e-7
PTH2R	ENSG00000144407.9	0.030	12.440	-3.706	5.09e-15
KANSL1L	ENSG00000144445.15	4.355	11.950	-1.274	3.02e-6
SPAG16	ENSG00000144451.18	9.395	19.929	-1.010	2.53e-4
STK11IP	ENSG00000144589.20	4.485	11.350	-1.171	6.68e-8
RBMS3	ENSG00000144642.20	0.460	2.680	-1.334	6.02e-13
OSBPL10	ENSG00000144645.13	4.215	9.870	-1.060	1.31e-3
NFKBIZ	ENSG00000144802.11	1.015	8.770	-2.278	6.90e-13
TAGLN3	ENSG00000144834.12	0.215	3.320	-1.830	4.87e-10
TMEM44	ENSG00000145014.17	1.385	6.530	-1.659	2.45e-10
SLIT2	ENSG00000145147.19	16.025	2.280	2.376	7.87e-7
OCIAD2	ENSG00000145247.11	39.541	95.510	-1.251	3.44e-5
SCD5	ENSG00000145284.11	1.100	23.620	-3.551	6.85e-13
GC	ENSG00000145321.12	0.000	1.080	-1.057	1.04e-6
MAR1	ENSG00000145416.13	8.313	1.500	1.897	2.58e-9
