Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
ZFP36L2	ENSG00000152518.6	35.031	173.200	-2.273	2.48e-208
PLEKHH2	ENSG00000152527.13	0.960	9.650	-2.442	8.76e-151
PFKM	ENSG00000152556.15	87.863	24.240	1.816	1.01e-164
IGSF10	ENSG00000152580.8	0.220	3.710	-1.949	8.15e-129
SPARCL1	ENSG00000152583.12	22.031	98.927	-2.117	2.36e-59
GJA1	ENSG00000152661.7	7.010	209.331	-4.715	5.33e-239
GPR180	ENSG00000152749.7	4.500	0.965	1.485	2.63e-122
FARP1	ENSG00000152767.15	43.631	13.975	1.576	8.62e-112
IFIT5	ENSG00000152778.8	6.050	2.485	1.017	1.10e-57
PANK1	ENSG00000152782.16	2.530	7.920	-1.337	4.59e-104
PRDM8	ENSG00000152784.15	0.350	2.460	-1.358	1.11e-73
PTPRK	ENSG00000152894.14	5.150	12.085	-1.089	1.07e-58
ZNF117	ENSG00000152926.14	0.910	4.960	-1.642	1.59e-110
PART1	ENSG00000152931.7	0.020	1.110	-1.049	2.39e-108
MARVELD2	ENSG00000152939.14	0.190	3.475	-1.911	1.13e-230
PLOD2	ENSG00000152952.11	12.720	4.010	1.453	2.35e-64
STK32B	ENSG00000152953.12	5.660	1.650	1.330	3.12e-55
SCOC	ENSG00000153130.17	34.009	16.305	1.017	4.75e-46
RASSF3	ENSG00000153179.11	47.100	5.225	2.950	7.83e-230
PLA2R1	ENSG00000153246.11	0.680	13.620	-3.121	3.48e-246
SLC25A27	ENSG00000153291.15	4.360	31.219	-2.588	6.86e-156
FAM49B	ENSG00000153310.18	43.809	16.530	1.354	4.73e-104
LINC00467	ENSG00000153363.12	7.490	1.490	1.770	3.20e-161
LPCAT1	ENSG00000153395.9	35.080	10.715	1.623	7.62e-145
TMEM251	ENSG00000153485.5	34.021	12.200	1.408	2.61e-139
LURAP1L	ENSG00000153714.5	2.500	10.900	-1.766	2.24e-120
PID1	ENSG00000153823.18	0.500	14.695	-3.387	2.53e-286
FBXO36	ENSG00000153832.11	0.700	2.445	-1.019	1.36e-101
LGI4	ENSG00000153902.13	8.890	23.870	-1.330	1.74e-15
SREK1	ENSG00000153914.15	19.660	43.855	-1.118	5.58e-84
HS2ST1	ENSG00000153936.16	11.900	4.710	1.176	2.00e-87
MSI2	ENSG00000153944.10	31.899	8.010	1.868	2.93e-189
ZUFSP	ENSG00000153975.9	3.890	9.020	-1.035	8.51e-95
THY1	ENSG00000154096.13	40.791	14.750	1.408	2.76e-52
ROBO4	ENSG00000154133.14	3.300	8.450	-1.136	1.60e-44
FAM134B	ENSG00000154153.13	4.480	10.325	-1.047	1.74e-30
TNIK	ENSG00000154310.16	5.390	1.260	1.500	2.83e-100
FAM167A	ENSG00000154319.14	0.400	8.640	-2.784	1.20e-200
PGM5	ENSG00000154330.12	0.860	8.325	-2.326	1.96e-132
WNT3A	ENSG00000154342.5	0.010	1.380	-1.237	9.98e-243
LONRF1	ENSG00000154359.12	22.279	75.871	-1.723	1.81e-108
GBP5	ENSG00000154451.14	6.450	0.600	2.219	6.38e-82
FAM27C	ENSG00000154537.4	6.140	1.800	1.351	6.56e-95
MAGED4	ENSG00000154545.16	4.170	0.510	1.776	8.91e-61
TCEB1	ENSG00000154582.16	88.960	42.915	1.035	3.95e-144
LY96	ENSG00000154589.6	27.949	3.240	2.771	1.89e-117
L3MBTL4	ENSG00000154655.14	1.340	5.910	-1.562	5.79e-88
JAM2	ENSG00000154721.14	1.430	9.425	-2.101	1.08e-122
FGD5	ENSG00000154783.10	2.170	7.400	-1.406	1.71e-82
SKA1	ENSG00000154839.9	3.900	0.360	1.849	3.56e-214
USP43	ENSG00000154914.16	0.170	1.960	-1.339	2.09e-148
RAB6B	ENSG00000154917.10	9.560	1.260	2.224	3.95e-117
EPHB1	ENSG00000154928.16	0.430	6.890	-2.464	6.11e-184
PROM2	ENSG00000155066.15	0.200	60.751	-5.685	0.00e+0
KLF10	ENSG00000155090.14	15.610	48.331	-1.570	2.35e-95
TMEM55A	ENSG00000155099.7	24.460	7.120	1.649	5.81e-134
GTF3C6	ENSG00000155115.6	63.809	23.030	1.431	5.88e-174
TTC39B	ENSG00000155158.20	0.940	12.360	-2.784	4.71e-300
GOLGA7B	ENSG00000155265.10	3.320	10.135	-1.366	2.85e-60
TRMT44	ENSG00000155275.18	5.620	14.475	-1.225	1.68e-218
SLC25A28	ENSG00000155287.10	23.560	65.271	-1.432	3.74e-206
HSPA13	ENSG00000155304.5	14.890	2.405	2.222	5.18e-164
GRAMD3	ENSG00000155324.9	8.010	24.090	-1.477	1.05e-93
PPM1J	ENSG00000155367.15	0.940	9.930	-2.494	9.74e-284
SLC16A1	ENSG00000155380.11	27.331	8.135	1.633	6.98e-118
NIFK	ENSG00000155438.11	53.970	26.355	1.007	1.99e-90
SLC7A7	ENSG00000155465.18	8.550	3.590	1.057	4.64e-37
SETD9	ENSG00000155542.11	11.390	4.460	1.182	1.85e-78
PIK3AP1	ENSG00000155629.14	3.400	0.850	1.250	2.98e-77
PDIA4	ENSG00000155660.10	105.492	25.965	1.982	1.94e-187
RAET1L	ENSG00000155918.7	0.000	3.110	-2.039	6.71e-134
VBP1	ENSG00000155959.10	33.520	13.370	1.264	3.60e-87
GRIP1	ENSG00000155974.11	0.750	3.760	-1.444	2.05e-62
MCU	ENSG00000156026.14	5.670	13.625	-1.133	4.09e-127
WIF1	ENSG00000156076.9	0.020	2.290	-1.690	5.48e-85
MMP16	ENSG00000156103.15	1.710	0.200	1.175	6.23e-71
WHAMM	ENSG00000156232.7	3.300	7.985	-1.063	7.65e-158
TIAM1	ENSG00000156299.12	3.830	16.155	-1.829	3.11e-112
PCDH1	ENSG00000156453.13	12.040	28.814	-1.193	2.08e-72
SH3RF2	ENSG00000156463.17	0.110	54.835	-5.653	0.00e+0
MTERF3	ENSG00000156469.8	19.460	8.290	1.139	2.08e-98
PTDSS1	ENSG00000156471.12	96.408	45.730	1.060	2.75e-110
UBE2L6	ENSG00000156587.15	92.879	30.194	1.590	2.29e-65
ZFAND3	ENSG00000156639.11	67.032	31.770	1.054	4.66e-102
RAB11FIP1	ENSG00000156675.15	6.110	13.630	-1.041	5.81e-46
UTP14A	ENSG00000156697.12	17.600	8.290	1.002	1.40e-120
MAPK13	ENSG00000156711.16	3.290	59.249	-3.812	2.08e-284
ZNF689	ENSG00000156853.11	6.360	2.275	1.168	2.79e-90
FRRS1	ENSG00000156869.12	1.710	5.395	-1.239	1.22e-78
SMG1	ENSG00000157106.16	8.760	22.075	-1.241	4.61e-132
TIMP4	ENSG00000157150.4	0.180	4.820	-2.302	1.01e-108
SYN2	ENSG00000157152.16	0.060	4.060	-2.255	1.40e-210
NRG1	ENSG00000157168.18	0.180	3.360	-1.886	1.56e-126
LRP8	ENSG00000157193.14	7.590	1.445	1.813	9.08e-135
STEAP2	ENSG00000157214.13	0.340	3.010	-1.581	1.55e-93
MMP14	ENSG00000157227.12	266.058	102.302	1.370	3.41e-64
RP11-66N24.4	ENSG00000157306.14	0.910	3.480	-1.230	1.80e-137
ST3GAL2	ENSG00000157350.12	18.930	4.055	1.979	4.66e-216
IL34	ENSG00000157368.10	2.010	56.974	-4.268	5.75e-298
KIT	ENSG00000157404.15	4.570	12.000	-1.223	1.24e-10
TSC22D3	ENSG00000157514.16	42.641	348.749	-3.003	3.78e-160
ERG	ENSG00000157554.18	1.440	4.310	-1.122	4.83e-54
ETS2	ENSG00000157557.11	9.610	150.414	-3.835	1.44e-290
SLC35B2	ENSG00000157593.16	110.982	21.220	2.333	3.53e-285
MX1	ENSG00000157601.13	29.120	9.000	1.591	1.42e-51
ZNF618	ENSG00000157657.14	4.790	1.735	1.082	7.79e-77
UBN2	ENSG00000157741.14	2.030	6.005	-1.209	5.06e-170
SLC34A2	ENSG00000157765.11	0.020	1.210	-1.115	7.27e-38
GAREML	ENSG00000157833.12	3.940	0.935	1.352	2.38e-89
FAM213B	ENSG00000157870.14	29.521	9.090	1.597	6.57e-145
TNFRSF14	ENSG00000157873.17	157.269	76.539	1.029	1.11e-23
MEGF11	ENSG00000157890.17	0.070	1.490	-1.219	7.30e-146
RADIL	ENSG00000157927.16	0.480	2.470	-1.229	2.08e-38
KRTCAP3	ENSG00000157992.12	1.200	17.865	-3.100	3.33e-286
EXTL1	ENSG00000158008.9	20.000	1.870	2.871	6.39e-96
TRIM63	ENSG00000158022.6	32.789	1.860	3.562	1.61e-92
WDR66	ENSG00000158023.9	0.340	3.435	-1.727	3.01e-114
MRPL17	ENSG00000158042.8	80.342	23.480	1.732	1.43e-252
GRHL3	ENSG00000158055.15	0.090	38.935	-5.195	0.00e+0
TMSB15A	ENSG00000158164.6	2.050	0.370	1.155	8.95e-65
MRAS	ENSG00000158186.12	26.130	10.735	1.209	2.96e-55
ESYT3	ENSG00000158220.13	0.160	12.275	-3.517	0.00e+0
FAM46B	ENSG00000158246.7	6.830	89.402	-3.529	5.78e-214
SLC13A3	ENSG00000158296.13	5.120	1.725	1.167	3.66e-38
RHBDL2	ENSG00000158315.10	0.280	12.240	-3.371	9.39e-322
HIST1H4H	ENSG00000158406.3	4.610	0.810	1.632	2.32e-84
NCF1	ENSG00000158517.13	6.250	0.980	1.873	9.47e-92
SLAMF8	ENSG00000158714.10	8.770	2.920	1.317	2.20e-54
F11R	ENSG00000158769.17	11.420	41.360	-1.770	2.10e-123
PLA2G2F	ENSG00000158786.4	0.000	13.365	-3.844	0.00e+0
ZNF276	ENSG00000158805.11	14.440	34.460	-1.200	1.06e-118
FAM160B2	ENSG00000158863.21	28.369	74.248	-1.357	5.01e-155
FCER1G	ENSG00000158869.10	85.472	18.555	2.145	2.56e-79
PAXBP1	ENSG00000159086.14	8.410	21.435	-1.253	7.92e-115
IFNAR2	ENSG00000159110.19	19.280	5.525	1.636	1.38e-145
SV2A	ENSG00000159164.9	2.540	0.600	1.146	5.35e-60
LAD1	ENSG00000159166.13	2.380	192.344	-5.838	4.47e-267
HOXB13	ENSG00000159184.7	1.400	0.060	1.179	1.02e-57
RCAN1	ENSG00000159200.17	51.710	23.085	1.130	2.53e-49
PLA2G4D	ENSG00000159337.6	0.010	16.105	-4.082	3.95e-304
PSMB4	ENSG00000159377.10	577.788	227.519	1.341	4.54e-214
STARD9	ENSG00000159433.11	1.480	6.630	-1.621	1.24e-139
THEM4	ENSG00000159445.12	22.130	7.200	1.496	5.11e-139
LCE2B	ENSG00000159455.8	0.000	459.126	-8.846	8.92e-274
SPRR2G	ENSG00000159516.8	0.000	177.170	-7.477	4.54e-167
PGLYRP3	ENSG00000159527.3	0.000	28.220	-4.869	0.00e+0
TPPP3	ENSG00000159713.10	9.960	113.546	-3.386	6.88e-169
PIP	ENSG00000159763.3	0.000	84.284	-6.414	4.12e-172
LYPD5	ENSG00000159871.14	1.380	39.471	-4.088	3.39e-239
GNE	ENSG00000159921.14	8.860	3.550	1.116	1.21e-80
PTGIR	ENSG00000160013.8	1.000	3.260	-1.091	7.08e-50
VMA21	ENSG00000160131.13	15.410	7.160	1.008	1.30e-97
TFF3	ENSG00000160180.15	1.790	12.200	-2.242	4.40e-64
RSPH1	ENSG00000160188.9	0.290	2.215	-1.317	1.07e-146
PDE9A	ENSG00000160191.17	1.770	7.505	-1.618	1.13e-42
G6PD	ENSG00000160211.15	57.611	26.595	1.087	5.77e-101
ICOSLG	ENSG00000160223.16	1.310	4.980	-1.372	1.21e-85
ITGB2	ENSG00000160255.16	35.991	8.105	2.022	1.81e-79
RALGDS	ENSG00000160271.14	33.760	102.135	-1.569	1.25e-171
LSS	ENSG00000160285.14	19.129	60.784	-1.618	5.35e-150
S100B	ENSG00000160307.9	762.608	11.945	5.882	5.89e-226
SLC2A6	ENSG00000160326.13	4.340	0.910	1.483	7.73e-98
ST6GALNAC6	ENSG00000160408.14	18.050	40.460	-1.122	3.56e-96
RDH13	ENSG00000160439.15	10.470	58.121	-2.366	1.68e-263
PPAPDC3	ENSG00000160539.4	3.930	1.285	1.109	4.53e-34
MPZL3	ENSG00000160588.9	0.750	23.760	-3.823	0.00e+0
S100A1	ENSG00000160678.11	1277.847	18.050	6.069	2.88e-179
ZBTB7B	ENSG00000160685.13	16.970	101.969	-2.519	7.73e-276
SHC1	ENSG00000160691.18	131.981	53.679	1.282	7.73e-91
NLRX1	ENSG00000160703.15	7.270	18.360	-1.227	1.29e-78
PAQR6	ENSG00000160781.15	1.240	10.575	-2.369	6.08e-189
NBEAL2	ENSG00000160796.16	12.200	163.267	-3.637	0.00e+0
PTH1R	ENSG00000160801.13	0.590	8.665	-2.604	1.10e-227
MYL3	ENSG00000160808.9	0.130	2.605	-1.674	1.40e-195
GPATCH4	ENSG00000160818.16	39.620	16.360	1.226	1.02e-93
NACC1	ENSG00000160877.5	32.470	13.145	1.243	8.64e-139
HK3	ENSG00000160883.10	3.050	0.810	1.162	5.02e-52
LY6K	ENSG00000160886.13	0.510	5.830	-2.177	5.51e-16
IER2	ENSG00000160888.6	55.850	135.875	-1.268	1.32e-56
LY6E	ENSG00000160932.10	496.723	114.229	2.111	2.20e-121
TONSL	ENSG00000160949.16	8.090	2.930	1.210	5.92e-103
RECQL4	ENSG00000160957.12	17.230	5.730	1.438	4.00e-109
ORAI2	ENSG00000160991.15	19.240	1.945	2.781	3.30e-271
SQSTM1	ENSG00000161011.19	379.511	167.149	1.178	1.46e-90
LRWD1	ENSG00000161036.10	22.990	7.165	1.555	2.41e-175
SCGB3A1	ENSG00000161055.3	0.190	2.505	-1.558	1.73e-57
MFSD12	ENSG00000161091.12	254.848	40.190	2.635	8.17e-179
USP41	ENSG00000161133.16	8.220	1.525	1.868	6.88e-39
FBXO27	ENSG00000161243.8	1.590	20.825	-3.075	3.59e-201
PLXDC1	ENSG00000161381.13	3.810	10.765	-1.290	3.30e-34
PGAP3	ENSG00000161395.12	12.430	26.401	-1.029	3.36e-125
ZNF577	ENSG00000161551.12	3.830	15.505	-1.773	4.36e-153
ITGA5	ENSG00000161638.10	22.139	55.010	-1.275	3.35e-35
ZNF385A	ENSG00000161642.17	16.360	134.820	-2.968	2.60e-237
MPP3	ENSG00000161647.18	1.700	5.480	-1.263	6.74e-101
LSM12	ENSG00000161654.9	29.431	14.105	1.011	1.99e-151
PLCD3	ENSG00000161714.11	15.940	36.950	-1.164	7.76e-56
FMNL3	ENSG00000161791.13	14.980	4.150	1.634	6.65e-156
RACGAP1	ENSG00000161800.12	20.110	8.040	1.223	7.49e-94
RAVER1	ENSG00000161847.13	29.580	11.465	1.295	1.20e-108
SPC24	ENSG00000161888.11	8.520	1.330	2.031	2.74e-213
SCIMP	ENSG00000161929.14	1.680	0.190	1.171	2.77e-80
FGF11	ENSG00000161958.10	1.200	17.340	-3.059	3.19e-233
POLR3K	ENSG00000161980.5	20.720	4.820	1.900	3.52e-287
SNRNP25	ENSG00000161981.10	39.450	12.290	1.606	4.24e-218
WDR90	ENSG00000161996.17	12.080	27.275	-1.112	1.64e-89
SPSB3	ENSG00000162032.15	28.509	93.642	-1.681	3.22e-252
HS3ST6	ENSG00000162040.6	0.000	59.931	-5.929	0.00e+0
PAQR4	ENSG00000162073.13	29.840	11.485	1.305	1.85e-104
ZG16B	ENSG00000162078.11	0.510	28.054	-4.266	1.74e-260
SHANK2	ENSG00000162105.16	0.050	1.400	-1.193	1.88e-74
PPP1R32	ENSG00000162148.10	0.960	5.360	-1.698	6.62e-182
NXF1	ENSG00000162231.13	49.210	111.925	-1.169	3.79e-201
PDZK1IP1	ENSG00000162366.7	0.110	122.526	-6.798	6.54e-302
TAL1	ENSG00000162367.11	0.220	1.720	-1.157	1.68e-143
PPAP2B	ENSG00000162407.8	8.220	65.714	-2.855	1.04e-153
SEPN1	ENSG00000162430.16	89.349	26.120	1.736	7.88e-183
RBP7	ENSG00000162444.11	9.420	25.695	-1.357	4.02e-41
PDPN	ENSG00000162493.16	3.420	14.895	-1.846	4.26e-72
LAPTM5	ENSG00000162511.7	74.320	16.875	2.075	9.54e-87
SDC3	ENSG00000162512.15	156.888	7.500	4.215	0.00e+0
RBBP4	ENSG00000162521.18	101.293	44.629	1.165	1.31e-88
KIAA1522	ENSG00000162522.10	6.220	63.326	-3.155	2.77e-256
WNT4	ENSG00000162552.14	1.040	14.860	-2.959	1.40e-135
SCNN1D	ENSG00000162572.19	1.150	3.765	-1.148	3.27e-72
MXRA8	ENSG00000162576.16	18.770	84.844	-2.118	1.08e-81
MEGF6	ENSG00000162591.15	2.050	57.380	-4.259	0.00e+0
MYSM1	ENSG00000162601.9	5.630	13.370	-1.116	2.76e-91
NEXN	ENSG00000162614.18	1.080	4.585	-1.425	2.09e-69
FAM102B	ENSG00000162636.15	6.350	1.800	1.392	8.89e-89
HENMT1	ENSG00000162639.15	6.310	2.380	1.113	8.97e-51
GBP4	ENSG00000162654.8	9.790	2.140	1.781	1.08e-57
VCAM1	ENSG00000162692.10	6.500	2.100	1.275	2.36e-42
EXTL2	ENSG00000162694.13	10.990	3.605	1.381	2.77e-88
ZNF281	ENSG00000162702.7	7.960	1.115	2.083	8.45e-218
IGSF8	ENSG00000162729.13	109.288	45.402	1.249	2.17e-64
VANGL2	ENSG00000162738.5	9.370	20.510	-1.053	1.61e-45
FCRLB	ENSG00000162746.14	2.420	0.450	1.238	4.86e-141
KLHDC9	ENSG00000162755.13	0.480	2.340	-1.174	2.08e-18
SNED1	ENSG00000162804.13	2.650	11.655	-1.794	1.97e-34
MT2P1	ENSG00000162840.4	0.000	2.510	-1.811	1.30e-43
KIF26B	ENSG00000162849.15	3.440	0.930	1.202	1.69e-63
TFB2M	ENSG00000162851.7	15.830	7.125	1.051	2.21e-69
PKDCC	ENSG00000162878.12	5.280	15.745	-1.415	2.55e-25
OXER1	ENSG00000162881.6	0.350	2.695	-1.453	2.71e-124
HAAO	ENSG00000162882.14	2.470	6.325	-1.078	2.30e-32
IL24	ENSG00000162892.15	1.640	0.180	1.162	9.69e-78
FCMR	ENSG00000162894.11	14.750	1.415	2.705	6.54e-110
REL	ENSG00000162924.13	1.260	3.825	-1.094	3.54e-95
RFTN2	ENSG00000162944.10	3.860	1.290	1.086	1.62e-42
FAM84A	ENSG00000162981.13	0.520	23.429	-4.006	7.54e-263
FRZB	ENSG00000162998.4	1.270	6.570	-1.738	2.68e-24
VSNL1	ENSG00000163032.11	0.150	8.685	-3.074	7.08e-134
SLC16A14	ENSG00000163053.10	0.320	3.695	-1.831	1.06e-214
SPATA18	ENSG00000163071.10	0.330	5.425	-2.272	6.89e-110
NOSTRIN	ENSG00000163072.14	1.360	11.555	-2.411	2.78e-131
SGPP2	ENSG00000163082.9	0.380	13.365	-3.380	1.40e-320
INHBB	ENSG00000163083.5	1.370	13.205	-2.583	1.17e-166
HPGDS	ENSG00000163106.10	0.550	2.330	-1.103	5.43e-73
TNFAIP8L2	ENSG00000163154.5	3.720	1.110	1.162	4.64e-65
RNF149	ENSG00000163162.8	19.540	46.910	-1.222	4.08e-152
LCE3D	ENSG00000163202.4	0.000	32.947	-5.085	9.53e-140
IVL	ENSG00000163207.6	0.020	126.750	-6.969	2.19e-253
SPRR3	ENSG00000163209.14	0.050	1.415	-1.202	1.22e-4
SPRR2D	ENSG00000163216.6	0.270	76.725	-5.935	7.15e-139
PGLYRP4	ENSG00000163218.14	0.000	12.670	-3.773	2.50e-307
TGFA	ENSG00000163235.15	0.590	9.775	-2.761	2.38e-115
TDRD10	ENSG00000163239.12	0.290	2.735	-1.534	1.88e-126
NIPAL1	ENSG00000163293.11	0.380	12.050	-3.241	0.00e+0
LINC01116	ENSG00000163364.9	9.730	1.500	2.102	5.24e-104
SLC22A15	ENSG00000163393.12	0.830	5.450	-1.817	5.11e-147
LMOD1	ENSG00000163431.12	0.990	23.770	-3.638	3.60e-235
KRTCAP2	ENSG00000163463.11	297.407	127.738	1.213	3.16e-186
TMEM79	ENSG00000163472.18	5.770	94.346	-3.816	0.00e+0
SSR2	ENSG00000163479.13	311.999	153.595	1.018	3.80e-149
KIAA1524	ENSG00000163507.13	4.630	0.810	1.637	1.43e-117
EOMES	ENSG00000163508.12	2.480	0.070	1.701	3.81e-121
FBLN2	ENSG00000163520.13	8.080	53.984	-2.598	1.47e-113
GLB1L	ENSG00000163521.15	15.100	3.025	2.000	4.82e-124
NFASC	ENSG00000163531.15	1.160	6.695	-1.833	2.11e-69
SGOL2	ENSG00000163535.17	3.440	0.530	1.537	1.02e-117
SERPINI1	ENSG00000163536.12	6.230	2.335	1.116	4.16e-45
NUAK2	ENSG00000163545.8	1.390	14.660	-2.712	1.61e-186
IFI16	ENSG00000163565.18	227.543	63.924	1.816	9.12e-101
PPM1L	ENSG00000163590.13	0.880	4.740	-1.610	2.39e-187
SNHG16	ENSG00000163597.14	124.697	46.545	1.403	2.97e-123
PPP4R2	ENSG00000163605.14	22.070	9.930	1.078	1.80e-57
KIAA1407	ENSG00000163617.10	1.520	4.855	-1.216	1.96e-122
PTPN13	ENSG00000163629.12	5.410	28.490	-2.202	1.75e-136
PPM1K	ENSG00000163644.14	6.340	2.460	1.085	1.02e-45
TIPARP	ENSG00000163659.12	7.090	24.785	-1.672	1.49e-125
RBM47	ENSG00000163694.14	2.020	7.230	-1.446	1.18e-77
IL17RE	ENSG00000163701.18	1.470	44.404	-4.200	0.00e+0
PCOLCE2	ENSG00000163710.7	3.140	9.945	-1.403	1.48e-31
HPS3	ENSG00000163755.8	20.980	6.430	1.565	1.27e-142
KIF15	ENSG00000163808.16	3.720	1.035	1.214	2.10e-80
ZDHHC3	ENSG00000163812.13	27.450	66.141	-1.239	7.48e-189
NMNAT3	ENSG00000163864.14	0.420	18.890	-3.808	0.00e+0
ZC3H12A	ENSG00000163874.8	2.050	33.255	-3.489	4.79e-248
LIPH	ENSG00000163898.9	0.180	5.175	-2.388	5.28e-230
RPN1	ENSG00000163902.11	179.233	53.731	1.719	7.68e-272
RFC4	ENSG00000163918.10	22.950	8.085	1.399	6.67e-123
RPL39L	ENSG00000163923.9	30.789	10.205	1.504	4.57e-68
TKT	ENSG00000163931.15	263.525	69.211	1.914	5.63e-192
RFT1	ENSG00000163933.9	20.639	8.455	1.195	2.84e-176
UVSSA	ENSG00000163945.15	3.600	9.890	-1.243	5.51e-108
LRPAP1	ENSG00000163956.10	246.885	59.589	2.033	1.73e-184
SLC51A	ENSG00000163959.9	2.390	7.855	-1.385	9.44e-189
MFI2	ENSG00000163975.11	54.168	13.550	1.923	1.05e-37
S100P	ENSG00000163993.6	0.320	55.245	-5.413	3.47e-252
ERMAP	ENSG00000164010.13	3.200	7.720	-1.054	2.72e-112
H2AFZ	ENSG00000164032.11	484.280	116.182	2.050	2.13e-217
PLXNB1	ENSG00000164050.12	18.989	126.495	-2.673	4.96e-202
SHISA5	ENSG00000164054.15	143.449	58.689	1.275	2.39e-161
SPRY1	ENSG00000164056.10	24.350	75.724	-1.598	4.01e-63
INTU	ENSG00000164066.12	1.230	3.460	-1.000	5.90e-68
HSPA4L	ENSG00000164070.11	2.410	6.795	-1.193	3.91e-45
MFSD8	ENSG00000164073.9	4.100	9.805	-1.083	1.33e-118
MST1R	ENSG00000164078.12	0.950	48.534	-4.667	6.63e-296
GRM2	ENSG00000164082.14	0.130	1.420	-1.099	1.60e-116
POC1A	ENSG00000164087.7	8.850	1.820	1.804	7.03e-216
PRSS12	ENSG00000164099.3	0.810	4.495	-1.602	1.58e-73
HAND2	ENSG00000164107.8	0.180	3.890	-2.051	4.10e-97
MAD2L1	ENSG00000164109.13	16.390	2.475	2.323	2.53e-169
HPGD	ENSG00000164120.13	8.000	37.066	-2.080	1.95e-46
FAM198B	ENSG00000164125.15	10.700	3.435	1.400	6.08e-50
NPY1R	ENSG00000164128.6	0.110	7.455	-2.929	9.17e-207
FAM160A1	ENSG00000164142.15	0.140	7.740	-2.939	0.00e+0
ITGA2	ENSG00000164171.10	2.110	5.630	-1.092	2.86e-32
MOCS2	ENSG00000164172.18	30.220	11.945	1.270	8.85e-96
SLC45A2	ENSG00000164175.14	72.579	0.425	5.690	1.26e-172
RNF180	ENSG00000164197.11	0.310	1.970	-1.181	3.45e-93
F2RL1	ENSG00000164251.4	0.530	24.864	-4.079	2.25e-282
SPINK1	ENSG00000164266.10	0.330	4.240	-1.978	6.36e-85
ESM1	ENSG00000164283.12	2.210	0.080	1.572	2.84e-108
RHOBTB3	ENSG00000164292.12	25.860	8.830	1.450	4.74e-48
GPX8	ENSG00000164294.13	27.830	4.435	2.407	9.92e-169
FOXQ1	ENSG00000164379.5	0.010	9.955	-3.439	9.70e-316
SEP8	ENSG00000164402.13	19.849	46.646	-1.192	2.38e-106
LEAP2	ENSG00000164406.7	0.440	3.115	-1.515	3.69e-224
FABP7	ENSG00000164434.11	6.160	19.290	-1.503	1.95e-8
RAET1E	ENSG00000164520.11	0.070	12.105	-3.614	1.58e-281
PI16	ENSG00000164530.13	0.290	31.150	-4.639	2.04e-126
GPR85	ENSG00000164604.12	1.880	0.190	1.275	1.85e-80
PTTG1	ENSG00000164611.12	95.121	17.465	2.380	1.26e-220
SMAD5-AS1	ENSG00000164621.5	0.060	1.465	-1.218	2.01e-150
KCNK5	ENSG00000164626.8	1.290	18.735	-3.107	1.21e-123
KIF6	ENSG00000164627.17	3.150	0.210	1.778	2.15e-120
HEY1	ENSG00000164683.16	18.800	3.670	2.084	1.15e-103
ZNF704	ENSG00000164684.13	9.580	3.440	1.253	4.92e-58
FABP5	ENSG00000164687.10	99.511	434.360	-2.115	2.48e-73
SLC13A4	ENSG00000164707.15	0.170	1.350	-1.006	3.08e-170
SOX17	ENSG00000164736.5	0.530	3.865	-1.669	1.29e-126
SBSPON	ENSG00000164764.10	0.250	1.800	-1.163	2.03e-65
PHKG1	ENSG00000164776.9	0.630	3.320	-1.406	8.55e-131
SUN1	ENSG00000164828.17	47.061	120.897	-1.343	3.40e-130
GPR146	ENSG00000164849.8	4.240	12.690	-1.386	7.24e-111
TMEM184A	ENSG00000164855.15	0.060	41.521	-5.326	0.00e+0
SLC4A2	ENSG00000164889.12	142.280	47.727	1.556	9.69e-167
OSR2	ENSG00000164920.9	0.860	22.240	-3.643	5.48e-251
PDP1	ENSG00000164951.15	13.330	3.385	1.708	1.07e-111
NFIL3	ENSG00000165030.3	9.240	46.739	-2.221	4.90e-159
FXN	ENSG00000165060.11	12.720	5.110	1.167	8.22e-143
MAMDC2	ENSG00000165072.9	0.340	7.360	-2.641	3.59e-127
HGSNAT	ENSG00000165102.14	21.960	45.030	-1.003	7.06e-84
SVEP1	ENSG00000165124.17	0.410	6.710	-2.451	1.26e-137
TRPV6	ENSG00000165125.17	0.040	11.245	-3.558	0.00e+0
TMEM246	ENSG00000165152.8	1.460	10.490	-2.224	5.05e-105
NCF1C	ENSG00000165178.9	3.240	0.510	1.489	4.53e-81
WNK2	ENSG00000165238.16	1.320	26.090	-3.546	2.41e-213
ZNF367	ENSG00000165244.6	3.370	0.950	1.164	2.87e-104
MELK	ENSG00000165304.7	8.220	1.250	2.035	1.66e-178
OTUD1	ENSG00000165312.6	4.870	16.180	-1.549	4.19e-138
FOLR2	ENSG00000165457.13	16.600	6.555	1.220	8.80e-31
GJB2	ENSG00000165474.5	4.230	42.041	-3.041	2.49e-43
SKA3	ENSG00000165480.15	4.840	0.620	1.850	1.50e-197
PCF11	ENSG00000165494.10	15.700	69.695	-2.082	5.93e-236
PKNOX2	ENSG00000165495.15	12.400	1.520	2.411	2.57e-112
KLHDC2	ENSG00000165516.10	20.910	47.901	-1.158	3.73e-128
TMEM63C	ENSG00000165548.10	0.120	4.295	-2.241	1.28e-138
KBTBD6	ENSG00000165572.7	4.380	1.400	1.165	2.78e-108
FAAH2	ENSG00000165591.6	0.300	14.645	-3.589	0.00e+0
