Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
GSE1	ENSG00000131149.17	12.215	29.250	-1.195	4.04e-3
GINS2	ENSG00000131153.8	19.355	0.760	3.532	1.40e-36
SH3BGRL	ENSG00000131171.12	32.915	100.523	-1.582	2.80e-5
F12	ENSG00000131187.9	17.005	0.710	3.396	1.98e-12
IDO1	ENSG00000131203.12	30.800	1.420	3.716	3.61e-6
RAB11FIP4	ENSG00000131242.15	5.355	0.750	1.861	1.97e-7
HAUS8	ENSG00000131351.14	20.960	6.960	1.464	1.17e-15
SH3BP5	ENSG00000131370.15	9.170	78.891	-2.974	6.79e-10
RFTN1	ENSG00000131378.13	6.735	28.939	-1.953	1.65e-7
GALNT15	ENSG00000131386.17	0.240	12.950	-3.492	2.66e-39
LRRC4B	ENSG00000131409.12	0.255	33.481	-4.780	2.31e-51
GFPT2	ENSG00000131459.12	1.980	22.850	-3.001	2.40e-9
TUBG1	ENSG00000131462.7	59.134	17.040	1.737	5.52e-16
PSMC3IP	ENSG00000131470.14	18.610	6.980	1.297	3.95e-14
RAMP2	ENSG00000131477.10	15.380	74.099	-2.197	2.76e-14
TMEM204	ENSG00000131634.13	5.290	47.251	-2.939	4.90e-14
KREMEN2	ENSG00000131650.13	1.990	0.030	1.537	3.04e-3
MAP1B	ENSG00000131711.14	0.745	12.150	-2.914	6.57e-11
TNS4	ENSG00000131746.12	62.934	0.850	5.111	1.68e-8
TOP2A	ENSG00000131747.14	72.806	0.650	5.483	7.23e-60
RARA	ENSG00000131759.17	13.625	45.679	-1.674	4.54e-7
KHDRBS3	ENSG00000131773.13	3.375	12.200	-1.593	6.64e-3
PRKAB2	ENSG00000131791.7	5.440	14.470	-1.264	1.43e-7
RAI2	ENSG00000131831.17	1.100	59.190	-4.841	2.14e-33
ZNF132	ENSG00000131849.10	0.720	2.980	-1.210	7.57e-11
RHPN2	ENSG00000131941.7	8.605	1.530	1.925	5.14e-4
FAAP24	ENSG00000131944.9	5.340	1.180	1.540	2.59e-12
GCH1	ENSG00000131979.18	11.970	3.960	1.387	5.47e-7
SPATA6	ENSG00000132122.11	1.160	7.630	-1.998	9.89e-7
PPARG	ENSG00000132170.19	1.125	12.160	-2.631	4.66e-4
NUP210	ENSG00000132182.11	22.615	0.970	3.583	4.89e-24
RAMP1	ENSG00000132329.10	14.689	416.565	-4.734	5.29e-12
RAN	ENSG00000132341.11	728.229	216.346	1.746	3.25e-18
INPP5K	ENSG00000132376.19	16.110	33.639	-1.018	1.38e-10
SERPINF1	ENSG00000132386.10	45.114	615.066	-3.740	9.04e-16
PNISR	ENSG00000132424.14	32.149	123.109	-1.905	1.08e-12
FIGNL1	ENSG00000132436.11	10.755	4.130	1.196	2.66e-6
ITGB4	ENSG00000132470.13	239.137	49.610	2.246	2.37e-7
ZRANB2	ENSG00000132485.12	31.625	86.401	-1.422	3.76e-7
SLC52A1	ENSG00000132517.14	2.750	0.340	1.485	2.38e-3
HRSP12	ENSG00000132541.10	21.630	7.770	1.368	4.41e-10
VPS13B	ENSG00000132549.18	5.345	12.430	-1.082	6.26e-9
RGS22	ENSG00000132554.19	0.060	2.540	-1.740	8.04e-38
MATN2	ENSG00000132561.13	12.515	161.031	-3.584	1.39e-15
REEP2	ENSG00000132563.15	1.030	5.630	-1.708	5.95e-4
NIP7	ENSG00000132603.13	22.480	9.130	1.213	2.62e-7
MTSS1L	ENSG00000132613.14	21.725	53.459	-1.261	4.86e-3
HSPA12B	ENSG00000132622.10	0.845	17.010	-3.287	1.26e-48
PCNA	ENSG00000132646.10	281.657	37.480	2.877	3.19e-28
KIAA0907	ENSG00000132680.10	23.020	57.098	-1.274	1.66e-4
RAB25	ENSG00000132698.13	201.571	1.350	6.430	1.40e-33
HAPLN2	ENSG00000132702.12	0.080	2.040	-1.493	9.23e-38
SYT11	ENSG00000132718.8	1.595	16.570	-2.759	5.40e-18
IGHMBP2	ENSG00000132740.8	8.390	22.119	-1.300	6.66e-9
MTL5	ENSG00000132749.10	3.905	0.750	1.487	6.24e-5
LPIN3	ENSG00000132793.11	9.700	24.230	-1.238	1.07e-5
ZBED3	ENSG00000132846.5	1.605	7.010	-1.621	9.04e-6
ZMYM5	ENSG00000132950.18	4.840	12.120	-1.168	1.34e-6
WASF3	ENSG00000132970.12	0.875	9.370	-2.467	9.47e-14
MYH10	ENSG00000133026.12	6.310	19.580	-1.493	1.01e-4
MPRIP	ENSG00000133030.19	60.049	125.261	-1.048	9.47e-7
SPG20	ENSG00000133104.12	13.645	68.559	-2.248	3.93e-10
EPSTI1	ENSG00000133106.14	20.229	4.670	1.905	1.11e-3
TRPC4	ENSG00000133107.14	0.140	1.970	-1.381	1.01e-37
RFC3	ENSG00000133119.12	14.360	4.760	1.415	1.09e-7
STARD13	ENSG00000133121.20	1.410	14.650	-2.699	7.32e-24
TCEAL4	ENSG00000133142.17	79.261	441.080	-2.462	4.20e-13
SLC39A11	ENSG00000133195.11	18.055	7.230	1.211	2.71e-6
EPHB2	ENSG00000133216.16	6.428	1.600	1.515	1.13e-4
SRRM1	ENSG00000133226.16	40.075	112.617	-1.468	6.08e-6
ZNF414	ENSG00000133250.13	14.610	31.150	-1.042	1.62e-5
MYH11	ENSG00000133392.16	3.425	644.527	-7.189	9.03e-24
LARGE	ENSG00000133424.20	2.875	17.360	-2.244	1.18e-6
FAM83F	ENSG00000133477.16	6.805	0.180	2.726	3.39e-7
ZDHHC8P1	ENSG00000133519.12	0.400	2.130	-1.161	2.61e-5
GIMAP6	ENSG00000133561.15	2.465	14.000	-2.114	1.32e-9
GIMAP4	ENSG00000133574.9	7.930	18.670	-1.139	3.20e-4
KRBA1	ENSG00000133619.17	4.170	10.930	-1.206	1.46e-6
ZNF767P	ENSG00000133624.13	4.890	23.429	-2.052	2.93e-17
TMEM254	ENSG00000133678.13	27.255	12.850	1.029	8.12e-4
TMTC1	ENSG00000133687.15	0.780	9.760	-2.596	1.48e-7
LYVE1	ENSG00000133800.8	0.310	15.690	-3.671	5.91e-51
SBF2	ENSG00000133812.14	8.495	26.679	-1.544	8.02e-8
ZFC3H1	ENSG00000133858.15	14.160	33.261	-1.176	7.43e-4
TTC9	ENSG00000133985.2	7.750	0.350	2.696	2.15e-5
MEIS2	ENSG00000134138.19	6.135	34.779	-2.326	1.68e-9
TSPAN2	ENSG00000134198.9	1.455	10.770	-2.261	1.65e-5
GSTM5	ENSG00000134201.10	0.500	45.251	-4.946	3.40e-52
VAV3	ENSG00000134215.15	20.398	2.370	2.667	2.39e-3
PSRC1	ENSG00000134222.16	12.270	4.480	1.276	6.10e-6
NGF	ENSG00000134259.3	0.220	6.220	-2.565	5.13e-15
TMEM106C	ENSG00000134291.11	110.775	48.539	1.174	3.46e-8
GRHL1	ENSG00000134317.17	20.370	0.710	3.644	1.18e-6
ROCK2	ENSG00000134318.13	6.930	15.430	-1.051	6.72e-6
LPIN1	ENSG00000134324.11	5.045	21.470	-1.894	2.62e-9
LDHA	ENSG00000134333.13	668.970	228.618	1.545	1.37e-6
IL6ST	ENSG00000134352.19	11.845	46.510	-1.887	1.08e-10
GRP	ENSG00000134443.9	1.735	0.000	1.452	1.75e-4
IL2RA	ENSG00000134460.15	1.255	0.110	1.023	3.91e-4
IL15RA	ENSG00000134470.19	17.735	37.980	-1.057	4.97e-3
KCTD1	ENSG00000134504.12	37.625	13.230	1.441	2.62e-3
SOX5	ENSG00000134532.15	0.130	4.250	-2.216	1.46e-19
RERG	ENSG00000134533.6	1.790	34.900	-3.686	9.26e-17
FAM127A	ENSG00000134590.13	75.141	196.814	-1.377	4.95e-9
PIWIL4	ENSG00000134627.11	0.730	3.950	-1.517	1.43e-6
HOOK1	ENSG00000134709.10	8.700	1.340	2.051	8.14e-6
ZCCHC11	ENSG00000134744.13	23.485	53.359	-1.151	5.98e-3
TIMM10	ENSG00000134809.8	55.939	24.560	1.156	1.09e-9
PDGFRA	ENSG00000134853.11	2.305	41.029	-3.669	5.97e-20
OSTF1	ENSG00000134996.11	62.055	22.161	1.445	1.03e-6
FAM189A2	ENSG00000135063.17	1.330	9.920	-2.229	1.90e-8
PSAT1	ENSG00000135069.13	25.650	1.560	3.380	1.57e-14
HAVCR2	ENSG00000135077.8	4.065	1.270	1.158	2.32e-3
SDS	ENSG00000135094.10	4.625	0.230	2.193	4.62e-11
TBX3	ENSG00000135111.14	3.730	38.649	-3.067	1.75e-13
OASL	ENSG00000135114.12	13.410	0.310	3.459	8.26e-10
RNFT2	ENSG00000135119.14	2.060	0.350	1.181	1.03e-3
NT5E	ENSG00000135318.11	3.780	43.779	-3.228	8.78e-8
LCA5	ENSG00000135338.13	0.970	4.560	-1.497	7.98e-8
LMO2	ENSG00000135363.11	6.815	21.341	-1.515	1.51e-5
PHF21A	ENSG00000135365.15	10.820	24.570	-1.113	2.26e-6
PRRG4	ENSG00000135378.3	17.525	1.510	2.884	1.94e-11
PRPH	ENSG00000135406.13	0.455	3.040	-1.473	1.21e-4
ITGA7	ENSG00000135424.15	2.910	60.732	-3.981	3.88e-24
RDH5	ENSG00000135437.9	2.650	8.240	-1.340	8.38e-5
PPP1R1A	ENSG00000135447.16	0.170	2.140	-1.424	3.09e-5
TROAP	ENSG00000135451.12	39.799	0.450	4.814	3.82e-55
TSPAN31	ENSG00000135452.9	23.530	49.292	-1.036	1.24e-5
FAIM2	ENSG00000135472.8	0.395	6.680	-2.461	1.80e-7
PAN2	ENSG00000135473.14	15.995	60.308	-1.851	1.95e-8
ESPL1	ENSG00000135476.11	8.940	0.250	2.991	1.23e-16
KRT7	ENSG00000135480.14	439.173	1.890	7.251	3.38e-7
SLC26A10	ENSG00000135502.16	0.530	8.780	-2.676	3.52e-34
MAP7	ENSG00000135525.18	15.535	1.390	2.790	3.54e-12
NHSL1	ENSG00000135540.11	4.540	1.030	1.448	1.15e-4
HEY2	ENSG00000135547.8	0.980	6.200	-1.863	1.44e-7
MICAL1	ENSG00000135596.17	9.660	62.860	-2.583	4.76e-18
FBXL8	ENSG00000135722.8	5.040	15.190	-1.422	2.60e-7
KCNK1	ENSG00000135750.14	25.110	6.890	1.727	9.44e-6
KIAA1614	ENSG00000135835.10	1.110	7.970	-2.088	2.06e-11
NPL	ENSG00000135838.13	11.910	3.890	1.401	1.37e-3
HTR2B	ENSG00000135914.5	0.310	5.300	-2.266	1.55e-10
ITM2C	ENSG00000135916.15	41.040	113.110	-1.441	9.15e-3
WNT10A	ENSG00000135925.8	3.395	0.210	1.861	2.38e-3
EPC2	ENSG00000135999.11	8.495	19.410	-1.104	1.24e-4
ISCU	ENSG00000136003.15	81.979	194.024	-1.233	6.20e-12
USP44	ENSG00000136014.11	0.065	1.710	-1.347	1.69e-7
KIAA1033	ENSG00000136051.13	9.025	20.730	-1.116	1.77e-4
NEK3	ENSG00000136098.16	7.095	18.130	-1.241	2.90e-4
LRCH1	ENSG00000136141.14	4.420	13.610	-1.431	1.01e-8
LMO7	ENSG00000136153.19	33.165	10.200	1.609	5.93e-3
SPRY2	ENSG00000136158.10	6.210	31.410	-2.168	2.42e-5
NUDT15	ENSG00000136159.3	19.605	9.220	1.012	4.46e-6
LCP1	ENSG00000136167.13	21.620	7.310	1.445	1.53e-3
TNS3	ENSG00000136205.16	8.885	19.870	-1.078	8.97e-4
IGF2BP3	ENSG00000136231.13	2.220	0.050	1.617	1.37e-3
NACAD	ENSG00000136274.8	0.345	7.860	-2.720	3.21e-28
MTHFS	ENSG00000136371.9	35.479	16.010	1.101	8.71e-10
RSAD1	ENSG00000136444.9	11.430	47.100	-1.952	7.50e-14
MYCBPAP	ENSG00000136449.13	0.290	2.030	-1.232	1.32e-10
LIMD2	ENSG00000136490.8	28.556	11.720	1.216	5.18e-6
RTP4	ENSG00000136514.2	13.260	3.450	1.680	5.10e-4
NDUFB5	ENSG00000136521.12	125.369	54.890	1.177	9.81e-10
MRPL47	ENSG00000136522.13	74.186	23.160	1.638	3.04e-17
SCN7A	ENSG00000136546.13	0.010	3.110	-2.025	7.60e-72
SKIL	ENSG00000136603.13	16.290	7.510	1.023	9.32e-5
IL1RN	ENSG00000136689.18	73.531	0.670	5.480	1.92e-7
HS6ST1	ENSG00000136720.6	37.068	12.550	1.490	3.40e-4
UGGT1	ENSG00000136731.12	16.754	6.160	1.310	2.03e-7
GYPC	ENSG00000136732.14	8.720	103.128	-3.421	9.63e-18
TXN	ENSG00000136810.12	494.438	138.236	1.831	3.77e-10
SMC2	ENSG00000136824.18	14.450	3.290	1.849	8.97e-10
KLF4	ENSG00000136826.14	30.345	74.759	-1.273	1.39e-3
TMOD1	ENSG00000136842.13	2.990	55.950	-3.835	2.93e-15
STXBP1	ENSG00000136854.17	7.440	32.450	-1.987	8.09e-10
TLR4	ENSG00000136869.13	0.905	2.970	-1.059	6.01e-6
GARNL3	ENSG00000136895.18	1.810	13.720	-2.389	9.40e-21
NOV	ENSG00000136999.4	1.455	6.550	-1.621	2.26e-3
IL33	ENSG00000137033.11	2.670	25.221	-2.837	1.04e-4
IL11RA	ENSG00000137070.17	6.285	39.170	-2.463	2.27e-20
RNF38	ENSG00000137075.17	7.875	17.900	-1.091	2.34e-6
TLN1	ENSG00000137076.18	83.940	253.931	-1.586	1.70e-7
SPAG8	ENSG00000137098.13	0.580	3.670	-1.564	2.83e-7
TMEM8B	ENSG00000137103.16	4.165	23.300	-2.234	9.34e-15
TFAP2A	ENSG00000137203.10	29.681	1.320	3.725	9.76e-14
IRF4	ENSG00000137265.14	0.670	11.140	-2.862	3.55e-19
UQCC2	ENSG00000137288.9	130.065	49.879	1.365	2.14e-10
HMGA1	ENSG00000137309.19	249.578	19.880	3.585	4.56e-26
TCF19	ENSG00000137310.11	32.290	6.720	2.108	3.27e-12
IER3	ENSG00000137331.11	111.596	23.131	2.222	3.36e-4
TPMT	ENSG00000137364.4	12.830	5.260	1.144	3.14e-7
RNF144B	ENSG00000137393.9	11.200	4.750	1.085	1.07e-3
FAM8A1	ENSG00000137414.5	5.895	20.060	-1.611	2.90e-11
FGFBP1	ENSG00000137440.4	60.250	0.290	5.569	2.87e-3
FHDC1	ENSG00000137460.8	3.465	0.700	1.393	2.32e-4
MGARP	ENSG00000137463.4	0.165	1.750	-1.239	7.57e-21
SLCO2B1	ENSG00000137491.14	4.430	13.340	-1.401	1.61e-4
NUMA1	ENSG00000137497.17	85.665	211.043	-1.291	1.41e-12
RAB30	ENSG00000137502.9	1.565	4.400	-1.074	4.29e-6
LRRC32	ENSG00000137507.11	5.625	86.103	-3.717	3.95e-19
PRCP	ENSG00000137509.10	35.215	74.181	-1.054	2.76e-4
MRPL15	ENSG00000137547.8	51.111	24.570	1.027	2.20e-9
PI15	ENSG00000137558.7	0.240	2.710	-1.581	4.93e-22
GGH	ENSG00000137563.11	57.711	4.650	3.377	1.54e-22
NEK1	ENSG00000137601.15	2.445	6.400	-1.103	4.78e-6
TMPRSS4	ENSG00000137648.16	98.718	0.900	5.714	3.49e-11
TRPC6	ENSG00000137672.12	0.420	2.610	-1.346	1.94e-5
TRIM29	ENSG00000137699.16	338.649	5.130	5.792	4.44e-9
FXYD6	ENSG00000137726.15	5.335	120.634	-4.263	1.07e-10
TMPRSS13	ENSG00000137747.14	9.670	0.180	3.177	1.83e-7
SQRDL	ENSG00000137767.13	66.006	23.610	1.445	1.76e-4
THBS1	ENSG00000137801.10	11.070	64.592	-2.442	1.42e-3
MAPKBP1	ENSG00000137802.13	6.945	16.270	-1.120	8.03e-3
NUSAP1	ENSG00000137804.12	64.201	1.090	4.963	5.63e-42
KIF23	ENSG00000137807.13	22.545	1.630	3.162	1.80e-24
ITGA11	ENSG00000137809.16	0.920	20.430	-3.480	1.48e-14
LRRC49	ENSG00000137821.11	2.545	8.960	-1.490	4.30e-6
UACA	ENSG00000137831.14	20.290	44.059	-1.082	8.03e-5
PAK6	ENSG00000137843.11	5.765	0.300	2.380	5.12e-5
ZNF280D	ENSG00000137871.19	10.935	44.080	-1.917	1.30e-14
SEMA6D	ENSG00000137872.15	0.270	5.540	-2.364	3.85e-8
GCHFR	ENSG00000137880.5	48.924	12.180	1.921	1.44e-4
IFI44	ENSG00000137965.10	66.673	14.510	2.125	7.59e-4
PREPL	ENSG00000138078.15	11.275	33.160	-1.477	2.06e-6
TMEM180	ENSG00000138111.14	7.165	2.700	1.142	3.14e-5
KIF11	ENSG00000138160.5	16.920	0.410	3.668	3.64e-34
KIF20B	ENSG00000138182.14	6.705	1.360	1.707	2.56e-11
ENTPD1	ENSG00000138185.16	5.895	13.860	-1.108	1.16e-5
PLCE1	ENSG00000138193.14	1.940	7.020	-1.448	3.48e-4
GPR87	ENSG00000138271.5	57.601	0.130	5.697	1.75e-6
FASTKD1	ENSG00000138399.17	18.375	8.290	1.060	3.34e-8
OLA1	ENSG00000138430.15	80.736	38.040	1.066	1.61e-5
SLC40A1	ENSG00000138449.10	11.985	62.839	-2.298	8.95e-3
SENP7	ENSG00000138468.15	4.285	13.860	-1.491	2.91e-8
PARP9	ENSG00000138496.16	52.450	20.281	1.329	1.43e-4
SECISBP2L	ENSG00000138593.8	4.570	12.110	-1.235	1.89e-8
SHF	ENSG00000138606.19	2.315	17.230	-2.459	1.54e-9
FAM13A	ENSG00000138640.14	4.865	15.519	-1.494	1.59e-6
PCDH10	ENSG00000138650.8	0.020	1.050	-1.007	4.03e-16
FGF2	ENSG00000138685.12	0.340	9.960	-3.032	1.18e-22
KIAA1109	ENSG00000138688.15	10.190	30.751	-1.505	4.99e-8
MMRN1	ENSG00000138722.9	0.380	18.539	-3.824	6.70e-45
PDE5A	ENSG00000138735.15	2.545	17.060	-2.349	1.21e-13
PRDM5	ENSG00000138738.10	0.835	8.010	-2.296	4.34e-12
SEP11	ENSG00000138758.11	16.415	35.569	-1.070	5.38e-3
MAPK8IP3	ENSG00000138834.12	17.525	69.290	-1.924	3.51e-8
KIAA1644	ENSG00000138944.7	0.280	17.360	-3.842	8.39e-33
GABARAPL1	ENSG00000139112.10	24.644	77.449	-1.613	3.13e-7
PRICKLE1	ENSG00000139174.10	0.950	8.680	-2.312	6.02e-13
VAMP1	ENSG00000139190.16	4.260	16.530	-1.737	4.74e-8
RBP5	ENSG00000139194.7	2.385	12.500	-1.996	6.72e-10
PIANP	ENSG00000139200.13	0.210	17.740	-3.953	3.83e-38
PPFIA2	ENSG00000139220.16	0.115	4.040	-2.176	2.74e-39
TMEM19	ENSG00000139291.13	16.679	7.360	1.080	1.00e-3
SNRPF	ENSG00000139343.10	66.015	21.640	1.566	4.83e-20
GAS2L3	ENSG00000139354.10	3.590	0.680	1.450	1.25e-5
SDSL	ENSG00000139410.14	9.925	2.070	1.831	1.63e-6
GLTP	ENSG00000139433.9	61.101	21.201	1.484	6.84e-3
FAM222A	ENSG00000139438.5	2.190	0.580	1.014	4.93e-4
SLC46A3	ENSG00000139508.14	2.455	6.210	-1.061	2.32e-3
SLC7A1	ENSG00000139514.12	15.810	6.510	1.162	9.07e-3
LNX2	ENSG00000139517.7	6.830	2.850	1.024	8.01e-4
N4BP2L1	ENSG00000139597.16	7.345	23.860	-1.575	1.73e-8
SMARCC2	ENSG00000139613.11	24.360	58.141	-1.222	3.69e-4
MAP3K12	ENSG00000139625.12	2.990	48.190	-3.624	1.21e-27
ITGB7	ENSG00000139626.15	6.415	1.520	1.557	3.38e-3
GALNT6	ENSG00000139629.15	8.785	0.550	2.658	4.91e-5
LMBR1L	ENSG00000139636.15	18.345	65.398	-1.779	3.98e-21
ESD	ENSG00000139684.13	69.990	153.457	-1.122	5.49e-5
ZIC5	ENSG00000139800.8	1.275	0.000	1.186	2.14e-5
TSSK4	ENSG00000139908.14	0.615	2.240	-1.004	3.97e-8
NOVA1	ENSG00000139910.19	0.135	13.920	-3.717	4.34e-57
TMX1	ENSG00000139921.12	25.080	11.410	1.071	3.29e-5
RTN1	ENSG00000139970.16	1.185	4.040	-1.206	1.37e-3
STON2	ENSG00000140022.9	9.820	1.240	2.272	3.31e-6
FBLN5	ENSG00000140092.14	6.865	155.427	-4.314	1.45e-20
WARS	ENSG00000140105.17	132.669	47.950	1.449	2.27e-3
TCF12	ENSG00000140262.17	15.040	31.860	-1.035	6.34e-4
SLC27A2	ENSG00000140284.10	2.935	0.300	1.598	3.84e-3
FGF7	ENSG00000140285.9	0.655	59.050	-5.181	6.75e-31
HDC	ENSG00000140287.10	0.410	2.820	-1.438	5.60e-9
NEIL1	ENSG00000140398.13	8.070	42.940	-2.276	5.58e-10
MAN2C1	ENSG00000140400.14	44.284	223.634	-2.310	2.63e-18
TPM1	ENSG00000140416.19	82.261	663.613	-2.997	1.18e-6
PIF1	ENSG00000140451.12	7.720	1.330	1.904	1.40e-10
FANCI	ENSG00000140525.17	29.185	3.190	2.849	1.27e-33
TICRR	ENSG00000140534.13	5.115	1.170	1.495	5.22e-9
NTRK3	ENSG00000140538.16	0.080	9.740	-3.314	3.76e-46
MFGE8	ENSG00000140545.14	45.299	407.342	-3.141	3.61e-12
TGFB1I1	ENSG00000140682.18	11.035	141.660	-3.567	7.45e-17
FTO	ENSG00000140718.18	13.645	35.160	-1.304	1.38e-6
NKD1	ENSG00000140807.5	0.280	3.060	-1.665	6.97e-5
MARVELD3	ENSG00000140832.9	11.920	0.260	3.358	1.13e-21
MYOCD	ENSG00000141052.17	0.040	8.670	-3.217	2.46e-61
KSR1	ENSG00000141068.13	12.064	48.640	-1.926	7.72e-7
TOM1L1	ENSG00000141198.13	18.945	8.260	1.107	3.71e-3
SGSM2	ENSG00000141258.12	26.809	60.930	-1.155	2.60e-5
SKAP1	ENSG00000141293.15	7.245	1.990	1.463	2.92e-3
PTRH2	ENSG00000141378.14	28.535	13.390	1.037	4.85e-8
SLMO1	ENSG00000141391.13	1.895	5.560	-1.180	1.76e-3
IMPA2	ENSG00000141401.11	83.975	35.150	1.233	3.74e-3
GNAL	ENSG00000141404.15	1.930	5.740	-1.202	9.74e-3
OSBPL1A	ENSG00000141447.16	9.330	33.490	-1.739	2.01e-11
GATA6	ENSG00000141448.8	1.205	5.540	-1.568	1.72e-5
SAT2	ENSG00000141504.11	36.365	105.032	-1.505	3.50e-9
SLC16A3	ENSG00000141526.14	89.719	21.330	2.022	6.71e-8
TTYH2	ENSG00000141540.10	0.730	7.480	-2.293	9.71e-15
ZNF750	ENSG00000141579.6	21.960	0.260	4.188	1.53e-4
SMAD4	ENSG00000141646.13	16.490	36.880	-1.115	6.76e-3
PMAIP1	ENSG00000141682.11	21.530	1.300	3.292	1.33e-12
GRB7	ENSG00000141738.13	34.285	0.900	4.215	7.44e-16
PNMT	ENSG00000141744.3	0.225	8.140	-2.899	3.77e-5
STAC2	ENSG00000141750.6	0.060	3.430	-2.063	9.52e-18
IGFBP4	ENSG00000141753.6	153.963	840.322	-2.441	4.73e-8
FKBP10	ENSG00000141756.18	24.495	98.920	-1.971	2.88e-3
NFIC	ENSG00000141905.17	21.110	60.162	-1.468	3.33e-5
TPGS1	ENSG00000141933.9	4.530	17.560	-1.747	4.57e-8
PPAP2C	ENSG00000141934.9	102.057	22.409	2.138	1.23e-9
TMEM91	ENSG00000142046.14	10.020	32.470	-1.603	1.25e-3
TRPM2	ENSG00000142185.16	5.665	2.170	1.072	1.52e-3
TMEM50B	ENSG00000142188.16	21.325	64.230	-1.547	2.33e-8
SAE1	ENSG00000142230.11	101.877	49.422	1.029	1.20e-4
WTIP	ENSG00000142279.12	4.440	21.980	-2.079	3.91e-6
SLC47A1	ENSG00000142494.13	1.110	22.579	-3.482	3.74e-13
RCN3	ENSG00000142552.7	17.380	65.940	-1.865	2.88e-5
RERE	ENSG00000142599.17	16.685	79.412	-2.185	9.38e-11
EPHA2	ENSG00000142627.12	44.660	12.790	1.727	3.30e-3
PGD	ENSG00000142657.20	160.652	33.871	2.213	1.51e-8
SH3BGRL3	ENSG00000142669.13	286.015	102.849	1.467	5.17e-9
IL22RA1	ENSG00000142677.3	4.310	0.170	2.182	2.89e-5
ZNF593	ENSG00000142684.7	16.305	5.360	1.444	1.73e-8
EVA1B	ENSG00000142694.6	12.720	55.230	-2.035	2.93e-13
PLK4	ENSG00000142731.10	12.605	1.200	2.629	3.33e-21
SYTL1	ENSG00000142765.17	52.399	2.780	3.820	2.04e-8
HSPG2	ENSG00000142798.16	40.965	105.843	-1.348	1.55e-5
ITGB3BP	ENSG00000142856.16	32.600	13.980	1.165	1.12e-8
SERBP1	ENSG00000142864.14	211.138	97.910	1.101	4.77e-6
KIF2C	ENSG00000142945.12	31.600	0.780	4.195	7.91e-51
PTPRF	ENSG00000142949.16	124.184	36.691	1.732	9.11e-11
SYPL2	ENSG00000143028.8	0.100	4.350	-2.282	1.46e-40
SLC44A3	ENSG00000143036.16	8.395	2.480	1.433	9.94e-3
IGSF3	ENSG00000143061.17	16.075	2.150	2.438	4.04e-8
PSMA5	ENSG00000143106.12	93.749	38.671	1.256	2.31e-19
PROK1	ENSG00000143125.5	0.070	1.190	-1.033	1.15e-11
ITGA10	ENSG00000143127.12	0.230	7.000	-2.701	2.69e-26
RXRG	ENSG00000143171.12	0.040	1.490	-1.260	3.73e-8
TBX19	ENSG00000143178.12	1.640	5.800	-1.365	8.37e-15
UCK2	ENSG00000143179.12	43.896	11.180	1.882	1.75e-16
PVRL4	ENSG00000143217.8	53.409	0.160	5.552	6.48e-16
NUF2	ENSG00000143228.12	19.794	0.290	4.011	5.66e-35
RGS5	ENSG00000143248.12	7.210	53.441	-2.729	6.69e-12
HDGF	ENSG00000143321.18	310.295	118.956	1.376	4.97e-13
XPR1	ENSG00000143324.13	13.855	5.910	1.104	3.26e-4
RGS16	ENSG00000143333.6	4.845	1.680	1.125	1.28e-3
HMCN1	ENSG00000143341.11	0.605	3.080	-1.346	1.52e-3
RGL1	ENSG00000143344.15	2.880	11.150	-1.647	1.58e-8
TUFT1	ENSG00000143367.15	20.690	4.030	2.108	9.92e-7
FAM63A	ENSG00000143409.15	8.035	19.929	-1.212	7.19e-6
SEMA6C	ENSG00000143434.15	3.380	17.670	-2.092	3.44e-7
POGZ	ENSG00000143442.21	17.425	46.391	-1.363	7.74e-6
OAZ3	ENSG00000143450.14	2.385	0.680	1.011	1.63e-5
INTS7	ENSG00000143493.12	17.930	4.950	1.670	1.12e-22
SMYD2	ENSG00000143499.13	34.430	11.250	1.532	6.13e-12
SUSD4	ENSG00000143502.14	24.090	0.470	4.093	1.89e-5
S100A8	ENSG00000143546.9	2278.075	46.122	5.596	6.62e-3
TPM3	ENSG00000143549.19	292.927	96.998	1.585	3.08e-15
KCNN3	ENSG00000143603.18	0.480	2.000	-1.019	1.40e-6
INTS3	ENSG00000143624.13	24.000	65.289	-1.407	1.59e-6
LYST	ENSG00000143669.13	5.190	11.700	-1.037	1.62e-6
MLK4	ENSG00000143674.10	3.860	0.620	1.585	6.04e-7
LEFTY2	ENSG00000143768.11	0.110	15.050	-3.854	2.89e-19
ITPKB	ENSG00000143772.9	7.654	29.709	-1.827	1.25e-10
PARP1	ENSG00000143799.12	73.152	31.820	1.176	1.03e-7
SOX13	ENSG00000143842.14	14.380	49.179	-1.706	1.45e-5
ETNK2	ENSG00000143845.14	6.990	16.250	-1.110	9.77e-3
PPFIA4	ENSG00000143847.15	1.270	5.200	-1.450	9.17e-5
OSR1	ENSG00000143867.6	0.840	4.300	-1.526	4.54e-8
GDF7	ENSG00000143869.6	0.080	5.870	-2.669	1.66e-33
PDIA6	ENSG00000143870.12	189.400	90.653	1.055	1.24e-4
RHOB	ENSG00000143878.9	60.131	390.424	-2.679	1.89e-13
SNRPG	ENSG00000143977.13	215.971	55.718	1.936	1.11e-26
MEIS1	ENSG00000143995.19	18.405	106.727	-2.473	2.95e-7
