Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
KIF1A	ENSG00000130294.14	28.551	0.250	4.563	4.60e-16
PLVAP	ENSG00000130300.8	26.690	89.272	-1.705	7.25e-4
SLC27A1	ENSG00000130304.16	9.250	24.514	-1.316	1.86e-9
USHBP1	ENSG00000130307.11	0.850	11.000	-2.697	1.41e-19
SNX9	ENSG00000130340.14	17.500	43.749	-1.274	1.35e-5
MLLT4	ENSG00000130396.20	17.950	55.481	-1.576	2.34e-11
STK33	ENSG00000130413.15	6.860	14.820	-1.009	6.91e-6
FCHO1	ENSG00000130475.14	3.820	1.215	1.122	1.42e-3
GDF15	ENSG00000130513.6	19.880	3.530	2.205	7.11e-3
KIAA1683	ENSG00000130518.16	1.560	10.699	-2.192	1.68e-11
LSM4	ENSG00000130520.10	197.019	58.846	1.726	4.14e-19
HRC	ENSG00000130528.11	2.440	7.874	-1.367	7.82e-3
SULT4A1	ENSG00000130540.13	3.040	0.070	1.917	1.02e-9
OLFM1	ENSG00000130558.18	2.400	33.597	-3.347	7.41e-11
SAMD10	ENSG00000130590.13	6.910	0.860	2.088	5.61e-12
LSP1	ENSG00000130592.13	19.020	57.789	-1.554	7.85e-9
PNPLA7	ENSG00000130653.15	0.650	20.090	-3.676	1.42e-15
ZNF337	ENSG00000130684.13	8.460	29.093	-1.670	4.45e-15
GATA5	ENSG00000130700.6	0.270	4.669	-2.158	2.51e-8
RBBP8NL	ENSG00000130701.3	1.260	0.000	1.176	4.67e-6
NPAS1	ENSG00000130751.9	2.080	0.290	1.256	2.49e-6
MAP3K10	ENSG00000130758.7	8.620	18.870	-1.046	6.35e-5
SMPDL3B	ENSG00000130768.14	12.260	0.100	3.592	1.01e-15
PLXNA3	ENSG00000130827.6	15.140	47.819	-1.597	1.10e-10
MPP1	ENSG00000130830.14	9.710	26.120	-1.340	7.84e-8
ZNF236	ENSG00000130856.15	1.630	4.530	-1.072	5.14e-14
SLC7A10	ENSG00000130876.11	3.130	0.020	2.018	2.46e-6
HSD17B3	ENSG00000130948.9	0.340	1.930	-1.129	2.54e-6
RGN	ENSG00000130988.12	0.880	9.300	-2.454	1.10e-9
ULBP2	ENSG00000131015.4	1.760	0.185	1.220	2.20e-8
SYNE1	ENSG00000131018.22	7.480	66.249	-2.987	3.79e-19
ULBP3	ENSG00000131019.10	1.990	0.255	1.252	8.36e-8
EPS8L1	ENSG00000131037.14	17.080	5.395	1.499	4.59e-3
RBM39	ENSG00000131051.20	149.654	390.708	-1.379	2.62e-14
HIGD1B	ENSG00000131097.6	1.430	15.840	-2.793	5.76e-11
GINS2	ENSG00000131153.8	10.020	0.860	2.567	3.45e-16
SH3BGRL	ENSG00000131171.12	46.141	155.901	-1.735	2.18e-6
F12	ENSG00000131187.9	6.580	0.320	2.522	8.42e-11
PRR7	ENSG00000131188.11	9.100	1.710	1.898	1.15e-14
IDO1	ENSG00000131203.12	8.810	0.585	2.630	5.77e-8
RAB11FIP4	ENSG00000131242.15	8.210	0.735	2.408	1.71e-13
HAUS8	ENSG00000131351.14	18.320	5.905	1.484	8.53e-16
SH3BP5	ENSG00000131370.15	19.129	91.992	-2.208	2.53e-12
RFTN1	ENSG00000131378.13	10.440	34.489	-1.633	3.78e-5
RBSN	ENSG00000131381.12	5.250	11.615	-1.013	2.34e-9
GALNT15	ENSG00000131386.17	0.290	9.640	-3.044	1.83e-12
SLC6A6	ENSG00000131389.16	4.460	16.771	-1.703	5.29e-6
LRRC4B	ENSG00000131409.12	1.690	8.330	-1.794	8.44e-3
PDLIM4	ENSG00000131435.12	45.000	115.163	-1.336	8.04e-5
GFPT2	ENSG00000131459.12	5.780	21.995	-1.762	1.25e-8
NDUFA2	ENSG00000131495.8	127.459	54.458	1.212	3.32e-16
PPFIA1	ENSG00000131626.15	12.220	26.125	-1.037	8.84e-7
TMEM204	ENSG00000131634.13	8.760	40.538	-2.089	1.18e-11
KREMEN2	ENSG00000131650.13	6.250	0.040	2.801	1.92e-7
WDR44	ENSG00000131725.13	2.980	7.864	-1.155	7.59e-9
TOP2A	ENSG00000131747.14	72.579	0.490	5.626	1.75e-30
PPP1R1B	ENSG00000131771.13	10.820	0.785	2.727	2.99e-6
FMO5	ENSG00000131781.12	0.730	3.095	-1.243	1.53e-8
PIAS3	ENSG00000131788.15	29.619	75.829	-1.327	1.12e-9
PRKAB2	ENSG00000131791.7	5.690	23.200	-1.855	3.32e-13
RAI2	ENSG00000131831.17	4.270	73.244	-3.816	1.62e-19
ZNF132	ENSG00000131849.10	0.900	3.355	-1.197	1.11e-11
RHPN2	ENSG00000131941.7	9.690	2.520	1.603	1.83e-5
FAAP24	ENSG00000131944.9	5.290	1.270	1.470	3.37e-8
LGALS3	ENSG00000131981.15	76.829	212.769	-1.458	7.67e-5
SPATA6	ENSG00000132122.11	2.300	6.724	-1.227	1.87e-11
NUP210	ENSG00000132182.11	9.890	1.010	2.438	4.75e-14
TRIM22	ENSG00000132274.15	5.300	51.540	-3.060	1.03e-16
PTCD3	ENSG00000132300.18	24.511	53.214	-1.088	1.24e-11
PER2	ENSG00000132326.11	2.690	7.465	-1.198	2.12e-9
RAMP1	ENSG00000132329.10	22.670	738.088	-4.965	4.18e-22
RAN	ENSG00000132341.11	617.629	215.612	1.514	1.92e-13
PRKAA1	ENSG00000132356.11	9.010	30.156	-1.638	2.78e-11
INPP5K	ENSG00000132376.19	12.510	37.415	-1.508	6.21e-13
SERPINF1	ENSG00000132386.10	153.022	506.932	-1.722	1.28e-4
PNISR	ENSG00000132424.14	41.679	215.582	-2.343	8.39e-20
POPDC3	ENSG00000132429.9	6.730	1.220	1.800	1.91e-3
SEC61G	ENSG00000132432.13	353.679	137.005	1.362	4.17e-11
ZRANB2	ENSG00000132485.12	35.240	126.364	-1.813	1.00e-19
XAF1	ENSG00000132530.16	3.150	65.979	-4.013	7.88e-18
HRSP12	ENSG00000132541.10	31.120	7.670	1.889	9.77e-15
VPS13B	ENSG00000132549.18	5.960	20.140	-1.603	1.31e-17
RGS22	ENSG00000132554.19	1.090	4.214	-1.319	8.66e-12
MATN2	ENSG00000132561.13	19.790	155.945	-2.916	8.32e-11
MTSS1L	ENSG00000132613.14	22.371	76.938	-1.738	7.31e-9
HSPA12B	ENSG00000132622.10	6.130	17.048	-1.340	2.29e-5
PCED1A	ENSG00000132635.16	31.421	66.109	-1.050	2.28e-4
SNAP25	ENSG00000132639.12	3.980	12.190	-1.405	2.33e-7
PCNA	ENSG00000132646.10	106.838	36.180	1.536	5.85e-12
KIAA0907	ENSG00000132680.10	24.261	54.526	-1.136	1.85e-10
RAB25	ENSG00000132698.13	37.340	0.625	4.560	3.64e-8
HAPLN2	ENSG00000132702.12	0.180	5.042	-2.356	1.25e-9
IGHMBP2	ENSG00000132740.8	9.060	32.787	-1.748	1.75e-11
MTL5	ENSG00000132749.10	4.650	0.655	1.771	9.02e-12
LPIN3	ENSG00000132793.11	5.090	35.375	-2.578	5.78e-17
SERINC3	ENSG00000132824.13	27.739	58.215	-1.043	2.35e-7
KANK4	ENSG00000132854.18	6.800	0.060	2.879	1.05e-12
USPL1	ENSG00000132952.11	5.930	13.100	-1.025	9.87e-9
POMP	ENSG00000132963.7	98.591	45.529	1.098	1.88e-14
WASF3	ENSG00000132970.12	4.670	10.760	-1.053	2.09e-6
PIK3C2B	ENSG00000133056.13	3.630	12.520	-1.546	1.45e-11
SPG20	ENSG00000133104.12	20.980	62.400	-1.528	1.79e-9
TRPC4	ENSG00000133107.14	0.270	11.275	-3.273	3.79e-18
RFC3	ENSG00000133119.12	13.370	5.925	1.053	7.96e-5
STARD13	ENSG00000133121.20	2.920	15.765	-2.097	7.56e-14
TCEAL4	ENSG00000133142.17	86.677	834.605	-3.253	8.63e-19
SLC39A11	ENSG00000133195.11	12.370	5.365	1.071	6.43e-9
EPHB2	ENSG00000133216.16	12.790	1.160	2.675	6.60e-14
SRRM1	ENSG00000133226.16	33.981	164.494	-2.242	3.20e-18
PRAM1	ENSG00000133246.11	0.660	2.735	-1.170	3.39e-10
ZNF414	ENSG00000133250.13	18.130	39.929	-1.097	5.42e-11
PDE6B	ENSG00000133256.12	6.980	2.114	1.357	1.24e-4
MYH11	ENSG00000133392.16	1.800	1439.996	-9.007	7.91e-32
PDZD2	ENSG00000133401.15	2.210	7.610	-1.423	1.62e-4
LARGE	ENSG00000133424.20	5.260	22.799	-1.927	4.14e-10
GIMAP6	ENSG00000133561.15	1.730	15.941	-2.634	1.33e-13
GIMAP4	ENSG00000133574.9	6.310	30.549	-2.110	2.93e-8
ZNF767P	ENSG00000133624.13	4.420	28.809	-2.459	5.32e-22
SWAP70	ENSG00000133789.14	6.320	20.239	-1.537	2.56e-10
LYVE1	ENSG00000133800.8	1.050	11.119	-2.564	6.52e-4
SBF2	ENSG00000133812.14	7.450	25.479	-1.648	1.30e-18
MICAL2	ENSG00000133816.13	4.130	35.801	-2.843	8.34e-12
ZFC3H1	ENSG00000133858.15	10.070	36.229	-1.750	1.86e-17
TEX15	ENSG00000133863.6	0.200	7.255	-2.782	8.38e-17
GSC	ENSG00000133937.4	2.450	0.160	1.572	8.85e-11
NUMB	ENSG00000133961.19	15.380	55.470	-1.786	5.96e-18
TTC9	ENSG00000133985.2	1.810	0.320	1.090	7.64e-10
LOXL2	ENSG00000134013.15	35.299	10.600	1.646	1.61e-7
MEIS2	ENSG00000134138.19	8.700	75.120	-2.972	9.93e-13
KATNBL1	ENSG00000134152.10	11.320	32.596	-1.447	2.40e-15
PRPF38B	ENSG00000134186.11	17.650	37.866	-1.059	2.93e-12
TSPAN2	ENSG00000134198.9	2.660	50.086	-3.803	1.67e-21
GSTM5	ENSG00000134201.10	0.260	34.129	-4.801	8.61e-31
VAV3	ENSG00000134215.15	5.880	1.615	1.396	3.63e-3
PSRC1	ENSG00000134222.16	21.000	5.415	1.778	5.15e-11
WNT2B	ENSG00000134245.17	0.780	4.510	-1.630	3.53e-7
TRIM45	ENSG00000134253.9	5.310	12.185	-1.063	9.47e-6
VTCN1	ENSG00000134258.16	4.020	0.115	2.171	8.74e-6
NGF	ENSG00000134259.3	3.420	12.360	-1.596	4.95e-5
SLC38A2	ENSG00000134294.13	31.721	159.702	-2.296	5.79e-13
KIDINS220	ENSG00000134313.14	13.500	34.525	-1.293	1.80e-8
GRHL1	ENSG00000134317.17	1.670	0.290	1.050	2.49e-6
ROCK2	ENSG00000134318.13	6.740	22.420	-1.597	9.50e-13
MYCN	ENSG00000134323.10	5.160	0.280	2.267	1.48e-6
LPIN1	ENSG00000134324.11	5.550	24.495	-1.961	6.87e-20
LDHA	ENSG00000134333.13	445.289	176.588	1.329	1.88e-6
IL6ST	ENSG00000134352.19	11.140	40.935	-1.788	6.55e-12
KIAA1468	ENSG00000134444.13	5.220	18.815	-1.672	1.03e-17
IL15RA	ENSG00000134470.19	3.150	27.750	-2.792	7.78e-15
KCTD1	ENSG00000134504.12	27.870	9.332	1.482	1.23e-4
SOX5	ENSG00000134532.15	0.660	2.820	-1.202	9.27e-5
RERG	ENSG00000134533.6	5.160	125.174	-4.356	1.06e-16
SPX	ENSG00000134548.9	1.300	0.145	1.006	9.62e-3
LRP4	ENSG00000134569.9	11.930	3.965	1.381	2.40e-5
STK26	ENSG00000134602.15	10.520	50.599	-2.163	1.60e-5
PIWIL4	ENSG00000134627.11	1.400	5.605	-1.461	2.83e-12
GNL2	ENSG00000134697.12	68.090	32.675	1.037	7.97e-9
HOOK1	ENSG00000134709.10	4.790	0.325	2.128	1.65e-8
FHOD3	ENSG00000134775.15	7.350	2.000	1.477	1.49e-3
TIMM10	ENSG00000134809.8	61.922	25.600	1.242	7.11e-14
PDGFRA	ENSG00000134853.11	11.190	61.040	-2.347	2.84e-8
ETS1	ENSG00000134954.14	11.580	27.465	-1.178	8.42e-5
NREP	ENSG00000134986.13	170.649	27.109	2.610	9.52e-10
GOLM1	ENSG00000135052.16	68.199	24.849	1.421	1.26e-8
FAM189A2	ENSG00000135063.17	1.290	17.013	-2.976	1.73e-9
PSAT1	ENSG00000135069.13	41.200	0.965	4.425	4.58e-11
TAOK3	ENSG00000135090.13	4.200	19.780	-1.999	1.61e-15
SDS	ENSG00000135094.10	2.930	0.230	1.676	2.54e-8
MSI1	ENSG00000135097.6	11.660	3.385	1.530	4.29e-6
TBX3	ENSG00000135111.14	6.310	33.499	-2.239	3.41e-9
OASL	ENSG00000135114.12	2.850	0.245	1.629	7.77e-8
RNFT2	ENSG00000135119.14	6.880	0.625	2.278	9.45e-16
HILPDA	ENSG00000135245.9	24.550	7.230	1.634	2.39e-7
KCP	ENSG00000135253.13	1.590	0.150	1.171	2.18e-7
TES	ENSG00000135269.17	28.460	84.059	-1.530	2.45e-4
MDFIC	ENSG00000135272.9	4.460	13.685	-1.427	4.16e-5
MTO1	ENSG00000135297.15	10.050	22.250	-1.073	7.37e-9
NT5E	ENSG00000135318.11	3.520	32.980	-2.910	4.15e-8
MRAP2	ENSG00000135324.5	3.370	0.515	1.528	3.96e-4
EPHA7	ENSG00000135333.13	2.180	0.230	1.370	2.24e-5
LCA5	ENSG00000135338.13	1.560	4.800	-1.180	2.78e-13
ITGA7	ENSG00000135424.15	15.320	119.813	-2.888	3.40e-9
TESPA1	ENSG00000135426.14	0.200	1.765	-1.204	1.79e-6
RDH5	ENSG00000135437.9	3.150	14.784	-1.927	7.02e-9
TROAP	ENSG00000135451.12	34.229	0.635	4.429	1.85e-31
TSPAN31	ENSG00000135452.9	24.220	53.215	-1.104	6.41e-10
FAIM2	ENSG00000135472.8	2.420	7.137	-1.251	2.20e-3
PAN2	ENSG00000135473.14	17.720	109.231	-2.558	4.29e-18
ESPL1	ENSG00000135476.11	6.860	0.275	2.624	2.66e-20
KRT7	ENSG00000135480.14	53.578	0.925	4.825	5.18e-11
SLC26A10	ENSG00000135502.16	3.010	28.186	-2.864	1.17e-13
KCNH3	ENSG00000135519.6	3.390	0.840	1.254	2.16e-5
MAP7	ENSG00000135525.18	3.720	0.755	1.427	8.01e-9
NHSL1	ENSG00000135540.11	3.240	0.905	1.154	1.41e-8
PKIB	ENSG00000135549.14	3.340	0.530	1.504	1.17e-6
MICAL1	ENSG00000135596.17	18.731	61.080	-1.654	2.53e-10
RAB11FIP5	ENSG00000135631.15	13.320	28.580	-1.047	7.19e-7
KCNMB4	ENSG00000135643.4	5.410	1.815	1.187	1.20e-5
KLHL36	ENSG00000135686.12	7.310	20.909	-1.399	4.68e-13
KIAA0513	ENSG00000135709.12	1.540	5.105	-1.265	2.89e-5
FBXL8	ENSG00000135722.8	2.720	15.985	-2.191	1.48e-12
NTPCR	ENSG00000135778.11	64.462	27.375	1.206	1.41e-14
GLUL	ENSG00000135821.16	139.904	339.401	-1.273	1.57e-3
RNASEL	ENSG00000135828.11	2.210	6.685	-1.259	2.05e-7
KIAA1614	ENSG00000135835.10	2.540	9.755	-1.603	4.18e-6
FAM129A	ENSG00000135842.16	2.970	20.168	-2.415	9.14e-6
HTR2B	ENSG00000135914.5	0.490	8.293	-2.641	8.99e-7
ITM2C	ENSG00000135916.15	488.122	90.766	2.414	1.00e-9
SERPINE2	ENSG00000135919.12	40.520	7.669	2.260	7.37e-12
WNT10A	ENSG00000135925.8	5.690	0.050	2.672	5.55e-12
TMBIM1	ENSG00000135926.12	40.771	151.518	-1.868	4.20e-10
REV1	ENSG00000135945.9	13.280	42.092	-1.593	1.03e-14
ISCU	ENSG00000136003.15	81.187	183.838	-1.169	1.73e-11
STAB2	ENSG00000136011.14	0.040	1.115	-1.024	1.10e-7
KIAA1033	ENSG00000136051.13	5.700	21.805	-1.767	8.41e-16
VILL	ENSG00000136059.14	4.230	10.265	-1.107	3.10e-7
FLNB	ENSG00000136068.14	61.269	140.297	-1.182	7.76e-5
NEK3	ENSG00000136098.16	10.200	22.395	-1.063	6.07e-9
PCDH8	ENSG00000136099.13	1.480	0.010	1.296	1.52e-3
VPS36	ENSG00000136100.12	9.300	30.370	-1.607	1.31e-17
THSD1	ENSG00000136114.15	1.310	6.775	-1.751	4.06e-10
LRCH1	ENSG00000136141.14	4.850	19.940	-1.840	6.81e-15
RCBTB1	ENSG00000136144.11	7.000	16.625	-1.139	1.23e-7
PHF11	ENSG00000136147.16	13.620	56.170	-1.967	4.82e-18
ITM2B	ENSG00000136156.12	343.150	700.188	-1.027	6.44e-6
SETDB2	ENSG00000136169.16	2.050	6.610	-1.319	6.99e-14
IGF2BP3	ENSG00000136231.13	6.430	0.030	2.851	1.98e-9
RAPGEF5	ENSG00000136237.18	2.350	8.395	-1.488	1.05e-6
NACAD	ENSG00000136274.8	3.790	12.167	-1.459	7.20e-5
TTYH3	ENSG00000136295.14	72.670	20.300	1.790	3.51e-14
MYCBPAP	ENSG00000136449.13	0.490	3.320	-1.536	1.88e-7
VEZF1	ENSG00000136451.8	17.450	39.770	-1.144	7.67e-9
LIMD2	ENSG00000136490.8	62.491	10.155	2.509	1.40e-20
NDUFB5	ENSG00000136521.12	122.394	42.520	1.504	2.90e-14
MRPL47	ENSG00000136522.13	82.458	22.763	1.812	2.70e-16
SCN7A	ENSG00000136546.13	0.110	8.640	-3.118	1.44e-13
IL1RN	ENSG00000136689.18	3.720	0.600	1.561	2.73e-8
HS6ST1	ENSG00000136720.6	39.879	12.840	1.563	6.64e-8
GYPC	ENSG00000136732.14	8.110	73.310	-3.028	2.60e-16
LRRC8A	ENSG00000136802.11	15.790	34.420	-1.077	2.95e-4
KIAA0368	ENSG00000136813.14	24.880	51.839	-1.030	4.05e-9
KLF4	ENSG00000136826.14	3.420	31.994	-2.900	1.33e-14
RALGPS1	ENSG00000136828.18	2.770	6.920	-1.071	5.28e-9
TMOD1	ENSG00000136842.13	5.840	53.247	-2.987	6.53e-14
STXBP1	ENSG00000136854.17	9.800	44.711	-2.082	1.51e-18
TLR4	ENSG00000136869.13	0.840	4.164	-1.489	1.41e-10
STX17	ENSG00000136874.10	3.370	10.930	-1.449	3.97e-16
FPGS	ENSG00000136877.14	26.670	68.116	-1.321	1.33e-13
GARNL3	ENSG00000136895.18	3.210	28.630	-2.815	1.43e-25
TSTD2	ENSG00000136925.14	4.760	15.015	-1.475	5.68e-11
GOLGA1	ENSG00000136935.13	4.590	12.490	-1.271	5.94e-16
XPA	ENSG00000136936.10	9.430	20.285	-1.029	3.23e-16
IL33	ENSG00000137033.11	2.370	26.855	-3.047	1.26e-18
RNF38	ENSG00000137075.17	6.760	20.664	-1.481	1.58e-13
TLN1	ENSG00000137076.18	90.653	364.606	-1.996	6.88e-17
SPAG8	ENSG00000137098.13	1.040	6.559	-1.890	4.65e-15
TMEM8B	ENSG00000137103.16	9.870	30.210	-1.522	2.13e-14
PPIL1	ENSG00000137168.7	43.591	15.545	1.430	2.04e-8
KIF13A	ENSG00000137177.18	10.230	26.430	-1.288	9.31e-8
TFAP2A	ENSG00000137203.10	7.790	0.365	2.687	1.78e-15
TMEM14B	ENSG00000137210.13	122.368	58.175	1.060	9.52e-14
FOXF2	ENSG00000137273.3	1.490	0.170	1.090	2.58e-4
TUBB2B	ENSG00000137285.9	81.673	3.559	4.181	5.91e-11
UQCC2	ENSG00000137288.9	168.955	60.589	1.464	1.55e-12
HMGA1	ENSG00000137309.19	178.378	11.984	3.788	6.56e-20
MGARP	ENSG00000137463.4	0.350	4.690	-2.075	1.57e-12
SLCO2B1	ENSG00000137491.14	4.370	17.705	-1.800	3.29e-5
IL18BP	ENSG00000137496.17	5.100	15.470	-1.433	1.72e-8
NUMA1	ENSG00000137497.17	108.940	267.509	-1.288	2.54e-10
SYTL2	ENSG00000137501.16	3.180	15.769	-2.004	1.38e-9
RAB30	ENSG00000137502.9	1.590	5.789	-1.390	5.77e-8
LRRC32	ENSG00000137507.11	11.940	43.226	-1.773	3.30e-7
MRPL15	ENSG00000137547.8	77.390	22.350	1.747	4.47e-15
GGH	ENSG00000137563.11	59.639	5.150	3.302	2.12e-22
TMPRSS4	ENSG00000137648.16	6.970	0.190	2.744	5.57e-8
TRPC6	ENSG00000137672.12	0.940	3.415	-1.186	4.73e-5
YAP1	ENSG00000137693.13	26.570	70.061	-1.366	8.66e-7
FXYD6	ENSG00000137726.15	64.928	431.794	-2.715	9.05e-12
FXYD2	ENSG00000137731.13	1.360	4.604	-1.248	4.44e-3
SQRDL	ENSG00000137767.13	6.680	17.725	-1.286	4.33e-3
THBS1	ENSG00000137801.10	10.560	116.267	-3.343	2.45e-9
MAPKBP1	ENSG00000137802.13	3.320	20.760	-2.333	1.65e-22
NUSAP1	ENSG00000137804.12	32.410	1.255	3.889	1.72e-26
KIF23	ENSG00000137807.13	12.700	2.565	1.942	6.46e-16
ITGA11	ENSG00000137809.16	1.880	54.712	-4.274	5.75e-16
PARP6	ENSG00000137817.16	33.739	90.634	-1.399	5.88e-11
TMEM62	ENSG00000137842.6	5.790	13.715	-1.116	2.07e-5
ZNF280D	ENSG00000137871.19	12.070	41.871	-1.714	3.45e-18
GCOM1	ENSG00000137878.16	0.060	1.750	-1.375	3.07e-8
GCHFR	ENSG00000137880.5	25.141	9.230	1.354	1.75e-3
TTLL7	ENSG00000137941.16	1.990	11.314	-2.042	1.98e-9
GIPC2	ENSG00000137960.5	0.260	1.760	-1.131	1.05e-6
RPL7P9	ENSG00000137970.7	83.389	35.739	1.200	9.40e-5
MYOF	ENSG00000138119.16	9.810	43.178	-2.031	3.82e-10
KIF11	ENSG00000138160.5	14.430	0.390	3.473	1.51e-27
TACC2	ENSG00000138162.17	13.910	32.110	-1.151	7.67e-8
ENTPD1	ENSG00000138185.16	4.790	23.585	-2.086	1.50e-6
PLCE1	ENSG00000138193.14	3.180	10.450	-1.454	1.77e-4
RBP4	ENSG00000138207.12	5.360	0.960	1.698	4.88e-4
OLA1	ENSG00000138430.15	112.010	35.569	1.628	4.52e-15
SSFA2	ENSG00000138434.16	19.560	42.430	-1.079	4.20e-3
WDR12	ENSG00000138442.9	47.970	20.629	1.179	3.14e-7
ITGAV	ENSG00000138448.11	11.680	29.990	-1.289	8.46e-3
SLC40A1	ENSG00000138449.10	24.580	75.937	-1.589	6.64e-5
SENP7	ENSG00000138468.15	4.450	25.189	-2.265	3.23e-20
SECISBP2L	ENSG00000138593.8	4.510	16.965	-1.705	1.54e-17
FAM13A	ENSG00000138640.14	7.540	21.684	-1.409	9.55e-13
HERC3	ENSG00000138641.15	17.600	47.565	-1.385	2.84e-6
HERC6	ENSG00000138642.14	2.710	8.839	-1.407	1.80e-5
HERC5	ENSG00000138646.8	5.730	16.294	-1.362	4.16e-5
FGF2	ENSG00000138685.12	1.420	12.745	-2.506	1.30e-21
KIAA1109	ENSG00000138688.15	7.210	41.765	-2.381	2.13e-20
MMRN1	ENSG00000138722.9	1.120	11.615	-2.573	3.85e-9
PDE5A	ENSG00000138735.15	4.560	11.520	-1.171	5.35e-5
PRDM5	ENSG00000138738.10	1.540	8.820	-1.951	1.11e-19
NAAA	ENSG00000138744.14	5.520	15.019	-1.297	2.24e-4
FRAS1	ENSG00000138759.17	3.670	0.570	1.573	3.24e-5
SHROOM3	ENSG00000138771.14	5.260	1.140	1.549	1.27e-9
SEC24B	ENSG00000138802.11	7.290	18.935	-1.266	3.14e-13
FBN2	ENSG00000138829.10	18.650	1.540	2.952	2.79e-13
MAPK8IP3	ENSG00000138834.12	14.280	85.014	-2.493	6.07e-19
KIAA1644	ENSG00000138944.7	0.640	33.248	-4.384	1.36e-23
ERP27	ENSG00000139055.6	2.260	0.435	1.184	2.79e-5
GABARAPL1	ENSG00000139112.10	23.550	93.944	-1.951	3.64e-8
KIF21A	ENSG00000139116.17	4.180	10.665	-1.171	3.48e-5
YARS2	ENSG00000139131.12	28.839	11.205	1.290	1.48e-11
VAMP1	ENSG00000139190.16	4.070	28.484	-2.540	1.41e-21
TAPBPL	ENSG00000139192.11	9.660	23.259	-1.186	2.59e-4
RBP5	ENSG00000139194.7	3.670	15.040	-1.780	3.59e-4
PIANP	ENSG00000139200.13	6.330	18.404	-1.404	4.32e-3
PPFIA2	ENSG00000139220.16	0.280	1.955	-1.207	7.97e-9
GLIPR1	ENSG00000139278.9	5.780	27.673	-2.080	4.93e-8
PHLDA1	ENSG00000139289.13	14.610	6.005	1.156	3.58e-4
LGR5	ENSG00000139292.12	9.250	0.120	3.194	1.46e-7
SNRPF	ENSG00000139343.10	67.069	25.540	1.359	4.65e-11
GAS2L3	ENSG00000139354.10	2.880	0.505	1.366	1.81e-10
SLC15A4	ENSG00000139370.10	11.360	26.896	-1.174	4.26e-12
SDSL	ENSG00000139410.14	11.850	2.563	1.851	8.93e-9
GIT2	ENSG00000139436.20	10.650	25.195	-1.169	8.59e-12
TCHP	ENSG00000139437.17	7.740	17.724	-1.099	2.51e-9
FAM222A	ENSG00000139438.5	4.280	0.375	1.941	1.58e-8
SLC46A3	ENSG00000139508.14	2.580	6.770	-1.118	1.22e-3
N4BP2L1	ENSG00000139597.16	4.550	30.300	-2.496	5.28e-15
SMARCC2	ENSG00000139613.11	23.870	82.698	-1.751	2.22e-13
MAP3K12	ENSG00000139625.12	10.160	56.459	-2.364	1.44e-15
GALNT6	ENSG00000139629.15	2.640	0.460	1.318	1.26e-7
LMBR1L	ENSG00000139636.15	21.491	107.109	-2.265	2.86e-19
ZNF740	ENSG00000139651.10	7.120	19.095	-1.307	1.01e-9
WDFY2	ENSG00000139668.8	2.130	8.480	-1.599	1.43e-18
LPAR6	ENSG00000139679.15	7.980	24.995	-1.533	9.02e-5
SETD1B	ENSG00000139718.10	5.040	30.310	-2.374	7.26e-20
MBNL2	ENSG00000139793.18	9.140	25.555	-1.389	5.96e-9
RAB20	ENSG00000139832.4	15.630	6.134	1.221	1.41e-5
TSSK4	ENSG00000139908.14	0.230	2.890	-1.661	6.15e-16
NOVA1	ENSG00000139910.19	2.520	8.695	-1.462	2.86e-7
FRMD6	ENSG00000139926.15	7.700	66.735	-2.961	5.41e-13
PELI2	ENSG00000139946.9	1.910	6.445	-1.355	3.00e-8
RTN1	ENSG00000139970.16	5.970	1.905	1.263	7.47e-6
STON2	ENSG00000140022.9	3.680	0.530	1.613	1.92e-9
FBLN5	ENSG00000140092.14	33.690	203.135	-2.557	4.58e-7
SLC12A6	ENSG00000140199.11	2.790	9.980	-1.535	2.54e-11
ZSCAN29	ENSG00000140265.12	3.830	10.735	-1.281	2.00e-11
LYSMD2	ENSG00000140280.13	4.920	13.825	-1.324	5.99e-8
FGF7	ENSG00000140285.9	0.990	42.990	-4.466	1.49e-18
HDC	ENSG00000140287.10	0.150	6.745	-2.752	9.34e-7
SCAPER	ENSG00000140386.12	5.550	12.755	-1.070	2.30e-8
NEIL1	ENSG00000140398.13	5.610	49.201	-2.925	3.43e-17
MAN2C1	ENSG00000140400.14	46.359	305.684	-2.695	7.10e-23
TPM1	ENSG00000140416.19	165.248	1388.055	-3.063	5.39e-13
IGF1R	ENSG00000140443.13	7.160	15.524	-1.018	4.35e-5
PIF1	ENSG00000140451.12	6.320	1.425	1.594	1.05e-11
PML	ENSG00000140464.19	30.500	69.634	-1.165	1.91e-8
LINS	ENSG00000140471.16	4.600	11.085	-1.110	1.38e-9
ULK3	ENSG00000140474.12	20.700	48.185	-1.181	3.92e-12
FANCI	ENSG00000140525.17	13.660	3.580	1.679	1.67e-13
NTRK3	ENSG00000140538.16	0.490	13.005	-3.233	1.30e-21
MFGE8	ENSG00000140545.14	82.042	523.718	-2.660	7.82e-12
ST8SIA2	ENSG00000140557.11	1.460	0.000	1.299	1.30e-5
IQGAP1	ENSG00000140575.12	36.191	177.011	-2.259	4.27e-15
TGFB1I1	ENSG00000140682.18	17.430	332.554	-4.178	1.36e-21
FTO	ENSG00000140718.18	15.830	32.789	-1.006	7.21e-9
