Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
LCN2	ENSG00000148346.11	27.930	2.650	2.987	7.62e-49
HMCN2	ENSG00000148357.16	0.450	4.300	-1.870	1.41e-107
INPP5E	ENSG00000148384.11	5.590	15.650	-1.337	4.22e-124
NOTCH1	ENSG00000148400.9	4.635	12.540	-1.265	2.35e-66
ZEB1	ENSG00000148516.21	4.715	14.450	-1.435	6.94e-103
FAM13C	ENSG00000148541.12	1.915	7.180	-1.489	1.87e-106
SERPING1	ENSG00000149131.15	140.059	364.910	-1.375	7.13e-61
SLC43A1	ENSG00000149150.8	3.395	15.540	-1.912	5.95e-100
NCAM1	ENSG00000149294.16	5.300	27.851	-2.195	8.67e-71
ST14	ENSG00000149418.10	85.224	35.289	1.249	4.82e-91
FEZ1	ENSG00000149557.12	2.360	12.400	-1.996	2.61e-151
MPZL2	ENSG00000149573.8	140.263	40.610	1.763	2.96e-70
SIDT2	ENSG00000149577.15	23.205	52.399	-1.141	6.41e-109
TAGLN	ENSG00000149591.16	124.490	559.540	-2.159	5.38e-82
KIAA1755	ENSG00000149633.11	0.470	3.000	-1.444	7.50e-79
SPATA25	ENSG00000149634.4	0.640	2.280	-1.000	1.27e-109
ORAOV1	ENSG00000149716.12	10.910	23.710	-1.053	2.27e-80
TAOK2	ENSG00000149930.17	20.115	41.469	-1.008	1.75e-67
HMGA2	ENSG00000149948.13	10.785	0.190	3.308	1.85e-132
FCGR1A	ENSG00000150337.13	6.960	2.540	1.169	2.24e-26
KIAA1328	ENSG00000150477.14	2.500	6.330	-1.066	1.52e-131
FAM124A	ENSG00000150510.15	0.430	2.670	-1.360	7.11e-123
GPM6A	ENSG00000150625.16	1.095	7.720	-2.057	4.35e-109
PRSS23	ENSG00000150687.11	91.208	35.839	1.324	5.86e-28
IL18	ENSG00000150782.11	10.310	4.420	1.061	9.91e-17
ITPR1	ENSG00000150995.17	8.465	38.940	-2.077	8.79e-88
PRSS53	ENSG00000151006.7	0.200	2.460	-1.528	4.87e-137
KCTD14	ENSG00000151364.15	19.225	8.180	1.140	1.32e-68
THRSP	ENSG00000151365.2	13.255	1.350	2.601	8.15e-85
FRMD4A	ENSG00000151474.19	6.190	17.370	-1.353	2.36e-102
ZNF385D	ENSG00000151789.9	0.445	2.100	-1.101	8.31e-43
GFRA1	ENSG00000151892.14	0.150	2.540	-1.622	1.39e-144
TIAL1	ENSG00000151923.17	39.710	93.002	-1.207	2.84e-123
GLT1D1	ENSG00000151948.11	5.935	0.670	2.054	1.33e-129
KCNE4	ENSG00000152049.6	3.120	8.160	-1.153	3.06e-57
TMEM163	ENSG00000152128.13	9.155	1.130	2.253	8.45e-60
HSPB8	ENSG00000152137.6	13.075	31.241	-1.196	9.18e-38
TMEM178A	ENSG00000152154.10	2.195	12.840	-2.115	1.52e-120
SETBP1	ENSG00000152217.16	1.820	5.390	-1.180	1.03e-112
TCF7L1	ENSG00000152284.4	5.310	33.770	-2.462	3.30e-123
SH2D6	ENSG00000152292.16	0.400	6.580	-2.437	4.10e-144
ZSCAN1	ENSG00000152467.9	1.335	5.360	-1.446	8.71e-65
ZFP36L2	ENSG00000152518.6	80.870	196.664	-1.272	4.02e-86
PLEKHH2	ENSG00000152527.13	1.065	8.020	-2.127	7.12e-149
IGSF10	ENSG00000152580.8	0.130	4.390	-2.254	4.83e-171
SPEF2	ENSG00000152582.12	4.665	11.980	-1.196	3.84e-92
SPARCL1	ENSG00000152583.12	88.821	367.932	-2.038	1.93e-77
SLC16A12	ENSG00000152779.13	1.075	3.720	-1.186	7.33e-37
ZNF117	ENSG00000152926.14	3.630	9.360	-1.162	1.02e-62
STK32B	ENSG00000152953.12	0.260	1.690	-1.094	3.71e-137
PLA2R1	ENSG00000153246.11	3.765	48.509	-3.377	1.42e-161
RBMS1	ENSG00000153250.17	15.425	34.451	-1.110	3.88e-85
SLC25A27	ENSG00000153291.15	8.355	78.113	-3.080	2.30e-123
PLEKHG4B	ENSG00000153404.13	0.745	4.240	-1.586	9.90e-96
PTPRD	ENSG00000153707.15	1.625	5.300	-1.263	1.46e-40
PID1	ENSG00000153823.18	0.500	14.800	-3.397	1.35e-236
KCTD15	ENSG00000153885.14	7.600	23.730	-1.524	6.05e-98
LGI4	ENSG00000153902.13	1.210	23.930	-3.496	4.37e-184
SREK1	ENSG00000153914.15	24.195	67.241	-1.438	5.78e-106
SEMA3D	ENSG00000153993.13	0.440	13.320	-3.314	8.64e-85
ROBO4	ENSG00000154133.14	10.235	27.089	-1.322	4.96e-43
ROBO3	ENSG00000154134.14	2.785	28.889	-2.981	3.30e-167
TBRG1	ENSG00000154144.12	17.710	37.149	-1.028	6.71e-111
UCHL1	ENSG00000154277.12	8.300	19.610	-1.148	4.59e-40
TDH	ENSG00000154316.14	0.170	2.760	-1.684	2.72e-113
FAM167A	ENSG00000154319.14	7.405	25.160	-1.638	2.84e-24
PGM5	ENSG00000154330.12	2.275	12.760	-2.071	1.42e-141
LONRF1	ENSG00000154359.12	9.910	22.409	-1.101	1.96e-89
PDLIM3	ENSG00000154553.13	6.190	47.891	-2.765	1.76e-133
SORBS2	ENSG00000154556.17	35.779	113.267	-1.635	8.60e-52
L3MBTL4	ENSG00000154655.14	1.600	5.180	-1.249	6.47e-102
JAM2	ENSG00000154721.14	5.120	13.620	-1.256	7.33e-72
FLCN	ENSG00000154803.12	17.720	43.030	-1.234	3.87e-89
PLCL2	ENSG00000154822.15	1.455	3.970	-1.018	9.42e-90
SLC25A28	ENSG00000155287.10	26.580	63.782	-1.232	2.83e-146
SLA	ENSG00000155926.13	6.765	38.689	-2.354	6.47e-91
PSD3	ENSG00000156011.16	11.165	2.910	1.638	6.06e-87
GNA14	ENSG00000156049.6	3.405	12.710	-1.638	4.55e-55
TIAM1	ENSG00000156299.12	8.250	1.180	2.085	7.76e-88
RPGR	ENSG00000156313.12	4.920	16.740	-1.583	7.17e-132
TDRD9	ENSG00000156414.18	3.690	37.809	-3.049	6.85e-96
HKDC1	ENSG00000156510.12	1.380	4.320	-1.161	4.25e-32
VPS8	ENSG00000156931.15	10.495	26.711	-1.269	2.16e-121
EXOG	ENSG00000157036.12	3.485	8.160	-1.030	1.42e-91
SMG1	ENSG00000157106.16	7.625	18.610	-1.185	1.56e-101
TMEM171	ENSG00000157111.12	4.525	21.180	-2.005	1.14e-74
TIMP4	ENSG00000157150.4	0.315	13.350	-3.448	1.40e-142
LRP8	ENSG00000157193.14	7.785	25.451	-1.590	2.69e-49
STEAP2	ENSG00000157214.13	1.175	6.540	-1.794	7.18e-129
RP11-66N24.4	ENSG00000157306.14	1.325	10.980	-2.365	6.75e-159
KIT	ENSG00000157404.15	2.610	14.980	-2.146	6.52e-62
MUM1L1	ENSG00000157502.12	1.345	9.820	-2.206	1.28e-90
TSC22D3	ENSG00000157514.16	103.568	303.320	-1.541	4.44e-66
KCNJ15	ENSG00000157551.17	91.233	25.729	1.787	8.48e-49
ERG	ENSG00000157554.18	4.195	10.650	-1.165	4.68e-68
ETS2	ENSG00000157557.11	24.510	53.719	-1.101	5.23e-71
SVOPL	ENSG00000157703.15	2.415	0.420	1.266	8.60e-58
UBN2	ENSG00000157741.14	2.320	6.110	-1.099	2.28e-122
SLC34A2	ENSG00000157765.11	527.471	16.520	4.915	5.84e-55
WDR19	ENSG00000157796.17	20.345	61.290	-1.545	7.07e-113
TNFRSF14	ENSG00000157873.17	36.571	107.611	-1.532	1.03e-75
RADIL	ENSG00000157927.16	0.435	4.880	-2.035	8.46e-186
SLC30A2	ENSG00000158014.14	24.370	9.640	1.254	1.34e-18
MRPL17	ENSG00000158042.8	78.525	38.069	1.025	2.66e-125
GRHL3	ENSG00000158055.15	1.980	0.090	1.451	1.17e-93
UBXN11	ENSG00000158062.20	27.729	79.022	-1.478	2.32e-109
RHPN1	ENSG00000158106.12	26.105	68.859	-1.366	2.97e-52
FAM46B	ENSG00000158246.7	1.900	5.200	-1.096	1.38e-51
RNF207	ENSG00000158286.12	5.025	30.311	-2.378	1.85e-110
SHROOM4	ENSG00000158352.15	9.125	4.050	1.004	6.28e-46
GDPD5	ENSG00000158555.14	1.900	10.380	-1.972	1.35e-119
RNF166	ENSG00000158717.10	8.830	21.230	-1.177	1.66e-90
ZNF276	ENSG00000158805.11	9.555	36.990	-1.848	8.27e-145
FGF17	ENSG00000158815.10	0.330	7.320	-2.645	6.18e-140
FAM160B2	ENSG00000158863.21	30.299	118.274	-1.930	6.42e-127
MPZ	ENSG00000158887.15	1.050	4.830	-1.508	3.05e-121
PAXBP1	ENSG00000159086.14	9.755	30.439	-1.548	8.21e-104
LAD1	ENSG00000159166.13	23.795	3.450	2.478	1.69e-131
STC1	ENSG00000159167.11	10.015	23.890	-1.176	1.84e-25
HK2	ENSG00000159399.9	19.900	6.280	1.522	5.26e-63
STARD9	ENSG00000159433.11	0.980	4.440	-1.458	1.51e-102
SPON2	ENSG00000159674.11	3.230	15.020	-1.921	5.43e-80
ZFYVE28	ENSG00000159733.13	5.825	15.260	-1.252	7.61e-87
NPR2	ENSG00000159899.14	4.490	19.601	-1.908	6.37e-103
PTGIR	ENSG00000160013.8	1.410	14.330	-2.669	1.90e-140
TMEM234	ENSG00000160055.19	19.990	44.399	-1.113	8.76e-72
TFF3	ENSG00000160180.15	17.065	1698.799	-6.556	3.06e-118
TFF2	ENSG00000160181.8	0.000	2.360	-1.748	1.29e-123
TFF1	ENSG00000160182.2	0.000	1.180	-1.124	3.38e-101
TMPRSS3	ENSG00000160183.13	1.450	6.280	-1.571	1.17e-65
PDE9A	ENSG00000160191.17	20.890	8.720	1.171	1.04e-79
CBS	ENSG00000160200.17	14.320	46.070	-1.619	3.81e-51
ITGB2	ENSG00000160255.16	24.750	9.520	1.291	1.59e-18
FTCD	ENSG00000160282.13	0.170	1.350	-1.006	9.18e-63
LSS	ENSG00000160285.14	10.390	23.840	-1.125	1.12e-131
MCM3AP	ENSG00000160294.10	25.205	52.091	-1.019	4.45e-120
RDH13	ENSG00000160439.15	9.205	23.930	-1.289	1.40e-139
TLCD1	ENSG00000160606.10	16.985	6.310	1.299	1.27e-109
PCSK7	ENSG00000160613.12	12.055	30.589	-1.275	1.90e-112
S100A1	ENSG00000160678.11	985.047	146.503	2.741	7.09e-129
FAM189B	ENSG00000160767.20	6.870	14.840	-1.009	5.16e-101
NBEAL2	ENSG00000160796.16	11.815	38.759	-1.633	7.77e-72
PTH1R	ENSG00000160801.13	0.655	6.180	-2.117	8.17e-113
MYL3	ENSG00000160808.9	0.180	1.930	-1.312	2.67e-65
LY6E	ENSG00000160932.10	218.728	92.462	1.233	1.04e-21
MUM1	ENSG00000160953.14	15.460	39.121	-1.285	8.17e-111
LRRC14	ENSG00000160959.7	11.470	32.390	-1.421	7.39e-125
ZNF333	ENSG00000160961.11	4.135	13.830	-1.530	2.37e-147
U2AF1L4	ENSG00000161265.14	25.050	72.720	-1.501	7.43e-110
IKZF3	ENSG00000161405.16	2.440	0.510	1.188	1.68e-28
GRIN2C	ENSG00000161509.13	1.230	22.150	-3.376	6.60e-94
PRPSAP1	ENSG00000161542.16	39.560	85.419	-1.091	3.66e-91
SRSF2	ENSG00000161547.14	89.514	192.537	-1.096	4.32e-118
ZNF577	ENSG00000161551.12	13.735	30.420	-1.092	1.05e-62
TMEM143	ENSG00000161558.10	4.025	11.390	-1.302	5.58e-121
ITGA5	ENSG00000161638.10	20.815	60.379	-1.492	9.02e-61
MPP3	ENSG00000161647.18	2.255	8.520	-1.548	6.66e-90
FAM171A2	ENSG00000161682.14	5.985	2.310	1.077	3.76e-41
PLCD3	ENSG00000161714.11	85.277	12.520	2.674	5.89e-81
GRASP	ENSG00000161835.10	7.010	34.251	-2.138	8.45e-107
IP6K3	ENSG00000161896.10	1.295	9.420	-2.183	6.04e-104
FGF11	ENSG00000161958.10	2.475	8.930	-1.515	1.31e-51
WDR90	ENSG00000161996.17	13.575	64.048	-2.158	1.18e-128
SPSB3	ENSG00000162032.15	36.410	79.959	-1.114	6.16e-86
ZNF75A	ENSG00000162086.14	12.775	29.400	-1.142	2.92e-112
SHANK2	ENSG00000162105.16	1.925	9.410	-1.831	1.45e-103
TAF6L	ENSG00000162227.7	12.535	30.610	-1.224	1.36e-112
NXF1	ENSG00000162231.13	70.665	153.542	-1.109	5.39e-48
SLC25A45	ENSG00000162241.12	8.415	25.270	-1.480	4.84e-95
ITIH3	ENSG00000162267.12	0.270	2.470	-1.450	2.99e-123
TPCN2	ENSG00000162341.15	3.325	10.620	-1.426	1.51e-142
PDZK1IP1	ENSG00000162366.7	52.536	1.280	4.553	4.02e-89
TAL1	ENSG00000162367.11	1.110	6.880	-1.901	5.41e-129
SLC1A7	ENSG00000162383.11	0.060	1.880	-1.442	9.72e-135
SLC25A34	ENSG00000162461.7	0.720	3.970	-1.531	4.34e-113
PDPN	ENSG00000162493.16	1.190	5.260	-1.515	5.02e-69
TSSK3	ENSG00000162526.6	0.685	3.950	-1.555	1.77e-114
SCNN1D	ENSG00000162572.19	1.405	6.010	-1.543	1.76e-75
MEGF6	ENSG00000162591.15	2.990	16.720	-2.151	3.36e-102
MYSM1	ENSG00000162601.9	5.770	18.010	-1.490	1.50e-123
FUBP1	ENSG00000162613.16	59.900	122.496	-1.020	4.87e-101
NEXN	ENSG00000162614.18	2.045	11.450	-2.032	3.29e-124
GBP2	ENSG00000162645.12	54.018	26.040	1.025	8.86e-8
HFM1	ENSG00000162669.15	0.390	2.940	-1.503	4.61e-161
KCNT2	ENSG00000162687.16	0.420	2.390	-1.255	5.11e-84
OLFML2B	ENSG00000162745.10	7.035	19.920	-1.380	7.66e-55
SNED1	ENSG00000162804.13	6.595	37.250	-2.332	3.98e-142
MT2P1	ENSG00000162840.4	0.000	3.630	-2.211	2.79e-52
KLHDC8A	ENSG00000162873.14	16.360	0.520	3.514	9.38e-148
PKDCC	ENSG00000162878.12	2.275	29.751	-3.231	4.87e-163
NOSTRIN	ENSG00000163072.14	7.210	23.740	-1.591	7.55e-57
INHBB	ENSG00000163083.5	43.960	18.460	1.208	6.65e-19
MSX1	ENSG00000163132.6	1.305	8.230	-2.002	3.53e-131
S100A11	ENSG00000163191.5	896.275	340.119	1.395	2.53e-87
S100A9	ENSG00000163220.10	17.355	63.241	-1.807	1.91e-28
S100A12	ENSG00000163221.8	0.160	2.750	-1.693	1.10e-84
TGFA	ENSG00000163235.15	25.030	3.630	2.491	5.51e-134
TDRD10	ENSG00000163239.12	4.530	16.400	-1.654	4.98e-60
IGFN1	ENSG00000163395.16	2.440	66.329	-4.291	5.26e-73
FSTL1	ENSG00000163430.9	26.865	77.358	-1.492	2.03e-81
LMOD1	ENSG00000163431.12	5.445	38.759	-2.625	7.84e-138
IGFBP7	ENSG00000163453.11	350.628	1012.986	-1.528	2.32e-75
TMEM79	ENSG00000163472.18	9.805	3.930	1.132	6.77e-42
STK36	ENSG00000163482.11	12.565	66.611	-2.317	3.97e-125
TGFBR2	ENSG00000163513.17	27.360	93.623	-1.738	1.02e-87
FBLN2	ENSG00000163520.13	8.855	54.890	-2.504	3.25e-113
NFASC	ENSG00000163531.15	0.780	6.780	-2.128	7.84e-149
NUAK2	ENSG00000163545.8	6.910	16.560	-1.151	6.63e-66
KIAA1407	ENSG00000163617.10	4.740	11.500	-1.123	5.50e-98
PRICKLE2	ENSG00000163637.11	3.255	8.340	-1.134	5.25e-84
TIPARP	ENSG00000163659.12	31.405	13.130	1.197	7.50e-25
PTX3	ENSG00000163661.3	0.490	3.000	-1.425	1.54e-100
SMIM14	ENSG00000163683.11	37.165	17.881	1.015	1.15e-50
PCOLCE2	ENSG00000163710.7	0.785	9.950	-2.617	1.04e-121
TTC14	ENSG00000163728.10	12.550	54.168	-2.026	4.37e-128
SNRK	ENSG00000163788.13	12.860	28.120	-1.071	3.06e-74
NMNAT3	ENSG00000163864.14	3.560	8.570	-1.070	1.32e-78
KLF15	ENSG00000163884.3	1.695	9.650	-1.983	2.80e-103
LIPH	ENSG00000163898.9	19.775	0.160	4.163	2.44e-170
HEYL	ENSG00000163909.7	4.760	16.590	-1.611	5.59e-56
UVSSA	ENSG00000163945.15	2.710	17.080	-2.285	7.99e-138
S100P	ENSG00000163993.6	0.290	1.670	-1.049	1.70e-45
ZNF589	ENSG00000164048.13	7.850	19.981	-1.245	1.42e-114
PLXNB1	ENSG00000164050.12	55.691	191.725	-1.765	3.61e-75
INTU	ENSG00000164066.12	3.040	8.300	-1.203	7.39e-79
HAND2	ENSG00000164107.8	0.295	4.470	-2.079	5.12e-137
NPY1R	ENSG00000164128.6	2.450	6.280	-1.077	1.45e-35
PRMT9	ENSG00000164169.12	6.835	16.210	-1.135	6.94e-117
ITGA2	ENSG00000164171.10	6.830	1.240	1.806	5.12e-76
RANBP3L	ENSG00000164188.8	0.300	1.830	-1.122	8.82e-93
STARD4	ENSG00000164211.12	2.575	7.760	-1.293	1.30e-105
ESM1	ENSG00000164283.12	6.120	1.300	1.630	1.49e-50
KLKB1	ENSG00000164344.15	0.430	1.860	-1.000	2.43e-83
FOXQ1	ENSG00000164379.5	8.145	0.880	2.282	6.66e-68
LEAP2	ENSG00000164406.7	0.710	5.480	-1.922	2.55e-152
PI16	ENSG00000164530.13	1.010	18.270	-3.261	2.42e-97
RELL2	ENSG00000164620.8	1.920	5.450	-1.143	4.76e-74
SLC29A4	ENSG00000164638.10	1.770	10.200	-2.016	2.58e-60
STEAP1	ENSG00000164647.8	0.495	3.710	-1.656	6.58e-63
KIAA1324L	ENSG00000164659.14	3.405	9.340	-1.231	9.39e-59
USP49	ENSG00000164663.13	1.045	7.260	-2.014	1.10e-174
FABP5	ENSG00000164687.10	18.535	49.050	-1.357	8.29e-59
SOX17	ENSG00000164736.5	1.755	4.870	-1.091	7.27e-42
TNFRSF11B	ENSG00000164761.8	13.265	47.910	-1.778	3.34e-51
SBSPON	ENSG00000164764.10	0.350	2.930	-1.542	8.53e-155
PHKG1	ENSG00000164776.9	0.520	2.220	-1.083	2.78e-115
SUN1	ENSG00000164828.17	45.594	94.798	-1.040	1.69e-94
GPR146	ENSG00000164849.8	2.965	13.400	-1.861	1.18e-107
TMEM184A	ENSG00000164855.15	3.515	1.220	1.024	1.12e-38
NOS3	ENSG00000164867.10	6.645	15.960	-1.150	1.63e-29
MICALL2	ENSG00000164877.18	13.850	36.370	-1.331	8.90e-37
FASTK	ENSG00000164896.19	46.080	101.637	-1.124	8.17e-100
OSR2	ENSG00000164920.9	0.350	4.520	-2.032	3.33e-116
INTS8	ENSG00000164941.13	14.320	33.390	-1.167	4.28e-103
GEM	ENSG00000164949.7	4.560	16.050	-1.617	2.38e-46
FAM219A	ENSG00000164970.14	5.610	16.130	-1.374	2.81e-111
NFIL3	ENSG00000165030.3	9.375	22.969	-1.208	3.58e-60
ZMAT4	ENSG00000165061.14	0.305	10.080	-3.086	1.81e-73
MAMDC2	ENSG00000165072.9	1.130	7.400	-1.980	1.67e-108
SVEP1	ENSG00000165124.17	0.270	6.100	-2.483	8.72e-181
TMEM246	ENSG00000165152.8	1.040	4.550	-1.444	1.31e-36
FIGF	ENSG00000165197.4	0.070	1.620	-1.292	3.68e-139
WNK2	ENSG00000165238.16	0.905	4.510	-1.532	2.25e-123
TRMT10B	ENSG00000165275.9	5.500	12.530	-1.058	3.23e-113
ZCCHC24	ENSG00000165424.6	7.690	19.880	-1.265	2.35e-96
INPPL1	ENSG00000165458.13	35.165	149.385	-2.056	1.36e-139
PCF11	ENSG00000165494.10	21.505	56.649	-1.357	1.01e-124
PKNOX2	ENSG00000165495.15	1.450	11.390	-2.338	3.52e-67
SDCCAG3	ENSG00000165689.16	17.400	41.280	-1.200	1.01e-115
TSC1	ENSG00000165699.13	6.290	18.970	-1.454	3.88e-136
METTL17	ENSG00000165792.17	27.575	96.388	-1.769	1.14e-136
NDRG2	ENSG00000165795.20	34.894	145.109	-2.025	2.62e-151
NSMF	ENSG00000165802.19	16.775	42.411	-1.288	4.63e-78
METTL3	ENSG00000165819.11	24.294	69.511	-1.479	1.94e-126
ERICH6B	ENSG00000165837.11	0.250	1.780	-1.153	4.04e-123
HSPA12A	ENSG00000165868.12	3.030	10.590	-1.524	1.61e-87
SLC39A13	ENSG00000165915.13	30.364	62.270	-1.012	5.70e-74
TC2N	ENSG00000165929.12	5.550	13.880	-1.184	6.06e-81
TCP11L2	ENSG00000166046.10	4.225	9.750	-1.041	2.77e-63
JAM3	ENSG00000166086.12	6.945	18.650	-1.306	3.07e-86
SPINT1	ENSG00000166145.14	140.857	46.189	1.588	7.36e-117
FBN1	ENSG00000166147.13	20.624	47.100	-1.153	4.97e-28
GABRB3	ENSG00000166206.13	1.345	4.020	-1.098	9.63e-27
SCN3B	ENSG00000166257.8	0.665	4.390	-1.695	1.40e-128
USP54	ENSG00000166348.17	32.910	90.021	-1.424	2.14e-90
TUB	ENSG00000166402.8	2.785	11.110	-1.678	4.31e-129
RIC3	ENSG00000166405.14	10.985	56.281	-2.257	5.90e-127
WDR72	ENSG00000166415.14	6.350	29.441	-2.050	6.60e-92
PLD4	ENSG00000166428.12	3.560	0.590	1.520	4.48e-61
ZMAT1	ENSG00000166432.14	11.535	48.110	-1.970	2.82e-105
TRIM66	ENSG00000166436.15	1.425	6.730	-1.672	2.12e-145
PRTG	ENSG00000166450.12	1.890	8.500	-1.717	1.45e-121
PKD1L2	ENSG00000166473.16	0.680	2.520	-1.067	1.18e-64
MFAP4	ENSG00000166482.11	5.295	90.993	-3.869	1.96e-132
NDST2	ENSG00000166507.16	9.495	24.920	-1.304	1.02e-116
RIMKLB	ENSG00000166532.15	15.580	51.129	-1.653	3.80e-136
RRAD	ENSG00000166592.11	6.080	13.800	-1.064	2.28e-25
ZNF606	ENSG00000166704.11	6.640	15.110	-1.076	2.80e-93
NNMT	ENSG00000166741.7	20.905	168.931	-2.956	1.81e-76
KIAA0101	ENSG00000166803.10	9.190	2.450	1.562	4.94e-90
LDHD	ENSG00000166816.13	4.675	14.430	-1.443	3.01e-46
PLIN1	ENSG00000166819.11	0.310	2.170	-1.275	5.92e-71
NAB2	ENSG00000166886.12	69.010	21.660	1.627	6.69e-52
SCG5	ENSG00000166922.8	42.435	6.280	2.577	6.41e-77
MAP1A	ENSG00000166963.12	1.230	4.110	-1.196	1.40e-77
RCCD1	ENSG00000166965.12	4.370	9.850	-1.015	6.45e-101
MBD6	ENSG00000166987.14	32.581	164.859	-2.304	7.33e-125
TMEM92	ENSG00000167105.7	2.590	0.020	1.815	1.13e-68
PRRX2	ENSG00000167157.10	1.835	7.830	-1.639	7.65e-67
KATNAL2	ENSG00000167216.16	3.940	20.281	-2.107	3.19e-103
IGF2	ENSG00000167244.17	3.245	10.730	-1.466	8.68e-32
ENTHD2	ENSG00000167302.9	10.190	57.791	-2.393	7.89e-137
PRRT2	ENSG00000167371.16	1.150	7.070	-1.908	5.77e-79
ZNF23	ENSG00000167377.17	4.940	13.260	-1.263	1.50e-104
SGK494	ENSG00000167524.14	1.400	9.580	-2.140	5.02e-131
KMT2D	ENSG00000167548.14	15.790	34.731	-1.090	7.23e-71
ZNF528	ENSG00000167555.13	10.605	22.710	-1.031	6.79e-80
NCKAP5L	ENSG00000167566.16	6.945	18.240	-1.276	1.32e-94
PROSER3	ENSG00000167595.14	5.700	16.000	-1.343	2.77e-97
NFKBID	ENSG00000167604.13	4.835	16.400	-1.576	5.61e-104
LENG8	ENSG00000167615.16	47.149	340.237	-2.825	5.50e-114
PPP1R14A	ENSG00000167641.10	4.460	17.930	-1.794	2.62e-61
PLIN4	ENSG00000167676.4	0.230	2.730	-1.600	3.97e-93
KIFC2	ENSG00000167702.11	6.600	35.779	-2.275	2.27e-95
SERPINF2	ENSG00000167711.13	0.780	5.910	-1.957	2.40e-85
GGT6	ENSG00000167741.10	2.465	0.220	1.506	2.21e-63
KLK1	ENSG00000167748.10	0.790	4.550	-1.633	1.82e-22
KLK4	ENSG00000167749.11	0.600	5.560	-2.036	2.28e-61
KLK2	ENSG00000167751.12	0.330	11.830	-3.270	3.14e-178
KLK11	ENSG00000167757.13	4.170	0.270	2.025	1.23e-43
KLK13	ENSG00000167759.12	1.980	0.310	1.186	1.27e-77
ZNF83	ENSG00000167766.18	21.905	94.503	-2.060	4.99e-110
KRT80	ENSG00000167767.13	6.675	0.650	2.218	6.72e-73
KRT1	ENSG00000167768.4	0.020	1.550	-1.322	3.32e-78
IGFBP6	ENSG00000167779.7	278.203	111.553	1.311	1.87e-7
ZNF558	ENSG00000167785.8	8.710	20.569	-1.151	4.84e-91
NDUFV1	ENSG00000167792.11	106.318	223.308	-1.064	2.22e-118
HID1	ENSG00000167861.15	9.880	29.611	-1.492	2.24e-102
TMEM88	ENSG00000167874.6	14.180	37.990	-1.361	7.08e-44
TK1	ENSG00000167900.11	7.100	2.000	1.433	8.55e-84
SRRM2	ENSG00000167978.16	227.724	864.965	-1.921	5.01e-124
RAB3IL1	ENSG00000167994.11	2.905	15.440	-2.074	1.01e-143
TTC21A	ENSG00000168026.16	3.110	16.270	-2.071	3.10e-148
SF1	ENSG00000168066.20	102.348	242.257	-1.235	9.89e-111
SCARA5	ENSG00000168079.16	0.100	15.840	-3.936	3.93e-182
SETD5	ENSG00000168137.15	25.090	64.230	-1.322	2.06e-83
GLYCTK	ENSG00000168237.17	3.910	9.090	-1.039	3.92e-89
FAM107A	ENSG00000168309.16	18.925	48.499	-1.313	2.87e-44
FILIP1L	ENSG00000168386.18	6.295	14.690	-1.105	3.69e-48
ING5	ENSG00000168395.14	13.350	34.021	-1.287	8.31e-123
MLKL	ENSG00000168404.12	4.005	12.350	-1.415	5.13e-74
SCNN1B	ENSG00000168447.10	3.415	10.800	-1.418	4.72e-72
HR	ENSG00000168453.14	1.450	9.870	-2.150	9.59e-103
TNXB	ENSG00000168477.17	7.085	54.902	-2.790	6.24e-144
LGI3	ENSG00000168481.8	2.790	12.320	-1.813	2.68e-36
SFTPC	ENSG00000168484.12	0.570	6.650	-2.285	1.92e-78
PHYHIP	ENSG00000168490.13	10.005	3.930	1.159	5.45e-28
SDPR	ENSG00000168497.4	22.395	48.789	-1.090	2.47e-36
SERINC2	ENSG00000168528.11	95.995	29.611	1.664	1.57e-161
IL7R	ENSG00000168685.14	1.460	6.110	-1.531	4.19e-45
LRP1B	ENSG00000168702.16	0.080	4.180	-2.262	7.85e-128
FAM178B	ENSG00000168754.13	2.730	0.190	1.648	3.91e-83
PPIP5K1	ENSG00000168781.21	11.055	23.890	-1.046	3.29e-67
TPTE2P5	ENSG00000168852.12	2.260	6.190	-1.141	1.03e-83
SFTPB	ENSG00000168878.16	193.199	33.590	2.489	2.96e-9
MAT2A	ENSG00000168906.12	99.084	415.411	-2.057	6.96e-135
PLA2G4F	ENSG00000168907.13	1.090	4.720	-1.453	5.46e-48
JMJD7-PLA2G4B	ENSG00000168970.20	2.705	18.900	-2.425	1.04e-131
KLK7	ENSG00000169035.11	15.190	0.170	3.790	1.16e-72
HNRNPH1	ENSG00000169045.17	197.957	632.533	-1.671	1.54e-123
IRS1	ENSG00000169047.5	7.070	21.130	-1.455	2.03e-66
ROR2	ENSG00000169071.14	2.115	6.980	-1.357	5.47e-65
HSPBAP1	ENSG00000169087.10	6.480	15.050	-1.101	2.61e-139
RP11-231C14.4	ENSG00000169203.16	11.240	97.612	-3.010	8.00e-128
THBS3	ENSG00000169231.13	10.330	48.240	-2.120	2.24e-130
NPIPB3	ENSG00000169246.16	18.080	109.599	-2.535	6.09e-118
KCNAB1	ENSG00000169282.17	5.215	11.840	-1.047	1.95e-11
STK32A	ENSG00000169302.14	16.085	3.950	1.787	6.23e-83
NPR1	ENSG00000169418.9	3.275	18.530	-2.192	3.57e-122
