Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
DISC1	ENSG00000162946.20	2.650	0.750	1.061	1.33e-39
DLL4	ENSG00000128917.6	31.040	5.640	2.271	2.39e-44
DLX5	ENSG00000105880.4	1.710	0.145	1.243	2.03e-40
DMKN	ENSG00000161249.20	29.629	65.952	-1.128	4.20e-16
DMRT2	ENSG00000173253.14	0.030	23.255	-4.558	1.42e-103
DMRTC1B	ENSG00000184911.14	0.230	1.660	-1.113	2.40e-52
DNAH11	ENSG00000105877.17	7.150	0.225	2.734	4.15e-36
DNAJB13	ENSG00000187726.8	3.420	0.525	1.535	4.42e-24
DNAJC12	ENSG00000108176.14	2.240	7.774	-1.437	1.76e-12
DNAJC22	ENSG00000178401.14	18.130	5.970	1.457	2.14e-22
DNAJC6	ENSG00000116675.15	1.710	5.040	-1.156	3.10e-18
DNASE1	ENSG00000213918.10	3.060	50.635	-3.669	3.50e-88
DNASE1L3	ENSG00000163687.13	4.900	29.931	-2.390	2.54e-46
DNER	ENSG00000187957.7	0.210	9.770	-3.154	4.79e-63
DOC2A	ENSG00000149927.17	10.940	0.375	3.118	1.18e-37
DOCK10	ENSG00000135905.18	10.910	2.960	1.589	5.79e-44
DOCK2	ENSG00000134516.15	8.720	1.280	2.092	1.76e-46
DOCK6	ENSG00000130158.13	32.291	15.149	1.044	2.47e-19
DOCK8	ENSG00000107099.15	18.371	7.600	1.171	7.44e-29
DOK1	ENSG00000115325.13	10.470	4.229	1.133	2.24e-42
DOK2	ENSG00000147443.12	6.450	1.405	1.631	2.70e-38
DOK3	ENSG00000146094.13	7.450	1.375	1.831	7.23e-56
DOK7	ENSG00000175920.15	0.200	1.690	-1.165	9.97e-55
DPEP1	ENSG00000015413.9	1.980	84.905	-4.849	1.37e-56
DPEP2	ENSG00000167261.13	4.130	0.860	1.464	4.81e-52
DPP6	ENSG00000130226.16	0.080	2.839	-1.830	2.00e-68
DPP9	ENSG00000142002.16	26.891	10.895	1.229	1.34e-48
DPT	ENSG00000143196.4	0.550	5.720	-2.116	1.11e-30
DPYSL2	ENSG00000092964.16	57.711	27.244	1.056	2.25e-20
DPYSL3	ENSG00000113657.12	15.800	6.214	1.220	2.96e-16
DRAM1	ENSG00000136048.13	38.199	18.270	1.024	2.42e-27
DSP	ENSG00000096696.13	10.250	32.273	-1.564	2.73e-14
DTL	ENSG00000143476.17	2.140	0.330	1.239	1.21e-38
DTX1	ENSG00000135144.7	1.530	6.989	-1.659	8.12e-64
DTX2	ENSG00000091073.19	10.700	4.575	1.069	1.29e-51
DTX3L	ENSG00000163840.9	17.321	7.689	1.076	5.16e-33
DUSP1	ENSG00000120129.5	518.140	218.077	1.245	2.29e-15
DUSP15	ENSG00000149599.15	1.770	20.442	-2.952	1.54e-56
DUSP26	ENSG00000133878.8	0.130	1.480	-1.134	5.75e-66
DUSP4	ENSG00000120875.8	3.100	0.805	1.184	3.83e-33
DUSP9	ENSG00000130829.17	0.090	43.361	-5.347	9.57e-185
DUXAP8	ENSG00000206195.10	4.140	0.590	1.693	2.88e-35
DUXAP9	ENSG00000225210.9	2.300	0.430	1.206	1.30e-27
DYSF	ENSG00000135636.13	37.070	10.795	1.690	4.91e-42
E2F1	ENSG00000101412.12	2.670	0.530	1.262	1.29e-54
EBF2	ENSG00000221818.8	2.630	0.315	1.465	3.63e-36
EBI3	ENSG00000105246.5	4.950	0.994	1.577	3.16e-49
EDA2R	ENSG00000131080.14	5.740	1.015	1.742	1.39e-62
EDIL3	ENSG00000164176.12	25.189	8.230	1.505	2.00e-15
EDN1	ENSG00000078401.6	32.969	8.003	1.916	2.23e-19
EDNRA	ENSG00000151617.15	9.770	3.395	1.293	1.57e-18
EFEMP2	ENSG00000172638.12	90.892	43.060	1.060	1.01e-21
EFHD1	ENSG00000115468.11	31.441	210.532	-2.705	3.83e-58
EFHD2	ENSG00000142634.12	33.481	12.885	1.312	6.47e-55
EFNA1	ENSG00000169242.11	114.087	54.805	1.044	3.22e-21
EFNA3	ENSG00000143590.13	5.300	1.095	1.588	9.24e-59
EGF	ENSG00000138798.11	1.010	73.389	-5.210	3.83e-97
EGFR	ENSG00000146648.15	38.740	11.150	1.710	5.52e-33
EGFR-AS1	ENSG00000224057.1	1.380	0.080	1.140	1.67e-19
EGLN3	ENSG00000129521.13	344.151	11.535	4.783	8.23e-91
EHBP1L1	ENSG00000173442.11	20.019	7.575	1.294	5.05e-23
EHD2	ENSG00000024422.11	117.742	18.798	2.584	5.27e-66
EHF	ENSG00000135373.12	0.160	13.800	-3.673	2.10e-108
EIF1AY	ENSG00000198692.9	6.470	22.920	-1.679	5.33e-6
EIF4EBP1	ENSG00000187840.4	57.412	16.914	1.705	1.29e-45
EIF4EBP3	ENSG00000243056.1	61.452	26.651	1.175	3.50e-47
ELF5	ENSG00000135374.9	0.020	5.975	-2.774	4.48e-130
ELMO1	ENSG00000155849.15	23.309	5.470	1.910	1.27e-57
EMB	ENSG00000170571.11	6.280	1.610	1.480	3.05e-33
EMILIN2	ENSG00000132205.10	9.360	3.250	1.286	1.04e-47
EML6	ENSG00000214595.11	0.400	1.825	-1.013	2.55e-12
EMP3	ENSG00000142227.10	108.450	32.750	1.697	8.13e-57
EMX1	ENSG00000135638.13	8.550	53.865	-2.522	1.98e-64
ENAM	ENSG00000132464.11	1.460	6.475	-1.603	3.34e-25
ENO1	ENSG00000074800.13	1982.629	973.710	1.025	4.31e-16
ENO2	ENSG00000111674.8	98.851	9.150	3.298	9.48e-81
ENOX1	ENSG00000120658.12	0.630	2.279	-1.009	7.85e-50
ENPEP	ENSG00000138792.9	103.078	28.593	1.814	2.31e-17
ENPP2	ENSG00000136960.12	137.386	47.727	1.506	4.31e-15
ENPP3	ENSG00000154269.14	104.553	1.868	5.202	2.36e-75
ENPP6	ENSG00000164303.10	0.150	3.735	-2.042	4.55e-87
FGR	ENSG00000000938.12	9.380	3.330	1.261	4.68e-29
SEMA3F	ENSG00000001617.11	45.301	19.795	1.155	3.10e-21
HECW1	ENSG00000002746.14	0.260	2.110	-1.303	3.94e-33
TMEM176A	ENSG00000002933.7	606.935	221.474	1.450	7.29e-17
KLHL13	ENSG00000003096.13	3.660	17.970	-2.025	2.77e-44
TFPI	ENSG00000003436.14	87.208	40.367	1.092	2.01e-8
PLXND1	ENSG00000004399.12	126.491	38.344	1.696	2.34e-42
HSPB6	ENSG00000004776.11	6.170	22.562	-1.716	5.53e-17
SLC4A1	ENSG00000004939.13	0.120	72.088	-6.028	5.03e-110
PRSS22	ENSG00000005001.9	0.060	5.499	-2.616	1.44e-101
SLC25A5	ENSG00000005022.5	182.328	476.175	-1.380	1.75e-20
THSD7A	ENSG00000005108.15	2.910	10.145	-1.511	4.12e-26
PRKAR2B	ENSG00000005249.12	1.750	7.196	-1.575	3.57e-55
WDR54	ENSG00000005448.16	37.100	15.950	1.169	1.34e-26
ITGAL	ENSG00000005844.17	10.330	1.440	2.215	2.55e-48
MAP3K14	ENSG00000006062.13	13.510	5.220	1.222	1.42e-30
USH1C	ENSG00000006611.15	98.019	40.014	1.272	1.16e-12
SCIN	ENSG00000006747.14	8.800	76.092	-2.976	1.35e-29
UPP2	ENSG00000007001.12	0.260	4.200	-2.045	1.70e-57
PROM1	ENSG00000007062.11	5.300	44.470	-2.851	3.87e-13
SLC13A2	ENSG00000007216.14	0.070	11.110	-3.501	5.34e-98
MATK	ENSG00000007264.13	3.190	0.785	1.231	1.90e-43
TFAP2B	ENSG00000008196.12	0.010	9.354	-3.358	7.57e-159
IL32	ENSG00000008517.16	734.591	153.750	2.249	3.94e-44
TENM1	ENSG00000009694.13	1.900	0.380	1.071	5.06e-25
IYD	ENSG00000009765.14	0.230	3.375	-1.830	5.55e-72
TRAF3IP3	ENSG00000009790.14	6.730	1.865	1.432	3.96e-29
ETV7	ENSG00000010030.13	6.190	0.855	1.955	1.53e-52
UQCRC1	ENSG00000010256.10	121.262	296.173	-1.281	4.48e-23
IFFO1	ENSG00000010295.19	11.200	4.210	1.228	6.77e-28
SEMA3G	ENSG00000010319.6	5.590	20.189	-1.685	9.59e-24
STAB1	ENSG00000010327.10	61.091	17.765	1.726	3.15e-28
PRSS3	ENSG00000010438.16	0.100	2.115	-1.502	1.32e-28
SYT7	ENSG00000011347.9	0.250	5.425	-2.362	3.15e-89
LARS2	ENSG00000011376.9	4.510	12.485	-1.291	6.15e-32
PLAUR	ENSG00000011422.11	15.330	6.067	1.208	2.98e-27
TYROBP	ENSG00000011600.11	220.356	29.344	2.867	1.63e-85
SEMA3B	ENSG00000012171.17	6.670	31.110	-2.066	1.84e-38
LTF	ENSG00000012223.12	2.800	16.826	-2.230	9.99e-11
KDM5D	ENSG00000012817.15	3.700	8.665	-1.040	9.13e-3
GPRC5A	ENSG00000013588.5	1.170	12.832	-2.672	6.92e-30
TACC3	ENSG00000013810.18	7.940	3.440	1.010	1.54e-35
MTMR11	ENSG00000014914.19	27.630	9.385	1.463	2.56e-25
WAS	ENSG00000015285.10	10.850	2.185	1.896	1.45e-50
SLC11A1	ENSG00000018280.16	4.660	0.995	1.504	2.16e-19
VSIG2	ENSG00000019102.11	0.560	2.325	-1.092	1.42e-11
RUNX3	ENSG00000020633.18	6.720	0.645	2.231	2.99e-59
PLEKHB1	ENSG00000021300.13	2.390	14.395	-2.183	8.82e-49
FHL1	ENSG00000022267.16	121.103	42.029	1.505	6.31e-20
NLRP2	ENSG00000022556.15	0.390	2.110	-1.162	5.53e-25
NDUFS1	ENSG00000023228.13	29.510	65.043	-1.114	1.49e-13
PLEKHO1	ENSG00000023902.13	35.700	10.659	1.654	5.24e-50
TYMP	ENSG00000025708.12	68.260	9.859	2.673	9.15e-55
VIM	ENSG00000026025.13	2629.731	343.233	2.934	2.56e-85
FAS	ENSG00000026103.19	20.040	7.895	1.242	2.28e-26
RNASET2	ENSG00000026297.15	350.458	35.710	3.259	1.01e-73
SLAMF7	ENSG00000026751.16	6.200	0.615	2.156	4.25e-39
SH2D2A	ENSG00000027869.11	3.150	0.595	1.380	4.70e-29
TNFRSF1B	ENSG00000028137.16	25.460	8.705	1.447	2.06e-40
POU2F2	ENSG00000028277.20	2.250	0.615	1.009	7.78e-28
TMSB10	ENSG00000034510.5	3868.610	881.917	2.132	3.33e-76
STAP1	ENSG00000035720.7	0.290	7.005	-2.634	7.79e-51
USP2	ENSG00000036672.15	6.740	30.641	-2.031	4.43e-25
VCAN	ENSG00000038427.15	55.448	8.901	2.511	2.71e-27
MSR1	ENSG00000038945.14	21.891	4.700	2.006	4.68e-36
LCP2	ENSG00000043462.11	26.921	5.025	2.212	1.11e-61
GUCA2B	ENSG00000044012.3	1.170	0.050	1.047	8.98e-16
PHKA2	ENSG00000044446.11	51.739	9.575	2.318	1.61e-65
EPHA3	ENSG00000044524.10	3.200	0.745	1.267	5.91e-24
GPM6B	ENSG00000046653.14	0.800	4.285	-1.554	2.57e-47
PREX2	ENSG00000046889.18	4.940	1.470	1.266	3.14e-23
LMO3	ENSG00000048540.14	0.360	3.324	-1.669	3.65e-73
KITLG	ENSG00000049130.13	8.500	27.529	-1.586	1.48e-18
EPN3	ENSG00000049283.17	0.100	10.264	-3.356	5.68e-116
RCN1	ENSG00000049449.8	82.962	40.704	1.010	4.04e-39
RFC2	ENSG00000049541.10	23.940	10.755	1.085	1.07e-61
NFE2L3	ENSG00000050344.8	15.790	6.625	1.139	9.09e-28
PTGER3	ENSG00000050628.20	12.830	77.795	-2.510	1.10e-24
PRSS8	ENSG00000052344.15	22.500	75.913	-1.711	2.35e-25
FSTL4	ENSG00000053108.16	0.200	1.915	-1.280	3.44e-54
KCNQ1	ENSG00000053918.15	6.830	28.139	-1.896	7.52e-52
FOXC1	ENSG00000054598.6	4.540	19.285	-1.872	1.55e-47
RELT	ENSG00000054967.12	3.370	0.830	1.256	2.02e-40
MCOLN3	ENSG00000055732.12	0.270	3.480	-1.819	2.60e-44
TRAF3IP2	ENSG00000056972.18	29.421	11.985	1.228	1.90e-46
GYG2	ENSG00000056998.18	0.170	1.425	-1.051	1.88e-16
PRDM1	ENSG00000057657.14	8.890	1.750	1.847	6.35e-55
LAMC2	ENSG00000058085.14	1.660	9.358	-1.961	1.69e-17
TBXAS1	ENSG00000059377.15	21.251	6.705	1.530	2.01e-53
SLC2A3	ENSG00000059804.15	41.891	9.915	1.974	8.07e-34
YBX3	ENSG00000060138.12	300.682	106.809	1.485	7.47e-54
WNK1	ENSG00000060237.16	29.270	77.880	-1.382	3.66e-25
GNA15	ENSG00000060558.3	3.720	0.920	1.298	1.08e-41
RIMBP2	ENSG00000060709.13	0.070	1.610	-1.286	3.66e-83
MPC1	ENSG00000060762.18	49.240	163.959	-1.715	6.94e-40
LZTS1	ENSG00000061337.15	8.670	1.555	1.920	1.63e-42
SPAG4	ENSG00000061656.9	69.492	3.990	3.820	7.20e-137
GUCY1B3	ENSG00000061918.12	29.161	10.590	1.380	3.28e-32
SPHK2	ENSG00000063176.15	5.890	14.265	-1.148	1.81e-58
ST3GAL6	ENSG00000064225.12	5.190	12.569	-1.132	1.13e-17
NGFR	ENSG00000064300.8	9.000	2.585	1.480	1.56e-16
EYA2	ENSG00000064655.18	1.140	4.150	-1.267	2.41e-19
OAT	ENSG00000065154.11	30.010	62.249	-1.028	1.07e-16
PDIA5	ENSG00000065485.17	48.100	14.855	1.631	4.49e-41
GSTO2	ENSG00000065621.14	4.180	17.555	-1.841	5.02e-28
PRKCQ	ENSG00000065675.14	2.410	6.120	-1.062	4.23e-22
TLE2	ENSG00000065717.14	7.100	16.850	-1.140	1.39e-25
ZMYND12	ENSG00000066185.12	3.050	8.675	-1.256	1.17e-23
SLC9A3	ENSG00000066230.10	0.710	42.430	-4.667	7.73e-68
SPI1	ENSG00000066336.11	27.630	5.025	2.248	4.81e-65
MPPED2	ENSG00000066382.16	1.490	10.508	-2.208	8.08e-65
FGFR2	ENSG00000066468.20	9.820	22.111	-1.095	6.43e-15
FECH	ENSG00000066926.10	12.000	38.108	-1.589	1.79e-34
PFKP	ENSG00000067057.16	256.336	46.478	2.438	1.41e-58
PKM	ENSG00000067225.17	1222.314	529.265	1.206	5.37e-28
PRR11	ENSG00000068489.12	2.140	0.465	1.100	1.78e-32
TGFBR3	ENSG00000069702.10	7.590	19.090	-1.226	4.44e-24
PFN2	ENSG00000070087.13	40.921	109.326	-1.396	4.20e-17
PTPN3	ENSG00000070159.13	12.520	29.879	-1.192	1.85e-26
SPTB	ENSG00000070182.17	0.270	1.785	-1.133	9.34e-73
FSTL3	ENSG00000070404.9	52.211	15.375	1.700	1.51e-19
ST6GALNAC2	ENSG00000070731.9	2.210	9.725	-1.740	1.90e-31
SLC12A3	ENSG00000070915.9	0.140	67.907	-5.918	1.43e-102
MAP4K4	ENSG00000071054.15	31.271	12.775	1.228	1.13e-32
VASH1	ENSG00000071246.10	15.580	3.315	1.942	2.59e-50
MYO3B	ENSG00000071909.18	0.120	5.289	-2.489	8.03e-77
RPS6KA6	ENSG00000072133.10	0.540	6.040	-2.193	1.34e-66
MPP5	ENSG00000072415.8	9.270	21.635	-1.140	7.22e-21
P4HA2	ENSG00000072682.18	67.232	22.800	1.519	6.54e-32
FCGR2B	ENSG00000072694.18	10.310	2.205	1.819	1.01e-25
STK10	ENSG00000072786.12	16.939	6.130	1.331	2.85e-46
TMEM38A	ENSG00000072954.6	2.350	7.895	-1.409	3.07e-23
SCARB1	ENSG00000073060.15	117.514	6.395	4.002	1.28e-106
LLGL2	ENSG00000073350.13	21.370	59.083	-1.425	9.31e-40
IGF2BP2	ENSG00000073792.15	0.550	4.965	-1.944	3.57e-26
ST6GAL1	ENSG00000073849.14	27.020	94.451	-1.768	2.34e-27
NOTCH3	ENSG00000074181.8	48.488	18.905	1.314	1.57e-17
NTN4	ENSG00000074527.11	39.240	92.612	-1.218	1.99e-11
SCARF1	ENSG00000074660.15	10.910	4.495	1.116	6.03e-23
HACD3	ENSG00000074696.12	28.979	72.483	-1.293	1.01e-13
SLC12A1	ENSG00000074803.17	0.170	426.484	-8.513	4.55e-156
MYDGF	ENSG00000074842.7	111.198	53.039	1.054	8.03e-59
WSCD2	ENSG00000075035.9	0.110	1.295	-1.048	5.63e-60
GRAMD4	ENSG00000075240.16	24.831	9.724	1.268	1.91e-29
FSCN1	ENSG00000075618.17	41.171	14.630	1.432	1.03e-35
PAG1	ENSG00000076641.4	5.670	1.380	1.487	2.46e-45
MCAM	ENSG00000076706.14	169.906	33.404	2.313	2.01e-52
RAP1GAP	ENSG00000076864.19	12.350	61.247	-2.221	4.23e-51
NFKB2	ENSG00000077150.17	29.751	14.225	1.014	3.86e-23
IL4R	ENSG00000077238.13	29.219	10.580	1.384	1.06e-30
EXOSC5	ENSG00000077348.8	23.280	10.155	1.122	4.43e-56
FBLN1	ENSG00000077942.17	9.040	36.215	-1.890	2.51e-24
FAP	ENSG00000078098.13	3.070	0.635	1.316	1.14e-16
NEBL	ENSG00000078114.18	9.510	24.480	-1.278	1.60e-15
SLC1A3	ENSG00000079215.13	6.880	0.940	2.022	1.65e-39
RAPGEF3	ENSG00000079337.15	9.170	38.000	-1.939	2.81e-53
SCGN	ENSG00000079689.13	12.540	0.790	2.919	4.67e-22
LRRC16A	ENSG00000079691.16	6.480	15.965	-1.181	6.43e-36
MOXD1	ENSG00000079931.14	2.320	18.770	-2.574	5.16e-30
NDC80	ENSG00000080986.12	2.200	0.415	1.177	7.36e-47
MAGI3	ENSG00000081026.18	1.880	8.135	-1.665	1.85e-48
MEF2C	ENSG00000081189.13	26.060	10.400	1.247	1.38e-22
PTPRC	ENSG00000081237.18	20.220	3.525	2.229	1.82e-36
LRP2	ENSG00000081479.12	75.019	35.221	1.070	6.61e-3
FYB	ENSG00000082074.15	11.270	2.950	1.635	2.38e-28
SEMA5B	ENSG00000082684.14	77.562	3.645	4.080	2.01e-79
LINC01587	ENSG00000082929.8	2.630	0.070	1.762	7.56e-38
TRPM3	ENSG00000083067.22	1.840	5.575	-1.211	6.14e-25
GRHL2	ENSG00000083307.10	0.030	4.745	-2.480	3.07e-93
PLOD1	ENSG00000083444.16	116.856	45.806	1.332	1.19e-38
OXCT1	ENSG00000083720.12	9.190	42.374	-2.090	9.30e-24
FCN1	ENSG00000085265.10	7.640	2.880	1.155	7.17e-17
MECOM	ENSG00000085276.17	7.870	50.027	-2.524	2.08e-52
PILRA	ENSG00000085514.15	14.060	4.615	1.423	2.49e-31
FOLH1	ENSG00000086205.16	17.140	5.695	1.438	5.08e-18
SNX10	ENSG00000086300.15	51.929	22.755	1.156	1.83e-30
LAT2	ENSG00000086730.16	11.330	2.230	1.933	5.84e-59
MT3	ENSG00000087250.8	11.770	3.675	1.450	1.74e-6
SH3BP2	ENSG00000087266.15	44.501	14.300	1.572	3.07e-43
L2HGDH	ENSG00000087299.11	2.980	7.609	-1.113	5.99e-24
NID2	ENSG00000087303.16	19.840	8.805	1.088	2.84e-14
PTHLH	ENSG00000087494.15	6.850	0.350	2.540	8.16e-31
TPX2	ENSG00000088325.15	3.610	0.550	1.573	5.53e-47
FER1L4	ENSG00000088340.15	6.230	0.250	2.532	9.39e-30
SLC15A1	ENSG00000088386.15	0.690	2.825	-1.178	1.39e-6
KIF9	ENSG00000088727.12	8.340	17.715	-1.003	3.19e-25
SMOX	ENSG00000088826.17	11.220	4.545	1.140	8.20e-24
SIGLEC1	ENSG00000088827.12	3.760	0.715	1.473	9.23e-29
SLC4A11	ENSG00000088836.12	0.500	6.008	-2.224	3.54e-92
LZTS3	ENSG00000088899.14	3.030	18.010	-2.238	1.15e-69
F11	ENSG00000088926.13	0.250	17.161	-3.861	3.23e-92
SIRPG	ENSG00000089012.14	2.480	0.190	1.548	1.24e-30
P2RX7	ENSG00000089041.16	4.520	0.585	1.800	5.42e-67
OAS1	ENSG00000089127.12	43.910	14.455	1.539	1.28e-41
RPLP0	ENSG00000089157.15	2090.597	1022.403	1.031	6.34e-38
PEBP1	ENSG00000089220.4	377.909	785.789	-1.054	1.74e-14
FXYD5	ENSG00000089327.14	128.354	34.822	1.852	2.13e-58
GRAMD1A	ENSG00000089351.14	40.969	18.995	1.070	2.04e-45
FXYD3	ENSG00000089356.16	1.420	7.172	-1.756	1.12e-13
GMIP	ENSG00000089639.10	6.860	2.515	1.161	2.47e-36
LAG3	ENSG00000089692.8	2.770	0.500	1.330	7.10e-23
RGS1	ENSG00000090104.11	83.922	8.439	3.169	7.11e-66
ICAM1	ENSG00000090339.8	52.639	15.639	1.689	2.25e-37
LYZ	ENSG00000090382.6	163.109	17.306	3.164	3.67e-43
PLEKHG2	ENSG00000090924.14	17.190	5.662	1.449	1.63e-30
SLC26A4	ENSG00000091137.11	0.260	1.689	-1.094	6.02e-51
SEL1L3	ENSG00000091490.10	57.871	13.722	2.000	2.45e-47
JPH4	ENSG00000092051.16	0.700	2.420	-1.008	6.65e-43
SLC7A8	ENSG00000092068.18	5.470	46.008	-2.861	1.95e-64
SEMA6A	ENSG00000092421.16	23.920	5.660	1.904	1.64e-34
TYRO3	ENSG00000092445.11	3.390	14.665	-1.835	5.08e-31
TBX15	ENSG00000092607.13	1.350	0.120	1.069	7.40e-30
PHGDH	ENSG00000092621.11	13.920	49.150	-1.749	2.70e-18
UNC13D	ENSG00000092929.11	5.050	1.435	1.313	1.69e-22
XXbac-B461K10.4	ENSG00000093100.13	9.700	3.025	1.411	4.14e-30
GABRP	ENSG00000094755.16	0.250	2.480	-1.477	1.41e-32
EPB41L4B	ENSG00000095203.14	0.120	6.769	-2.794	2.86e-104
PTGS1	ENSG00000095303.14	10.140	3.943	1.172	1.59e-3
MYO3A	ENSG00000095777.14	2.330	0.210	1.460	1.85e-48
TREM2	ENSG00000095970.16	26.841	0.920	3.858	1.85e-111
IL12RB1	ENSG00000096996.15	2.830	0.450	1.401	8.83e-47
SCD	ENSG00000099194.5	88.738	6.330	3.614	4.31e-84
ERMP1	ENSG00000099219.13	10.850	37.759	-1.710	5.71e-41
NRP1	ENSG00000099250.17	128.221	46.290	1.450	6.59e-22
H2AFY2	ENSG00000099284.13	4.780	12.475	-1.221	6.93e-24
MYO9B	ENSG00000099331.13	30.630	10.445	1.467	7.40e-46
HSD3B7	ENSG00000099377.13	62.309	15.639	1.928	1.21e-46
MISP	ENSG00000099812.8	0.520	6.280	-2.260	5.82e-36
PALM	ENSG00000099864.17	10.320	35.084	-1.673	1.86e-45
MMP11	ENSG00000099953.9	10.920	2.000	1.990	3.20e-49
GGT1	ENSG00000100031.18	185.824	89.003	1.054	3.74e-6
MFNG	ENSG00000100060.17	15.440	6.585	1.116	1.78e-29
LGALS2	ENSG00000100079.6	128.301	60.239	1.078	1.47e-5
SH3BP1	ENSG00000100092.20	5.950	2.180	1.128	1.91e-31
LGALS1	ENSG00000100097.11	614.725	148.286	2.044	2.38e-57
SLC5A1	ENSG00000100170.9	6.630	1.085	1.872	3.07e-9
TPTEP1	ENSG00000100181.21	1.140	11.970	-2.600	1.09e-50
MIOX	ENSG00000100253.12	46.610	129.754	-1.458	1.80e-6
HMOX1	ENSG00000100292.16	197.142	40.874	2.242	1.68e-52
MCM5	ENSG00000100297.15	24.700	11.775	1.008	5.21e-37
RASD2	ENSG00000100302.6	4.300	0.465	1.855	1.22e-54
PVALB	ENSG00000100362.12	0.270	51.585	-5.372	2.85e-54
NCF4	ENSG00000100365.14	8.600	2.395	1.500	8.34e-39
IL2RB	ENSG00000100385.13	7.020	0.580	2.344	4.08e-64
GZMH	ENSG00000100450.12	8.430	0.735	2.442	4.23e-62
GZMB	ENSG00000100453.12	6.840	1.005	1.967	7.59e-40
PYGL	ENSG00000100504.16	35.559	7.800	2.055	2.45e-60
TRIM9	ENSG00000100505.13	4.020	0.550	1.695	9.61e-47
RIN3	ENSG00000100599.15	13.130	4.595	1.337	2.27e-51
GALNT16	ENSG00000100626.16	1.760	5.519	-1.240	2.15e-21
SERPINA4	ENSG00000100665.11	0.070	2.900	-1.866	3.52e-46
MMP9	ENSG00000100985.7	4.170	0.575	1.715	1.75e-22
PROCR	ENSG00000101000.4	32.830	9.000	1.758	1.33e-46
NINL	ENSG00000101004.14	5.100	12.368	-1.132	3.23e-34
SGK2	ENSG00000101049.14	8.470	40.540	-2.133	5.16e-45
MYBL2	ENSG00000101057.15	1.790	0.130	1.304	9.92e-32
SLA2	ENSG00000101082.13	1.950	0.230	1.262	1.15e-40
NFATC2	ENSG00000101096.19	3.970	1.430	1.032	3.91e-29
PABPC1L	ENSG00000101104.12	9.880	3.435	1.295	1.43e-3
SLC17A9	ENSG00000101194.17	2.660	0.550	1.240	4.44e-18
NKAIN4	ENSG00000101198.14	2.140	7.016	-1.352	1.98e-3
TRIB3	ENSG00000101255.10	19.620	2.855	2.419	3.03e-59
RASSF2	ENSG00000101265.15	10.690	1.985	1.970	3.74e-54
SLC52A3	ENSG00000101276.14	0.710	10.055	-2.693	2.33e-93
SIRPB1	ENSG00000101307.15	4.400	1.080	1.376	4.98e-30
HCK	ENSG00000101336.12	13.840	2.615	2.038	1.65e-55
SAMHD1	ENSG00000101347.8	29.751	8.524	1.691	2.72e-35
WFDC2	ENSG00000101443.17	62.860	281.921	-2.147	1.10e-22
LIPG	ENSG00000101670.11	2.070	10.045	-1.847	5.06e-28
VSIG1	ENSG00000101842.13	1.210	0.080	1.033	7.11e-32
GPR143	ENSG00000101850.12	1.720	6.250	-1.414	1.92e-4
TLR8	ENSG00000101916.11	1.640	0.255	1.073	5.51e-27
SYP	ENSG00000102003.10	1.030	3.145	-1.030	4.46e-48
PCSK1N	ENSG00000102109.8	3.370	38.121	-3.162	2.11e-40
PGK1	ENSG00000102144.13	844.819	376.772	1.163	1.50e-21
VGLL1	ENSG00000102243.12	0.000	1.385	-1.254	6.88e-71
TIMP1	ENSG00000102265.11	540.555	121.321	2.146	2.71e-39
GABRE	ENSG00000102287.16	6.650	1.700	1.503	1.47e-13
TNFSF13B	ENSG00000102524.11	6.550	1.030	1.895	1.67e-48
KLF5	ENSG00000102554.13	3.740	8.708	-1.034	3.02e-15
FGF9	ENSG00000102678.6	0.040	12.943	-3.745	6.99e-102
FLT1	ENSG00000102755.10	93.480	20.115	2.162	1.25e-30
RGCC	ENSG00000102760.12	117.359	32.340	1.828	1.08e-26
OLFM4	ENSG00000102837.6	0.020	2.290	-1.689	1.69e-64
TRADD	ENSG00000102871.15	28.420	11.020	1.291	2.54e-52
HSF4	ENSG00000102878.15	69.031	2.825	4.195	3.58e-59
PLLP	ENSG00000102934.9	17.990	38.774	-1.067	1.49e-16
ESRP2	ENSG00000103067.11	4.760	14.484	-1.427	1.24e-45
FA2H	ENSG00000103089.8	0.430	4.785	-2.016	2.66e-44
TOX3	ENSG00000103460.16	1.070	10.760	-2.506	1.77e-40
QPRT	ENSG00000103485.17	27.441	62.415	-1.157	6.73e-14
PYCARD	ENSG00000103490.13	24.150	7.085	1.637	5.90e-48
IL21R	ENSG00000103522.15	1.830	0.305	1.117	6.36e-31
SYT17	ENSG00000103528.16	1.690	4.920	-1.138	5.75e-12
RASL12	ENSG00000103710.10	7.930	2.665	1.285	1.38e-19
HOMER2	ENSG00000103942.12	1.840	6.480	-1.397	4.05e-19
ZDHHC2	ENSG00000104219.12	5.580	19.020	-1.605	8.93e-23
TRPA1	ENSG00000104321.10	4.350	0.565	1.773	1.76e-30
SFRP1	ENSG00000104332.11	0.860	112.879	-5.936	6.60e-131
PLAT	ENSG00000104368.17	19.889	67.641	-1.716	2.69e-34
ESRP1	ENSG00000104413.15	0.130	9.645	-3.236	8.31e-79
NDRG1	ENSG00000104419.14	1079.763	344.951	1.643	7.37e-33
SLC39A14	ENSG00000104635.13	69.022	22.095	1.600	2.73e-32
